,MSA,Year,Total,Estimated,Rate
3421,"Seattle-Tacoma-Bellevue, WA ",2014,98,98,2.7
3422,"Seattle-Tacoma-Bellevue, WA ",2015,112,112,3
3423,"Seattle-Tacoma-Bellevue, WA ",2016,101,101,2.7
3424,"Seattle‰ÛÔBellevue-Everett, WA M.D.",2011,47,47,1.7
3425,"Sebastian-Vero Beach, FL ",2006,7,7,5.4
3426,"Sebastian-Vero Beach, FL ",2007,2,2,1.5
3427,"Sebastian-Vero Beach, FL ",2008,4,4,3
3428,"Sebastian-Vero Beach, FL ",2009,7,7,5.2
3429,"Sebastian-Vero Beach, FL ",2010,0,0,0
3430,"Sebastian-Vero Beach, FL ",2011,5,5,3.6
3431,"Sebastian-Vero Beach, FL ",2012,1,1,0.7
3432,"Sebastian-Vero Beach, FL ",2013,4,4,2.8
3433,"Sebastian-Vero Beach, FL ",2014,7,7,4.9
3434,"Sebastian-Vero Beach, FL ",2015,2,2,1.4
3435,"Sebastian-Vero Beach, FL ",2016,4,4,2.7
3436,"Sebring, FL ",2012,3,3,3
3437,"Sebring, FL ",2013,4,4,4.1
3438,"Sebring, FL ",2014,11,11,11.2
3439,"Sebring, FL ",2015,5,5,5.1
3440,"Sebring, FL ",2016,7,7,7
3441,"Sheboygan, WI ",2006,1,1,0.9
3442,"Sheboygan, WI ",2007,1,1,0.9
3443,"Sheboygan, WI ",2008,0,0,0
3444,"Sheboygan, WI ",2009,2,2,1.7
3445,"Sheboygan, WI ",2011,1,1,0.9
3446,"Sheboygan, WI ",2012,5,5,4.3
3447,"Sheboygan, WI ",2013,1,1,0.9
3448,"Sheboygan, WI ",2014,1,1,0.9
3449,"Sheboygan, WI ",2015,3,3,2.6
3450,"Sheboygan, WI ",2016,2,2,1.7
3451,"Sherman-Denison, TX ",2006,1,1,0.8
3452,"Sherman-Denison, TX ",2007,4,4,3.3
3453,"Sherman-Denison, TX ",2008,3,3,2.5
3454,"Sherman-Denison, TX ",2009,4,4,3.3
3455,"Sherman-Denison, TX ",2010,11,11,9.1
3456,"Sherman-Denison, TX ",2011,5,5,4.1
3457,"Sherman-Denison, TX ",2012,3,3,2.4
3458,"Sherman-Denison, TX ",2013,7,7,5.7
3459,"Sherman-Denison, TX ",2014,3,3,2.4
3460,"Sherman-Denison, TX ",2015,8,8,6.4
3461,"Sherman-Denison, TX ",2016,5,5,4
3462,"Shreveport-Bossier City, LA ",2006,41,41,11.3
3463,"Shreveport-Bossier City, LA ",2007,44,44,11.4
3464,"Shreveport-Bossier City, LA ",2008,37,37,9.5
3465,"Shreveport-Bossier City, LA ",2009,36,37,9.4
3466,"Shreveport-Bossier City, LA ",2010,33,33,8.4
3467,"Shreveport-Bossier City, LA ",2012,24,24,5.4
3468,"Shreveport-Bossier City, LA ",2013,35,35,7.8
3469,"Shreveport-Bossier City, LA ",2014,29,29,6.5
3470,"Shreveport-Bossier City, LA ",2015,35,35,7.9
3471,"Shreveport-Bossier City, LA ",2016,52,52,11.7
3472,"Sierra Vista-Douglas, AZ ",2012,4,4,3
3473,"Sierra Vista-Douglas, AZ ",2016,5,5,4
3474,"Silver Spring-Frederick-Rockville, MD M.D.",2012,15,15,1.2
3475,"Silver Spring-Frederick-Rockville, MD M.D.",2013,14,14,1.1
3476,"Silver Spring-Frederick-Rockville, MD M.D.",2014,20,20,1.6
3477,"Silver Spring-Frederick-Rockville, MD M.D.",2015,36,36,2.8
3478,"Silver Spring-Frederick-Rockville, MD M.D.",2016,17,17,1.3
3479,"Sioux City, IA-NE-SD ",2006,1,1,0.7
3480,"Sioux City, IA-NE-SD ",2007,2,2,1.4
3481,"Sioux City, IA-NE-SD ",2008,6,6,4.2
3482,"Sioux City, IA-NE-SD ",2009,4,4,2.8
3483,"Sioux City, IA-NE-SD ",2010,0,0,0
3484,"Sioux City, IA-NE-SD ",2011,2,2,1.4
3485,"Sioux City, IA-NE-SD ",2012,4,4,2.4
3486,"Sioux City, IA-NE-SD ",2013,4,4,2.4
3487,"Sioux City, IA-NE-SD ",2014,5,5,3
3488,"Sioux City, IA-NE-SD ",2015,3,3,1.8
3489,"Sioux City, IA-NE-SD ",2016,3,3,1.8
3490,"Sioux Falls, SD ",2006,7,7,3.3
3491,"Sioux Falls, SD ",2007,3,3,1.4
3492,"Sioux Falls, SD ",2008,7,7,3
3493,"Sioux Falls, SD ",2009,1,1,0.4
3494,"Sioux Falls, SD ",2010,3,3,1.2
3495,"Sioux Falls, SD ",2011,5,5,2.2
3496,"Sioux Falls, SD ",2012,2,2,0.9
3497,"Sioux Falls, SD ",2013,3,3,1.2
3498,"Sioux Falls, SD ",2014,4,4,1.6
3499,"Sioux Falls, SD ",2015,3,3,1.2
3500,"Sioux Falls, SD ",2016,10,10,3.9
3501,"South Bend-Mishawaka, IN-MI ",2006,17,17,5.3
3502,"South Bend-Mishawaka, IN-MI ",2007,13,13,4.1
3503,"South Bend-Mishawaka, IN-MI ",2008,18,18,5.7
3504,"South Bend-Mishawaka, IN-MI ",2009,19,19,6
3505,"South Bend-Mishawaka, IN-MI ",2010,8,8,2.5
3506,"South Bend-Mishawaka, IN-MI ",2011,16,16,5
3507,"South Bend-Mishawaka, IN-MI ",2012,24,24,7.5
3508,"South Bend-Mishawaka, IN-MI ",2013,11,11,3.4
3509,"South Bend-Mishawaka, IN-MI ",2014,19,19,6
3510,"South Bend-Mishawaka, IN-MI ",2015,23,23,7.2
3511,"South Bend-Mishawaka, IN-MI ",2016,16,16,5
3512,"Spartanburg, SC ",2006,19,19,7
3513,"Spartanburg, SC ",2007,25,25,9.1
3514,"Spartanburg, SC ",2008,19,19,6.8
3515,"Spartanburg, SC ",2009,13,13,4.6
3516,"Spartanburg, SC ",2010,15,15,5.2
3517,"Spartanburg, SC ",2011,12,12,4.2
3518,"Spartanburg, SC ",2012,12,12,3.8
3519,"Spartanburg, SC ",2013,9,9,2.8
3520,"Spartanburg, SC ",2014,14,14,4.4
3521,"Spartanburg, SC ",2015,25,25,7.7
3522,"Spokane, WA ",2006,17,17,3.8
3523,"Spokane, WA ",2007,14,14,3.1
3524,"Spokane, WA ",2008,19,19,4.1
3525,"Spokane, WA ",2009,10,10,2.1
3526,"Spokane, WA ",2010,12,12,2.5
3527,"Spokane, WA ",2011,7,7,1.5
3528,"Spokane-Spokane Valley, WA ",2012,21,21,3.9
3529,"Spokane-Spokane Valley, WA ",2013,20,20,3.7
3530,"Spokane-Spokane Valley, WA ",2014,15,15,2.8
3531,"Spokane-Spokane Valley, WA ",2015,21,21,3.8
3532,"Spokane-Spokane Valley, WA ",2016,16,16,2.9
3533,"Springfield, IL ",2010,9,9,4.4
3534,"Springfield, IL ",2011,8,9,4.3
3535,"Springfield, IL ",2012,13,14,6.6
3536,"Springfield, IL ",2013,34,35,16.5
3537,"Springfield, IL ",2014,18,18,8.5
3538,"Springfield, IL ",2015,11,11,5.2
3539,"Springfield, IL ",2016,8,8,3.8
3540,"Springfield, MA ",2006,21,21,3
3541,"Springfield, MA ",2007,31,31,4.5
3542,"Springfield, MA ",2008,18,18,2.6
3543,"Springfield, MA ",2009,23,24,3.4
3544,"Springfield, MA ",2010,26,26,3.7
3545,"Springfield, MA ",2011,25,25,3.6
3546,"Springfield, MA ",2012,13,13,2.1
3547,"Springfield, MA ",2013,28,28,4.5
3548,"Springfield, MA ",2014,16,16,2.5
3549,"Springfield, MA ",2015,22,22,3.5
3550,"Springfield, MA ",2016,18,18,2.9
3551,"Springfield, MO ",2006,7,7,1.7
3552,"Springfield, MO ",2007,10,10,2.4
3553,"Springfield, MO ",2008,11,11,2.6
3554,"Springfield, MO ",2009,8,8,1.8
3555,"Springfield, MO ",2010,13,13,3
3556,"Springfield, MO ",2011,9,9,2.1
3557,"Springfield, MO ",2012,22,22,5
3558,"Springfield, MO ",2013,14,14,3.1
3559,"Springfield, MO ",2014,22,22,4.9
3560,"Springfield, MO ",2015,15,15,3.3
3561,"Springfield, MO ",2016,12,12,2.6
3562,"Springfield, OH ",2006,6,6,4.2
3563,"Springfield, OH ",2007,5,5,3.5
3564,"Springfield, OH ",2008,10,10,7.1
3565,"Springfield, OH ",2009,4,4,2.9
3566,"Springfield, OH ",2010,4,4,2.9
3567,"Springfield, OH ",2011,3,3,2.2
3568,"Springfield, OH ",2012,5,5,3.6
3569,"Springfield, OH ",2013,6,6,4.4
3570,"Springfield, OH ",2014,7,7,5.2
3571,"Springfield, OH ",2015,12,12,8.8
3572,"Springfield, OH ",2016,5,5,3.7
3573,"St. Cloud, MN ",2006,1,1,0.5
3574,"St. Cloud, MN ",2007,1,1,0.5
3575,"St. Cloud, MN ",2008,1,1,0.5
3576,"St. Cloud, MN ",2009,2,2,1.1
3577,"St. Cloud, MN ",2010,3,3,1.6
3578,"St. Cloud, MN ",2011,0,0,0
3579,"St. Cloud, MN ",2013,2,2,1
3580,"St. Cloud, MN ",2014,2,2,1
3581,"St. Cloud, MN ",2015,4,4,2.1
3582,"St. Cloud, MN ",2016,1,1,0.5
3583,"St. George, UT ",2007,1,1,0.7
3584,"St. George, UT ",2008,2,2,1.4
3585,"St. George, UT ",2009,2,2,1.4
3586,"St. George, UT ",2010,0,0,0
3587,"St. George, UT ",2012,3,3,2.1
3588,"St. George, UT ",2013,2,2,1.4
3589,"St. George, UT ",2014,2,2,1.3
3590,"St. George, UT ",2015,0,0,0
3591,"St. George, UT ",2016,0,0,0
3592,"St. Joseph, MO-KS ",2006,2,2,1.6
3593,"St. Joseph, MO-KS ",2007,2,2,1.6
3594,"St. Joseph, MO-KS ",2008,3,3,2.4
3595,"St. Joseph, MO-KS ",2009,4,4,3.2
3596,"St. Joseph, MO-KS ",2010,7,7,5.5
3597,"St. Joseph, MO-KS ",2011,4,4,3.1
3598,"St. Joseph, MO-KS ",2012,2,2,1.6
3599,"St. Joseph, MO-KS ",2013,2,2,1.6
3600,"St. Joseph, MO-KS ",2014,2,2,1.6
3601,"St. Joseph, MO-KS ",2015,12,12,9.4
3602,"St. Joseph, MO-KS ",2016,10,10,7.9
3603,"St. Louis, MO-IL ",2006,173,185,6.6
3604,"St. Louis, MO-IL ",2007,182,216,7.7
3605,"St. Louis, MO-IL ",2008,228,233,8.3
3606,"St. Louis, MO-IL ",2009,192,210,7.4
3607,"St. Louis, MO-IL ",2010,216,219,7.8
3608,"St. Louis, MO-IL ",2011,212,215,7.6
3609,"St. Louis, MO-IL ",2012,202,203,7.3
3610,"St. Louis, MO-IL ",2013,201,203,7.2
3611,"St. Louis, MO-IL ",2014,245,248,8.8
3612,"St. Louis, MO-IL ",2015,294,295,10.5
3613,"St. Louis, MO-IL ",2016,312,313,11.1
3614,"State College, PA ",2006,3,3,2.1
3615,"State College, PA ",2007,1,1,0.7
3616,"State College, PA ",2008,0,0,0
3617,"State College, PA ",2009,2,2,1.4
3618,"State College, PA ",2010,0,0,0
3619,"State College, PA ",2011,0,0,0
3620,"State College, PA ",2012,1,1,0.6
3621,"State College, PA ",2013,0,0,0
3622,"State College, PA ",2014,0,0,0
3623,"State College, PA ",2015,2,2,1.3
3624,"State College, PA ",2016,2,2,1.2
3625,"Staunton-Waynesboro, VA ",2012,2,2,1.7
3626,"Staunton-Waynesboro, VA ",2013,2,2,1.7
3627,"Staunton-Waynesboro, VA ",2014,6,6,5
3628,"Staunton-Waynesboro, VA ",2015,4,4,3.3
3629,"Staunton-Waynesboro, VA ",2016,7,7,5.8
3630,"Steubenville-Weirton, OH-WV ",2010,6,6,5
3631,"Stockton, CA ",2006,57,57,8.5
3632,"Stockton, CA ",2007,45,45,6.6
3633,"Stockton, CA ",2008,35,35,5.1
3634,"Stockton, CA ",2009,51,51,7.5
3635,"Stockton, CA ",2010,63,63,9.2
3636,"Stockton, CA ",2011,87,87,12.5
3637,"Stockton-Lodi, CA ",2012,89,89,12.7
3638,"Stockton-Lodi, CA ",2013,47,47,6.6
3639,"Stockton-Lodi, CA ",2014,67,67,9.4
3640,"Stockton-Lodi, CA ",2015,64,64,8.9
3641,"Stockton-Lodi, CA ",2016,62,62,8.5
3642,"Sumter, SC ",2006,10,10,9.3
3643,"Sumter, SC ",2007,9,9,8.5
3644,"Sumter, SC ",2008,13,13,12.5
3645,"Sumter, SC ",2009,12,12,11.5
3646,"Sumter, SC ",2010,6,6,5.7
3647,"Sumter, SC ",2011,17,17,15.6
3648,"Sumter, SC ",2012,12,12,11.1
3649,"Sumter, SC ",2013,7,7,6.4
3650,"Sumter, SC ",2014,7,7,6.4
3651,"Sumter, SC ",2015,7,7,6.5
3652,"Sumter, SC ",2016,4,4,3.7
3653,"Syracuse, NY ",2006,18,18,2.8
3654,"Syracuse, NY ",2007,26,26,4
3655,"Syracuse, NY ",2008,31,31,4.8
3656,"Syracuse, NY ",2009,21,21,3.3
3657,"Syracuse, NY ",2010,22,22,3.4
3658,"Syracuse, NY ",2011,15,15,2.3
3659,"Syracuse, NY ",2012,15,15,2.3
3660,"Syracuse, NY ",2013,28,28,4.2
3661,"Syracuse, NY ",2014,23,23,3.5
3662,"Syracuse, NY ",2015,27,27,4.1
3663,"Syracuse, NY ",2016,35,35,5.3
3664,"Tacoma, WA M.D.",2006,35,35,4.6
3665,"Tacoma, WA M.D.",2009,29,29,3.6
3666,"Tacoma, WA M.D.",2010,27,27,3.4
3667,"Tacoma, WA M.D.",2011,26,26,3.2
3668,"Tacoma, WA M.D.2",2007,25,25,3.2
3669,"Tacoma-Lakewood, WA M.D.",2013,25,25,3
3670,"Tacoma-Lakewood, WA M.D.",2014,30,30,3.6
3671,"Tacoma-Lakewood, WA M.D.",2015,34,34,4
3672,"Tacoma-Lakewood, WA M.D.",2016,30,30,3.5
3673,"Tacoma-Lakewood, WA M.D.2",2012,32,32,3.9
3674,"Tallahassee, FL ",2006,11,11,3.2
3675,"Tallahassee, FL ",2007,8,8,2.4
3676,"Tallahassee, FL ",2008,15,15,4.3
3677,"Tallahassee, FL ",2009,13,13,3.6
3678,"Tallahassee, FL ",2010,19,19,5.2
3679,"Tallahassee, FL ",2011,18,18,4.8
3680,"Tallahassee, FL ",2012,22,22,5.9
3681,"Tallahassee, FL ",2013,17,17,4.5
3682,"Tallahassee, FL ",2014,18,18,4.8
3683,"Tallahassee, FL ",2015,25,25,6.6
3684,"Tallahassee, FL ",2016,17,17,4.5
3685,"Tampa-St. Petersburg-Clearwater, FL ",2006,133,133,4.9
3686,"Tampa-St. Petersburg-Clearwater, FL ",2007,143,143,5.3
3687,"Tampa-St. Petersburg-Clearwater, FL ",2008,153,153,5.6
3688,"Tampa-St. Petersburg-Clearwater, FL ",2009,99,99,3.6
3689,"Tampa-St. Petersburg-Clearwater, FL ",2010,119,119,4.3
3690,"Tampa-St. Petersburg-Clearwater, FL ",2011,134,134,4.7
3691,"Tampa-St. Petersburg-Clearwater, FL ",2012,111,111,3.9
3692,"Tampa-St. Petersburg-Clearwater, FL ",2013,123,123,4.3
3693,"Tampa-St. Petersburg-Clearwater, FL ",2014,159,159,5.5
3694,"Tampa-St. Petersburg-Clearwater, FL ",2015,120,120,4
3695,"Tampa-St. Petersburg-Clearwater, FL ",2016,118,118,3.9
3696,"Terre Haute, IN ",2011,6,6,3.5
3697,"Terre Haute, IN ",2012,8,8,4.6
3698,"Terre Haute, IN ",2013,5,6,3.5
3699,"Texarkana, TX-AR ",2012,8,8,5.3
3700,"Texarkana, TX-AR ",2013,6,6,4
3701,"Texarkana, TX-AR ",2014,5,5,3.3
3702,"Texarkana, TX-AR ",2015,8,8,5.4
3703,"Texarkana, TX-AR ",2016,11,11,7.4
3704,"Texarkana, TX-Texarkana, AR ",2006,14,14,10.2
3705,"Texarkana, TX-Texarkana, AR ",2007,15,15,11.1
3706,"Texarkana, TX-Texarkana, AR ",2008,5,5,3.7
3707,"Texarkana, TX-Texarkana, AR ",2009,14,15,11
3708,"Texarkana, TX-Texarkana, AR ",2010,4,4,2.9
3709,"Texarkana, TX-Texarkana, AR ",2011,10,10,7.2
3710,"The Villages, FL ",2012,0,0,0
3711,"The Villages, FL ",2013,2,2,1.9
3712,"The Villages, FL ",2014,2,2,1.8
3713,"The Villages, FL ",2015,1,1,0.8
3714,"The Villages, FL ",2016,1,1,0.8
3715,"Toledo, OH ",2006,37,37,5.6
3716,"Toledo, OH ",2007,13,14,2.1
3717,"Toledo, OH ",2008,19,20,3.1
3718,"Toledo, OH ",2009,34,35,5.4
3719,"Toledo, OH ",2010,27,27,4
3720,"Toledo, OH ",2011,39,40,6.1
3721,"Toledo, OH ",2012,42,43,7.1
3722,"Toledo, OH ",2013,29,30,4.9
3723,"Toledo, OH ",2014,27,28,4.6
3724,"Toledo, OH ",2015,26,27,4.4
3725,"Toledo, OH ",2016,42,43,7.1
3726,"Topeka, KS ",2006,12,12,5.2
3727,"Topeka, KS ",2007,12,12,5.2
3728,"Topeka, KS ",2008,10,10,4.4
3729,"Topeka, KS ",2009,20,20,8.7
3730,"Topeka, KS ",2010,14,14,6
3731,"Topeka, KS ",2011,15,15,6.4
3732,"Topeka, KS ",2012,18,18,7.6
3733,"Topeka, KS ",2013,13,13,5.5
3734,"Topeka, KS ",2014,9,9,3.8
3735,"Topeka, KS ",2015,14,14,6
3736,"Topeka, KS ",2016,21,21,9
3737,"Trenton, NJ ",2012,26,26,7
3738,"Trenton, NJ ",2013,40,40,10.8
3739,"Trenton, NJ ",2014,32,32,8.6
3740,"Trenton, NJ ",2015,20,20,5.4
3741,"Trenton, NJ ",2016,25,25,6.8
3742,"Trenton-Ewing, NJ ",2006,21,21,5.7
3743,"Trenton-Ewing, NJ ",2007,26,26,7.1
3744,"Trenton-Ewing, NJ ",2008,24,24,6.6
3745,"Trenton-Ewing, NJ ",2009,17,17,4.6
3746,"Trenton-Ewing, NJ ",2010,20,20,5.4
3747,"Trenton-Ewing, NJ ",2011,25,25,6.8
3748,"Tucson, AZ ",2006,72,72,7.5
3749,"Tucson, AZ ",2007,74,74,7.7
3750,"Tucson, AZ ",2008,96,96,9.5
3751,"Tucson, AZ ",2009,55,55,5.4
3752,"Tucson, AZ ",2010,79,79,8
3753,"Tucson, AZ ",2011,75,75,7.5
3754,"Tucson, AZ ",2012,57,57,5.7
3755,"Tucson, AZ ",2013,71,71,7.1
3756,"Tucson, AZ ",2015,46,46,4.5
3757,"Tucson, AZ ",2016,49,49,4.8
3758,"Tulsa, OK ",2006,67,67,7.5
3759,"Tulsa, OK ",2007,71,71,7.8
3760,"Tulsa, OK ",2008,73,73,8
3761,"Tulsa, OK ",2009,80,80,8.6
3762,"Tulsa, OK ",2010,61,61,6.4
3763,"Tulsa, OK ",2011,64,64,6.8
3764,"Tulsa, OK ",2012,54,54,5.7
3765,"Tulsa, OK ",2013,64,64,6.7
3766,"Tulsa, OK ",2014,59,59,6.1
3767,"Tulsa, OK ",2015,79,79,8.1
3768,"Tulsa, OK ",2016,91,91,9.2
3769,"Tuscaloosa, AL ",2006,22,23,11.6
3770,"Tuscaloosa, AL ",2007,21,21,10.5
3771,"Tuscaloosa, AL ",2008,17,17,8.2
3772,"Tuscaloosa, AL ",2009,14,14,6.7
3773,"Tuscaloosa, AL ",2010,11,11,5.1
3774,"Tuscaloosa, AL ",2011,9,9,4.1
3775,"Tuscaloosa, AL ",2012,13,13,5.6
3776,"Tuscaloosa, AL ",2013,16,16,6.8
3777,"Tuscaloosa, AL ",2014,12,12,5.1
3778,"Tuscaloosa, AL ",2015,10,10,4.2
3779,"Tuscaloosa, AL ",2016,18,18,7.5
3780,"Tyler, TX ",2006,6,6,3.1
3781,"Tyler, TX ",2007,8,8,4.1
3782,"Tyler, TX ",2008,13,13,6.4
3783,"Tyler, TX ",2009,5,5,2.4
3784,"Tyler, TX ",2010,13,13,6.3
3785,"Tyler, TX ",2011,8,8,3.7
3786,"Tyler, TX ",2012,6,6,2.8
3787,"Tyler, TX ",2013,8,8,3.7
3788,"Tyler, TX ",2015,12,12,5.4
3789,"Tyler, TX ",2016,7,7,3.1
3790,"Urban Honolulu, HI ",2015,15,15,1.5
3791,"Urban Honolulu, HI ",2016,16,16,1.6
3792,"Utica-Rome, NY ",2006,7,7,2.3
3793,"Utica-Rome, NY ",2007,11,11,3.7
3794,"Utica-Rome, NY ",2008,8,8,2.7
3795,"Utica-Rome, NY ",2009,8,8,2.7
3796,"Utica-Rome, NY ",2010,7,7,2.4
3797,"Utica-Rome, NY ",2011,8,8,2.7
3798,"Utica-Rome, NY ",2012,4,4,1.3
3799,"Utica-Rome, NY ",2013,17,17,5.7
3800,"Utica-Rome, NY ",2014,9,9,3
3801,"Utica-Rome, NY ",2015,8,8,2.7
3802,"Utica-Rome, NY ",2016,4,4,1.4
3803,"Valdosta, GA ",2006,3,3,2.3
3804,"Valdosta, GA ",2007,2,2,1.6
3805,"Valdosta, GA ",2008,4,4,3.1
3806,"Valdosta, GA ",2009,11,11,8.2
3807,"Valdosta, GA ",2010,5,5,3.8
3808,"Valdosta, GA ",2011,8,8,5.7
3809,"Valdosta, GA ",2012,5,5,3.5
3810,"Valdosta, GA ",2014,9,9,6.2
3811,"Valdosta, GA ",2016,7,7,4.9
3812,"Vallejo-Fairfield, CA ",2006,14,14,3.4
3813,"Vallejo-Fairfield, CA ",2007,31,31,7.5
3814,"Vallejo-Fairfield, CA ",2008,24,24,5.9
3815,"Vallejo-Fairfield, CA ",2009,20,20,4.9
3816,"Vallejo-Fairfield, CA ",2010,33,33,8.1
3817,"Vallejo-Fairfield, CA ",2011,30,30,7.2
3818,"Vallejo-Fairfield, CA ",2012,28,28,6.7
3819,"Vallejo-Fairfield, CA ",2013,31,31,7.3
3820,"Vallejo-Fairfield, CA ",2014,27,27,6.3
3821,"Vallejo-Fairfield, CA ",2015,31,31,7.1
3822,"Vallejo-Fairfield, CA ",2016,24,24,5.5
3823,"Victoria, TX ",2006,7,7,6
3824,"Victoria, TX ",2007,4,4,3.5
3825,"Victoria, TX ",2008,2,2,1.8
3826,"Victoria, TX ",2009,3,3,2.6
3827,"Victoria, TX ",2010,8,8,6.9
3828,"Victoria, TX ",2011,3,3,2.5
3829,"Victoria, TX ",2012,6,6,6.2
3830,"Victoria, TX ",2013,3,3,3.1
3831,"Victoria, TX ",2014,4,4,4
3832,"Victoria, TX ",2015,3,3,3
3833,"Vineland-Bridgeton, NJ ",2012,7,7,4.4
3834,"Vineland-Bridgeton, NJ ",2013,4,4,2.5
3835,"Vineland-Bridgeton, NJ ",2014,17,17,10.8
3836,"Vineland-Bridgeton, NJ ",2015,16,16,10.2
3837,"Vineland-Bridgeton, NJ ",2016,11,11,7.1
3838,"Vineland-Millville-Bridgeton, NJ ",2006,15,15,9.8
3839,"Vineland-Millville-Bridgeton, NJ ",2007,11,11,7.1
3840,"Vineland-Millville-Bridgeton, NJ ",2008,15,15,9.6
3841,"Vineland-Millville-Bridgeton, NJ ",2009,8,8,5.1
3842,"Vineland-Millville-Bridgeton, NJ ",2010,10,10,6.3
3843,"Virginia Beach-Norfolk-Newport News, VA-NC ",2006,121,121,7.3
3844,"Virginia Beach-Norfolk-Newport News, VA-NC ",2007,135,135,8.1
3845,"Virginia Beach-Norfolk-Newport News, VA-NC ",2008,106,106,6.4
3846,"Virginia Beach-Norfolk-Newport News, VA-NC ",2010,112,112,6.6
3847,"Virginia Beach-Norfolk-Newport News, VA-NC ",2011,111,111,6.6
3848,"Virginia Beach-Norfolk-Newport News, VA-NC ",2012,116,116,6.8
3849,"Virginia Beach-Norfolk-Newport News, VA-NC ",2013,118,118,6.9
3850,"Virginia Beach-Norfolk-Newport News, VA-NC ",2014,109,109,6.4
3851,"Virginia Beach-Norfolk-Newport News, VA-NC ",2015,137,137,8
3852,"Virginia Beach-Norfolk-Newport News, VA-NC ",2016,163,164,9.5
3853,"Visalia-Porterville, CA ",2006,49,49,11.8
3854,"Visalia-Porterville, CA ",2007,38,38,9
3855,"Visalia-Porterville, CA ",2008,43,43,10.1
3856,"Visalia-Porterville, CA ",2009,31,31,7.2
3857,"Visalia-Porterville, CA ",2010,35,35,8
3858,"Visalia-Porterville, CA ",2011,40,40,8.9
3859,"Visalia-Porterville, CA ",2012,37,37,8.2
3860,"Visalia-Porterville, CA ",2013,42,42,9.2
3861,"Visalia-Porterville, CA ",2014,38,38,8.3
3862,"Visalia-Porterville, CA ",2015,45,45,9.7
3863,"Visalia-Porterville, CA ",2016,33,33,7.2
3864,"Waco, TX ",2006,10,10,4.3
3865,"Waco, TX ",2007,9,9,3.9
3866,"Waco, TX ",2008,15,15,6.5
3867,"Waco, TX ",2009,13,13,5.6
3868,"Waco, TX ",2010,9,9,3.8
3869,"Waco, TX ",2011,12,12,5
3870,"Waco, TX ",2012,10,10,3.8
3871,"Waco, TX ",2013,7,7,2.7
3872,"Waco, TX ",2014,10,10,3.8
3873,"Waco, TX ",2015,23,23,8.8
3874,"Waco, TX ",2016,7,7,2.7
3875,"Walla Walla, WA ",2012,1,1,1.6
3876,"Walla Walla, WA ",2014,2,2,3.1
3877,"Walla Walla, WA ",2015,4,4,6.2
3878,"Walla Walla, WA ",2016,2,2,3.1
3879,"Warner Robins, GA ",2006,3,3,2.3
3880,"Warner Robins, GA ",2007,3,3,2.3
3881,"Warner Robins, GA ",2008,8,8,6
3882,"Warner Robins, GA ",2009,4,4,3
3883,"Warner Robins, GA ",2010,8,8,6
3884,"Warner Robins, GA ",2011,5,5,3.5
3885,"Warner Robins, GA ",2012,8,8,4.3
3886,"Warner Robins, GA ",2013,8,8,4.3
3887,"Warner Robins, GA ",2014,8,8,4.2
3888,"Warner Robins, GA ",2015,5,5,2.6
3889,"Warner Robins, GA ",2016,9,9,4.7
3890,"Warren-Troy-Farmington Hills, MI M.D.",2006,48,48,1.9
3891,"Warren-Troy-Farmington Hills, MI M.D.",2010,50,50,2
3892,"Warren-Troy-Farmington Hills, MI M.D.",2012,39,39,1.6
3893,"Warren-Troy-Farmington Hills, MI M.D.",2013,47,47,1.9
3894,"Warren-Troy-Farmington Hills, MI M.D.",2014,38,38,1.5
3895,"Warren-Troy-Farmington Hills, MI M.D.",2015,42,42,1.6
3896,"Warren-Troy-Farmington Hills, MI M.D.",2016,50,50,2
3897,"Warren-Troy-Farmington Hills, MI M.D.1",2009,49,49,2
3898,"Warren-Troy-Farmington Hills, MI M.D.1",2011,46,46,1.9
3899,"Warren-Troy-Farmington Hills, MI M.D.4",2007,57,57,2.3
3900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2006,389,390,7.4
3901,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2007,412,412,7.7
3902,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2008,401,401,7.5
3903,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2009,325,325,6
3904,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2010,294,294,5.3
3905,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2011,251,251,4.4
3906,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2012,210,210,3.6
3907,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2013,222,222,3.7
3908,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2014,224,224,3.7
3909,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2015,327,327,5.3
3910,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",2016,257,275,4.5
3911,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",2007,385,385,9.2
3912,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",2008,376,376,9
3913,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",2009,303,303,7.1
3914,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",2010,271,271,6.2
3915,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",2011,233,233,5.3
