GEOID,MSA,year,pct18_veterans
310M100US19380,19380,2011,12.277094
310M100US19380,19380,2012,10.938401
310M200US19380,19380,2013,10.466599
310M200US19380,19380,2014,10.970416
310M200US19380,19380,2015,10.485436
310M300US19380,19380,2016,10.857397
3100000US19460,19460,2006,10.324219
3100000US19460,19460,2007,11.24989
3100000US19460,19460,2008,10.047538
3100000US19460,19460,2009,11.641835
310M100US19460,19460,2010,10.230284
310M100US19460,19460,2011,9.5249872
310M100US19460,19460,2012,9.6842709
310M200US19460,19460,2013,7.8813353
310M200US19460,19460,2014,10.056788
310M200US19460,19460,2015,8.2227669
310M300US19460,19460,2016,6.6057267
3100000US19500,19500,2006,12.777096
3100000US19500,19500,2007,10.452744
3100000US19500,19500,2008,10.59464
3100000US19500,19500,2009,11.812708
310M100US19500,19500,2010,11.60303
310M100US19500,19500,2011,10.971889
310M100US19500,19500,2012,11.192343
310M200US19500,19500,2013,10.518804
310M200US19500,19500,2014,8.9742222
310M200US19500,19500,2015,9.3474426
310M300US19500,19500,2016,8.0059948
3100000US19660,19660,2006,15.150808
3100000US19660,19660,2007,14.616688
3100000US19660,19660,2008,14.56617
3100000US19660,19660,2009,13.077832
310M100US19660,19660,2010,13.722013
310M100US19660,19660,2011,13.978711
310M100US19660,19660,2012,13.038261
310M200US19660,19660,2013,12.967224
310M200US19660,19660,2014,12.297366
310M200US19660,19660,2015,12.048414
310M300US19660,19660,2016,11.111408
3100000US19740,19740,2006,10.663415
3100000US19740,19740,2007,10.286547
3100000US19740,19740,2008,10.152569
3100000US19740,19740,2009,9.4592705
310M100US19740,19740,2010,9.1128025
310M100US19740,19740,2011,9.2120562
310M100US19740,19740,2012,8.84972
310M200US19740,19740,2013,8.0678749
310M200US19740,19740,2014,7.7781534
310M200US19740,19740,2015,7.7373452
310M300US19740,19740,2016,7.4174485
3100000US19780,19780,2006,10.275149
3100000US19780,19780,2007,9.6473513
3100000US19780,19780,2008,9.7406025
3100000US19780,19780,2009,8.8794279
310M100US19780,19780,2010,8.9453602
310M100US19780,19780,2011,8.7110176
310M100US19780,19780,2012,9.0625029
310M200US19780,19780,2013,7.8272729
310M200US19780,19780,2014,7.2293959
310M200US19780,19780,2015,7.5115161
310M300US19780,19780,2016,6.8536701
3100000US19820,19820,2006,9.3064394
3100000US19820,19820,2007,9.1856995
3100000US19820,19820,2008,8.684659
3100000US19820,19820,2009,8.3376312
310M100US19820,19820,2010,8.3213263
310M100US19820,19820,2011,7.9254451
310M100US19820,19820,2012,7.9369903
310M200US19820,19820,2013,7.0983553
310M200US19820,19820,2014,7.0713091
310M200US19820,19820,2015,6.6455822
310M300US19820,19820,2016,6.2988114
3100000US20020,20020,2006,12.016061
3100000US20020,20020,2007,12.430491
3100000US20020,20020,2008,12.214763
3100000US20020,20020,2009,11.776384
310M100US20020,20020,2010,11.320909
310M100US20020,20020,2011,12.055103
310M100US20020,20020,2012,12.145828
310M200US20020,20020,2013,10.991966
310M200US20020,20020,2014,10.177108
310M200US20020,20020,2015,10.541156
310M300US20020,20020,2016,10.429903
3100000US20100,20100,2006,18.596132
3100000US20100,20100,2007,15.427622
3100000US20100,20100,2008,14.735683
3100000US20100,20100,2009,13.896784
310M100US20100,20100,2010,13.771565
310M100US20100,20100,2011,15.51622
310M100US20100,20100,2012,17.238163
310M200US20100,20100,2013,14.124249
310M200US20100,20100,2014,15.995946
310M200US20100,20100,2015,12.208124
310M300US20100,20100,2016,12.125216
3100000US20180,20180,2006,13.094662
3100000US20180,20180,2007,13.788254
3100000US20180,20180,2008,11.899003
3100000US20180,20180,2009,12.125283
310M100US20180,20180,2010,12.384646
310M100US20180,20180,2011,12.648864
310M100US20180,20180,2012,11.968187
310M200US20180,20180,2013,9.7001066
310M200US20180,20180,2014,8.4942608
310M200US20180,20180,2015,10.279945
310M300US20180,20180,2016,10.491818
3100000US20220,20220,2006,11.578209
3100000US20220,20220,2007,11.110314
3100000US20220,20220,2008,10.185185
3100000US20220,20220,2009,9.5260181
310M100US20220,20220,2010,10.013131
310M100US20220,20220,2011,9.5154839
310M100US20220,20220,2012,10.592563
310M200US20220,20220,2013,8.6494713
310M200US20220,20220,2014,8.4775505
310M200US20220,20220,2015,8.2874413
310M300US20220,20220,2016,6.9946246
3100000US20260,20260,2006,12.477073
3100000US20260,20260,2007,11.823586
3100000US20260,20260,2008,11.568705
3100000US20260,20260,2009,12.185748
310M100US20260,20260,2010,11.503611
310M100US20260,20260,2011,10.960257
310M100US20260,20260,2012,11.706833
310M200US20260,20260,2013,9.7286482
310M200US20260,20260,2014,10.399473
310M200US20260,20260,2015,9.5272503
310M300US20260,20260,2016,9.2505159
3100000US20380,20380,2006,14.663572
3100000US20380,20380,2007,14.158438
3100000US20380,20380,2008,12.700537
3100000US20380,20380,2009,12.659527
310M100US20380,20380,2010,12.777617
310M100US20380,20380,2011,15.328135
310M100US20380,20380,2012,12.985911
310M200US20380,20380,2013,14.049934
310M200US20380,20380,2014,12.744775
310M200US20380,20380,2015,14.770542
310M300US20380,20380,2016,14.132589
3100000US20500,20500,2006,9.3338814
3100000US20500,20500,2007,7.775219
3100000US20500,20500,2008,8.4370651
3100000US20500,20500,2009,7.2156358
310M100US20500,20500,2010,7.098022
310M100US20500,20500,2011,7.7363725
310M100US20500,20500,2012,7.1709776
310M200US20500,20500,2013,6.7890625
310M200US20500,20500,2014,7.0330539
310M200US20500,20500,2015,6.446857
310M300US20500,20500,2016,6.3225412
3100000US20620,20620,2006,12.541975
3100000US20620,20620,2007,11.505561
3100000US20620,20620,2008,11.178333
3100000US20620,20620,2009,14.257156
310M100US20620,20620,2010,9.9884968
310M100US20620,20620,2011,11.686324
310M100US20620,20620,2012,11.837382
3100000US20700,20700,2006,11.908136
3100000US20700,20700,2007,10.191944
3100000US20700,20700,2008,11.883407
3100000US20700,20700,2009,11.124086
310M100US20700,20700,2010,11.219652
310M100US20700,20700,2011,11.713174
310M100US20700,20700,2012,9.4676409
310M200US20700,20700,2013,7.9123783
310M200US20700,20700,2014,7.7513995
310M200US20700,20700,2015,7.1261435
310M300US20700,20700,2016,7.9922733
3100000US20740,20740,2006,11.185667
3100000US20740,20740,2007,10.503213
3100000US20740,20740,2008,10.289959
3100000US20740,20740,2009,11.704224
310M100US20740,20740,2010,9.9996004
310M100US20740,20740,2011,10.814605
310M100US20740,20740,2012,9.0273237
310M200US20740,20740,2013,9.4278078
310M200US20740,20740,2014,8.0592318
310M200US20740,20740,2015,7.4602232
310M300US20740,20740,2016,8.3540974
3100000US20940,20940,2006,4.9168682
3100000US20940,20940,2007,4.6458106
3100000US20940,20940,2008,6.8150196
3100000US20940,20940,2009,5.5549321
310M100US20940,20940,2010,5.6645479
310M100US20940,20940,2011,5.0616083
310M100US20940,20940,2012,4.6410046
310M200US20940,20940,2013,4.8484464
310M200US20940,20940,2014,4.337544
310M200US20940,20940,2015,4.6963429
310M300US20940,20940,2016,4.0483942
310M100US21020,21020,2012,14.347144
310M200US21020,21020,2013,13.050002
310M200US21020,21020,2014,12.796247
310M200US21020,21020,2015,14.056822
310M300US21020,21020,2016,11.067138
3100000US21060,21060,2006,22.759142
3100000US21060,21060,2007,20.040115
3100000US21060,21060,2008,18.276312
3100000US21060,21060,2009,17.060982
310M100US21060,21060,2010,19.753056
310M100US21060,21060,2011,17.503099
310M100US21060,21060,2012,18.934547
310M200US21060,21060,2013,18.824989
310M200US21060,21060,2014,17.481918
310M200US21060,21060,2015,17.365376
310M300US21060,21060,2016,18.175983
3100000US21140,21140,2006,8.6218653
3100000US21140,21140,2007,8.1537962
3100000US21140,21140,2008,7.6550808
3100000US21140,21140,2009,9.2384968
310M100US21140,21140,2010,7.6658797
310M100US21140,21140,2011,8.2063646
310M100US21140,21140,2012,7.7385592
310M200US21140,21140,2013,7.2694054
310M200US21140,21140,2014,6.613184
310M200US21140,21140,2015,6.1344671
310M300US21140,21140,2016,5.4507308
3100000US21300,21300,2006,12.521302
3100000US21300,21300,2007,13.114055
3100000US21300,21300,2008,12.151567
3100000US21300,21300,2009,11.406691
310M100US21300,21300,2010,12.844968
310M100US21300,21300,2011,10.642715
310M100US21300,21300,2012,11.529095
310M200US21300,21300,2013,7.8406448
310M200US21300,21300,2014,9.0586948
310M200US21300,21300,2015,9.0383015
310M300US21300,21300,2016,10.076767
3100000US21340,21340,2006,10.123616
3100000US21340,21340,2007,9.6347408
3100000US21340,21340,2008,8.7041416
3100000US21340,21340,2009,9.4729557
310M100US21340,21340,2010,8.8446703
310M100US21340,21340,2011,8.4142895
310M100US21340,21340,2012,9.0068064
310M200US21340,21340,2013,8.6621122
310M200US21340,21340,2014,8.1647825
310M200US21340,21340,2015,8.9676361
310M300US21340,21340,2016,7.5899801
310M300US21420,21420,2016,10.173844
3100000US21460,21460,2006,20.366167
3100000US21460,21460,2007,18.034624
3100000US21460,21460,2008,19.552656
3100000US21460,21460,2009,18.480621
310M100US21460,21460,2010,16.38415
310M100US21460,21460,2011,19.031586
310M100US21460,21460,2012,18.027271
3100000US21500,21500,2006,12.614815
3100000US21500,21500,2007,11.598458
3100000US21500,21500,2008,11.674866
3100000US21500,21500,2009,9.8930197
310M100US21500,21500,2010,9.8976536
310M100US21500,21500,2011,10.373396
310M100US21500,21500,2012,10.07887
310M200US21500,21500,2013,9.2301941
310M200US21500,21500,2014,9.1769361
310M200US21500,21500,2015,9.939744
310M300US21500,21500,2016,8.9265375
3100000US21660,21660,2006,11.845307
3100000US21660,21660,2007,12.235022
3100000US21660,21660,2008,12.122109
3100000US21660,21660,2009,11.84078
310M100US21660,21660,2010,11.496812
310M100US21660,21660,2011,10.693675
310M100US21660,21660,2012,10.635658
310M200US21660,21660,2013,9.9260693
310M200US21660,21660,2014,9.6217289
310M200US21660,21660,2015,8.7874565
310M300US21660,21660,2016,9.066328
3100000US21700,21700,2006,11.127337
3100000US21700,21700,2007,11.250413
3100000US21700,21700,2008,9.1584759
3100000US21700,21700,2009,11.103695
310M100US21700,21700,2010,9.5126314
310M100US21700,21700,2011,8.4438658
310M100US21700,21700,2012,8.5844736
310M200US21700,21700,2013,9.4789228
310M200US21700,21700,2014,8.093318
310M200US21700,21700,2015,6.6312609
310M300US21700,21700,2016,8.3221283
3100000US21780,21780,2006,11.73807
3100000US21780,21780,2007,11.113565
3100000US21780,21780,2008,10.64407
3100000US21780,21780,2009,9.841608
310M100US21780,21780,2010,10.547006
310M100US21780,21780,2011,9.2580023
310M100US21780,21780,2012,9.540514
310M200US21780,21780,2013,8.9193811
310M200US21780,21780,2014,8.7536011
310M200US21780,21780,2015,8.5195799
310M300US21780,21780,2016,7.8450069
3100000US21820,21820,2006,16.744705
3100000US21820,21820,2007,19.693256
3100000US21820,21820,2008,16.588633
3100000US21820,21820,2009,17.71134
310M100US21820,21820,2010,15.006027
310M100US21820,21820,2011,17.579117
310M100US21820,21820,2012,15.598495
310M200US21820,21820,2013,13.591647
310M200US21820,21820,2014,15.90455
310M200US21820,21820,2015,16.338467
310M300US21820,21820,2016,17.460024
3100000US21940,21940,2006,5.9022808
3100000US21940,21940,2007,6.2814994
3100000US21940,21940,2008,5.3201051
3100000US21940,21940,2009,5.7144246
310M100US21940,21940,2010,6.5279341
310M100US21940,21940,2011,4.9054441
310M100US21940,21940,2012,6.2544775
3100000US22020,22020,2006,10.396663
3100000US22020,22020,2007,9.1303883
3100000US22020,22020,2008,9.457777
3100000US22020,22020,2009,8.0604534
310M100US22020,22020,2010,8.5478687
310M100US22020,22020,2011,8.555707
310M100US22020,22020,2012,8.2773371
310M200US22020,22020,2013,6.8311534
310M200US22020,22020,2014,6.5769992
310M200US22020,22020,2015,7.2413068
310M300US22020,22020,2016,6.2418365
310M200US22060,22060,2013,9.7849913
310M200US22060,22060,2014,6.8399072
310M200US22060,22060,2015,8.2546291
310M300US22060,22060,2016,6.8610902
310M100US22100,22100,2010,12.366136
310M100US22100,22100,2011,12.016031
310M100US22100,22100,2012,12.822955
310M200US22100,22100,2013,9.1421776
310M200US22100,22100,2014,12.111431
310M200US22100,22100,2015,8.7004366
310M300US22100,22100,2016,10.903983
3100000US22140,22140,2006,10.684767
3100000US22140,22140,2007,11.825201
3100000US22140,22140,2008,8.3026705
3100000US22140,22140,2009,6.9984431
310M100US22140,22140,2010,8.4161577
310M100US22140,22140,2011,8.0224371
310M100US22140,22140,2012,10.655863
310M200US22140,22140,2013,9.0275946
310M200US22140,22140,2014,7.4706163
310M200US22140,22140,2015,7.2718754
310M300US22140,22140,2016,9.344842
3100000US22180,22180,2006,24.453831
3100000US22180,22180,2007,20.91641
3100000US22180,22180,2008,21.342014
3100000US22180,22180,2009,19.349388
310M100US22180,22180,2010,18.923782
310M100US22180,22180,2011,20.568802
310M100US22180,22180,2012,19.473215
310M200US22180,22180,2013,18.730394
310M200US22180,22180,2014,18.788914
310M200US22180,22180,2015,19.701307
310M300US22180,22180,2016,20.148426
3100000US22220,22220,2006,10.816629
3100000US22220,22220,2007,10.445196
3100000US22220,22220,2008,10.039057
3100000US22220,22220,2009,10.280423
310M100US22220,22220,2010,10.286517
310M100US22220,22220,2011,8.6209612
310M100US22220,22220,2012,9.1384163
310M200US22220,22220,2013,8.2123308
310M200US22220,22220,2014,7.9290924
310M200US22220,22220,2015,7.4929299
310M300US22220,22220,2016,7.9023914
3100000US22300,22300,2006,11.012653
3100000US22300,22300,2007,10.172399
3100000US22300,22300,2008,11.080535
3100000US22300,22300,2009,9.8976345
310M100US22300,22300,2010,9.6101713
310M100US22300,22300,2011,6.9763803
310M100US22300,22300,2012,11.583249
310M200US22300,22300,2013,8.5544806
310M200US22300,22300,2014,8.660635
310M200US22300,22300,2015,9.0940189
310M300US22300,22300,2016,6.9607811
3100000US22380,22380,2006,10.295109
3100000US22380,22380,2007,8.6920834
3100000US22380,22380,2008,9.2230377
3100000US22380,22380,2009,8.301816
310M100US22380,22380,2010,7.5243587
310M100US22380,22380,2011,8.3304443
310M100US22380,22380,2012,8.0683718
310M200US22380,22380,2013,7.3068719
310M200US22380,22380,2014,6.153131
310M200US22380,22380,2015,7.9401708
310M300US22380,22380,2016,5.5102057
3100000US22420,22420,2006,10.50763
3100000US22420,22420,2007,9.5749598
3100000US22420,22420,2008,10.228856
3100000US22420,22420,2009,9.7258959
310M100US22420,22420,2010,9.9234629
310M100US22420,22420,2011,9.5417509
310M100US22420,22420,2012,8.8419218
310M200US22420,22420,2013,8.6045227
310M200US22420,22420,2014,7.3402104
310M200US22420,22420,2015,7.2775588
310M300US22420,22420,2016,7.3194618
3100000US22500,22500,2006,10.257238
3100000US22500,22500,2007,9.7264194
3100000US22500,22500,2008,8.8592634
3100000US22500,22500,2009,9.4625664
310M100US22500,22500,2010,9.1440601
310M100US22500,22500,2011,9.8370972
310M100US22500,22500,2012,9.0415068
310M200US22500,22500,2013,7.5766172
310M200US22500,22500,2014,9.4800758
310M200US22500,22500,2015,8.4172306
310M300US22500,22500,2016,8.1182384
3100000US22520,22520,2006,11.042048
3100000US22520,22520,2007,11.30865
3100000US22520,22520,2008,11.176294
3100000US22520,22520,2009,10.530831
310M100US22520,22520,2010,9.7277279
310M100US22520,22520,2011,8.7530575
310M100US22520,22520,2012,9.9708633
310M200US22520,22520,2013,9.505703
310M200US22520,22520,2014,9.6296682
310M200US22520,22520,2015,8.420537
310M300US22520,22520,2016,9.2635469
3100000US22540,22540,2006,10.804682
3100000US22540,22540,2007,10.615789
3100000US22540,22540,2008,11.827929
3100000US22540,22540,2009,11.492957
310M100US22540,22540,2010,9.2637634
310M100US22540,22540,2011,9.883625
310M100US22540,22540,2012,10.16765
310M200US22540,22540,2013,9.5512199
310M200US22540,22540,2014,8.2781916
310M200US22540,22540,2015,7.7625914
310M300US22540,22540,2016,7.0849671
310M100US22580,22580,2010,10.881134
310M100US22580,22580,2011,11.494143
310M100US22580,22580,2012,11.465161
310M200US22580,22580,2013,8.6293745
310M200US22580,22580,2014,7.5382485
310M200US22580,22580,2015,6.064775
310M300US22580,22580,2016,8.0005293
3100000US22660,22660,2006,10.239895
3100000US22660,22660,2007,9.6816006
3100000US22660,22660,2008,9.2782745
3100000US22660,22660,2009,10.323928
310M100US22660,22660,2010,8.7423143
310M100US22660,22660,2011,9.3605862
310M100US22660,22660,2012,10.180601
310M200US22660,22660,2013,8.2132244
310M200US22660,22660,2014,7.6119204
310M200US22660,22660,2015,8.6688776
310M300US22660,22660,2016,7.7735553
3100000US22840,22840,2006,8.8327703
3100000US22840,22840,2007,10.16536
3100000US22840,22840,2008,8.1129265
3100000US22840,22840,2009,8.2431278
310M100US22840,22840,2010,8.949379
310M100US22840,22840,2011,8.8821936
310M100US22840,22840,2012,7.7836637
310M300US22840,22840,2016,6.4303656
3100000US22900,22900,2006,12.891848
3100000US22900,22900,2007,10.782887
3100000US22900,22900,2008,11.236061
3100000US22900,22900,2009,10.229289
310M100US22900,22900,2010,11.194554
310M100US22900,22900,2011,11.930565
310M100US22900,22900,2012,11.097729
310M200US22900,22900,2013,9.3147306
310M200US22900,22900,2014,8.7437029
310M200US22900,22900,2015,8.8133144
310M300US22900,22900,2016,9.5711956
3100000US23020,23020,2006,24.521006
3100000US23020,23020,2007,28.945316
3100000US23020,23020,2008,24.251492
3100000US23020,23020,2009,22.69809
3100000US23060,23060,2006,10.618375
3100000US23060,23060,2007,10.079187
3100000US23060,23060,2008,9.8324423
3100000US23060,23060,2009,9.5357542
310M100US23060,23060,2010,8.8104935
310M100US23060,23060,2011,9.2572765
310M100US23060,23060,2012,9.0755615
310M200US23060,23060,2013,8.1331663
310M200US23060,23060,2014,7.4141812
310M200US23060,23060,2015,7.3983822
310M300US23060,23060,2016,7.4477949
3100000US23180,23180,2006,11.546894
3100000US23180,23180,2007,12.138515
3100000US23180,23180,2008,11.514165
3100000US23180,23180,2009,11.134629
310M100US23180,23180,2010,9.2847481
310M100US23180,23180,2011,10.272981
310M100US23180,23180,2012,10.559063
310M200US23180,23180,2013,9.0129147
310M200US23180,23180,2014,8.6508751
310M200US23180,23180,2015,9.5490475
310M300US23180,23180,2016,7.6897388
3100000US23420,23420,2006,7.5343213
3100000US23420,23420,2007,6.9369431
3100000US23420,23420,2008,6.8596573
3100000US23420,23420,2009,6.5479269
310M100US23420,23420,2010,7.0648794
310M100US23420,23420,2011,6.7014971
310M100US23420,23420,2012,6.2921343
310M200US23420,23420,2013,5.7513118
310M200US23420,23420,2014,5.4506731
310M200US23420,23420,2015,5.3181992
310M300US23420,23420,2016,5.3513408
3100000US23460,23460,2006,13.356018
3100000US23460,23460,2007,12.051485
3100000US23460,23460,2008,12.45189
3100000US23460,23460,2009,11.431334
310M100US23460,23460,2010,11.548768
310M100US23460,23460,2011,11.840152
310M100US23460,23460,2012,9.4363623
310M200US23460,23460,2013,8.6211157
310M200US23460,23460,2014,10.390494
310M200US23460,23460,2015,7.8249846
310M300US23460,23460,2016,11.080503
3100000US23540,23540,2006,10.35513
3100000US23540,23540,2007,9.0058031
3100000US23540,23540,2008,8.8577175
3100000US23540,23540,2009,8.2780371
310M100US23540,23540,2010,8.8258829
310M100US23540,23540,2011,8.3709335
310M100US23540,23540,2012,9.0601645
310M200US23540,23540,2013,8.3658657
310M200US23540,23540,2014,7.618052
310M200US23540,23540,2015,7.4994998
310M300US23540,23540,2016,6.6726661
3100000US23580,23580,2006,10.009473
3100000US23580,23580,2007,7.8114419
3100000US23580,23580,2008,8.0523958
3100000US23580,23580,2009,7.3943768
310M100US23580,23580,2010,7.4882445
310M100US23580,23580,2011,7.6604304
310M100US23580,23580,2012,9.2863035
310M200US23580,23580,2013,6.6875629
310M200US23580,23580,2014,7.5960379
310M200US23580,23580,2015,7.3863754
310M300US23580,23580,2016,6.1342435
3100000US23660,23660,2006,11.193631
3100000US23660,23660,2007,11.623992
3100000US23660,23660,2008,11.153331
3100000US23660,23660,2009,11.635735
310M100US23660,23660,2010,10.123688
310M100US23660,23660,2011,11.276763
310M100US23660,23660,2012,12.251322
3100000US23700,23700,2006,7.0580473
3100000US23700,23700,2007,7.8086801
3100000US23700,23700,2008,6.6915574
3100000US23700,23700,2009,9.2666931
310M100US23700,23700,2010,7.1443057
310M100US23700,23700,2011,6.3637819
310M100US23700,23700,2012,5.5068059
310M200US23700,23700,2013,6.2630682
310M200US23700,23700,2014,6.0995245
310M200US23700,23700,2015,4.9184046
310M300US23700,23700,2016,4.5464082
3100000US23900,23900,2006,11.71499
3100000US23900,23900,2007,10.744331
3100000US23900,23900,2008,12.34295
3100000US23900,23900,2009,11.792792
310M100US23900,23900,2010,12.861993
310M100US23900,23900,2011,11.214363
310M100US23900,23900,2012,10.401545
310M200US23900,23900,2013,10.097216
310M200US23900,23900,2014,8.7226372
310M200US23900,23900,2015,10.091223
310M300US23900,23900,2016,10.689774
3100000US24020,24020,2006,12.881956
3100000US24020,24020,2007,11.652755
3100000US24020,24020,2008,11.715587
3100000US24020,24020,2009,12.03665
310M100US24020,24020,2010,11.890377
310M100US24020,24020,2011,10.815047
310M100US24020,24020,2012,9.9322996
310M200US24020,24020,2013,9.8238974
310M200US24020,24020,2014,9.7337332
310M200US24020,24020,2015,9.732234
310M300US24020,24020,2016,8.4623241
310M200US24060,24060,2013,6.0230408
310M200US24060,24060,2014,5.6589823
310M200US24060,24060,2015,5.7967858
310M300US24060,24060,2016,4.4967251
3100000US24140,24140,2006,16.088476
3100000US24140,24140,2007,12.529244
3100000US24140,24140,2008,14.49751
3100000US24140,24140,2009,13.867791
310M100US24140,24140,2010,13.262461
310M100US24140,24140,2011,14.828355
310M100US24140,24140,2012,13.453694
310M200US24140,24140,2013,11.809587
310M200US24140,24140,2014,13.530958
310M200US24140,24140,2015,12.975046
310M300US24140,24140,2016,15.898449
3100000US24220,24220,2006,13.580985
3100000US24220,24220,2007,10.154982
3100000US24220,24220,2008,10.782651
3100000US24220,24220,2009,10.429039
310M100US24220,24220,2010,10.309491
310M100US24220,24220,2011,9.2496271
310M100US24220,24220,2012,11.082006
310M200US24220,24220,2013,9.4912567
310M200US24220,24220,2014,9.0287886
310M200US24220,24220,2015,8.0509434
310M300US24220,24220,2016,8.6952114
3100000US24260,24260,2006,11.730023
3100000US24260,24260,2007,11.173074
3100000US24260,24260,2008,11.395149
3100000US24260,24260,2009,11.929845
310M100US24260,24260,2010,10.133112
310M100US24260,24260,2011,9.8789797
310M100US24260,24260,2012,9.7469196
310M200US24260,24260,2013,10.307077
310M200US24260,24260,2014,10.155662
310M200US24260,24260,2015,10.047343
310M300US24260,24260,2016,7.2070069
3100000US24300,24300,2006,14.769785
3100000US24300,24300,2007,12.759175
3100000US24300,24300,2008,14.506593
3100000US24300,24300,2009,11.291284
310M100US24300,24300,2010,12.753333
310M100US24300,24300,2011,12.969432
310M100US24300,24300,2012,14.053472
310M200US24300,24300,2013,9.0328836
310M200US24300,24300,2014,9.9457502
310M200US24300,24300,2015,10.675183
310M300US24300,24300,2016,9.5522671
3100000US24340,24340,2006,9.2334003
3100000US24340,24340,2007,8.9824886
3100000US24340,24340,2008,8.6516628
3100000US24340,24340,2009,8.7528648
310M100US24340,24340,2010,8.9273748
310M100US24340,24340,2011,8.1018028
310M100US24340,24340,2012,8.0164347
310M200US24340,24340,2013,7.4576111
310M200US24340,24340,2014,6.9245973
310M200US24340,24340,2015,6.7148366
310M300US24340,24340,2016,6.4550242
3100000US24420,24420,2006,16.757032
3100000US24420,24420,2007,16.47965
3100000US24420,24420,2008,17.302275
3100000US24420,24420,2009,16.058451
310M100US24420,24420,2010,16.23173
310M100US24420,24420,2011,17.189636
310M100US24420,24420,2012,15.015394
310M200US24420,24420,2013,12.91154
310M200US24420,24420,2014,12.426308
310M200US24420,24420,2015,12.735683
310M300US24420,24420,2016,11.6024
3100000US24500,24500,2006,23.196758
3100000US24500,24500,2007,20.066833
3100000US24500,24500,2008,18.870342
3100000US24500,24500,2009,16.013884
310M100US24500,24500,2010,19.069838
310M100US24500,24500,2011,16.903385
310M100US24500,24500,2012,17.504179
310M200US24500,24500,2013,14.921965
310M200US24500,24500,2014,14.74361
310M200US24500,24500,2015,14.151895
310M300US24500,24500,2016,14.043421
3100000US24540,24540,2006,9.0344782
3100000US24540,24540,2007,10.834946
3100000US24540,24540,2008,8.977663
3100000US24540,24540,2009,8.469635
310M100US24540,24540,2010,9.1162996
310M100US24540,24540,2011,9.2734156
310M100US24540,24540,2012,8.9395819
310M200US24540,24540,2013,8.6200151
310M200US24540,24540,2014,8.5333176
310M200US24540,24540,2015,6.6320782
310M300US24540,24540,2016,7.4886017
3100000US24580,24580,2006,11.262938
3100000US24580,24580,2007,10.343166
3100000US24580,24580,2008,9.6947737
3100000US24580,24580,2009,9.9453621
310M100US24580,24580,2010,10.065366
310M100US24580,24580,2011,9.0259933
310M100US24580,24580,2012,9.3718691
310M200US24580,24580,2013,8.2661209
310M200US24580,24580,2014,9.031579
310M200US24580,24580,2015,8.0859108
310M300US24580,24580,2016,7.9976034
3100000US24620,24620,2006,10.268857
3100000US24620,24620,2007,12.248626
3100000US24620,24620,2008,11.899178
3100000US24620,24620,2009,10.015856
310M100US24620,24620,2010,10.590862
310M100US24620,24620,2011,10.180793
310M100US24620,24620,2012,11.443796
310M200US24620,24620,2013,10.60779
310M200US24620,24620,2014,9.5132866
310M200US24620,24620,2015,11.077002
310M300US24620,24620,2016,12.251264
310M200US24640,24640,2013,8.3501577
310M200US24640,24640,2014,9.4092474
310M200US24640,24640,2015,10.409204
310M300US24640,24640,2016,8.174777
3100000US24660,24660,2006,10.642547
3100000US24660,24660,2007,10.148118
3100000US24660,24660,2008,10.325498
3100000US24660,24660,2009,9.4225445
310M100US24660,24660,2010,8.9690609
310M100US24660,24660,2011,8.9727554
310M100US24660,24660,2012,8.3314199
310M200US24660,24660,2013,7.8376904
310M200US24660,24660,2014,7.8663015
310M200US24660,24660,2015,6.9107003
310M300US24660,24660,2016,6.9224257
3100000US24780,24780,2006,9.0102186
3100000US24780,24780,2007,9.4941244
3100000US24780,24780,2008,8.6529131
3100000US24780,24780,2009,8.6082478
310M100US24780,24780,2010,7.2318492
310M100US24780,24780,2011,6.6523218
310M100US24780,24780,2012,6.8382354
310M200US24780,24780,2013,7.3858905
310M200US24780,24780,2014,6.6814332
310M200US24780,24780,2015,7.4909339
310M300US24780,24780,2016,6.9953041
3100000US24860,24860,2006,9.6445923
3100000US24860,24860,2007,10.350413
3100000US24860,24860,2008,10.26816
3100000US24860,24860,2009,9.9105759
310M100US24860,24860,2010,9.8502159
310M100US24860,24860,2011,9.5285673
310M100US24860,24860,2012,8.5576105
310M200US24860,24860,2013,8.7591372
310M200US24860,24860,2014,8.5469599
310M200US24860,24860,2015,8.6861687
310M300US24860,24860,2016,7.9033504
3100000US24940,24940,2006,10.990589
3100000US24940,24940,2007,9.424469
3100000US24940,24940,2008,11.143469
3100000US24940,24940,2009,10.777271
310M100US24940,24940,2010,10.869073
310M100US24940,24940,2011,6.6729145
310M100US24940,24940,2012,10.806807
310M200US24940,24940,2013,7.9461417
310M200US24940,24940,2014,10.028139
310M200US24940,24940,2015,7.8179121
310M300US24940,24940,2016,6.8364038
3100000US25020,25020,2006,3.2242298
3100000US25020,25020,2007,4.9790196
3100000US25020,25020,2008,3.8110886
3100000US25020,25020,2009,3.0068388
310M100US25020,25020,2010,4.4792204
310M100US25020,25020,2011,3.4179864
310M100US25020,25020,2012,2.5156312
310M200US25020,25020,2013,1.6878853
310M200US25020,25020,2014,2.1648557
310M200US25020,25020,2015,1.0199535
310M300US25020,25020,2016,1.5428793
3100000US25060,25060,2006,17.434763
3100000US25060,25060,2007,16.591366
3100000US25060,25060,2008,15.175241
3100000US25060,25060,2009,15.50058
310M100US25060,25060,2010,14.164093
310M100US25060,25060,2011,15.44515
310M100US25060,25060,2012,14.819848
