GEOID,MSA,year,hhs_married,hhs_singledad,hhs_singlemom,hhsize,families_married,families_singledad,families_singlemom,family_size,pct_apts,pct_ownhouse,pct_renthouse
3100000US18300,18300,2007,.5154075546719682,.0339037205339392,.0729196251065038,2.36,.8283220174587779,.0544873623552234,.1171906201859987,2.98,12,67.5,32.5
3100000US18300,18300,2008,.4672999893658502,.0429974123568821,.1069086526532204,2.26,.757121525384792,.0696645991270388,.1732138754881691,2.74,12.6,66.7,33.3
3100000US18300,18300,2009,.4867159881919895,.0455920405262582,.0874302999380444,2.27,.785357247868274,.0735665980593943,.1410761540723317,2.78,10.1,64.40000000000001,35.6
310M100US18300,18300,2010,.4662364420946235,.039031217198616,.0890642615558061,2.41,.7844714809000524,.06567242281528,.1498560962846677,3.01,9.4,64.3,35.7
310M100US18300,18300,2011,.4818942535545024,.0474674170616114,.0866409952606635,2.28,.7822924806154956,.0770571617479113,.1406503576365931,2.88,13.8,65.7,34.3
310M100US18300,18300,2012,.4491095172858409,.0453702957530824,.0876380046740269,2.48,.7715096559839413,.0779400567591888,.1505502872568699,3.08,14,66.8,33.2
310M200US18300,18300,2013,.490975415130904,.0235969145419311,.1103469240414941,2.33,.7856621670923021,.0377599416271434,.1765778912805545,2.89,10.4,64,36
310M200US18300,18300,2014,.4560810810810811,.0542925278219396,.0841017488076312,2.44,.767199304673397,.0913284749615565,.1414722203650465,3.02,14.7,63.7,36.3
310M200US18300,18300,2015,.4747762099833105,.04631315430132,.0945607646791079,2.35,.7711786088349455,.0752264185817263,.1535949725833282,2.96,12.6,62.5,37.5
310M300US18300,18300,2016,.5138427035805428,.0580001546670791,.0701801871471657,2.42,.8003493134184534,.0903396771862202,.1093110093953264,3.01,12.7,65,35
3100000US18500,18500,2006,.5236656596173213,.0479252201306582,.1107754279959718,2.48,.7674260198289563,.0702338605918414,.1623401195792023,3,17.5,73.7,26.3
3100000US18500,18500,2007,.52540224533085,.0521237518754204,.0793367478917688,2.49,.7998661048320403,.0793525774819832,.1207813176859765,3.04,15.6,72.7,27.3
3100000US18500,18500,2008,.5353048462741011,.0524752475247525,.0895518499218343,2.48,.7903138944452993,.0774734574549931,.1322126480997076,2.97,18.4,72.40000000000001,27.6
3100000US18500,18500,2009,.4802531093170412,.0745751206148326,.1066744248066526,2.33,.7260032985156679,.1127359354956936,.1612607659886384,2.81,16.4,73.5,26.5
310M100US18500,18500,2010,.502801325148592,.0318863879957128,.0729075319107474,2.37,.8275267610151145,.0524796536102313,.1199935853746542,3.04,17.4,72.09999999999999,27.9
310M100US18500,18500,2011,.4658604784551777,.0513586501923858,.1230791291255407,2.33,.7275679307255897,.0802105106001792,.1922215586742311,2.87,20.3,69.2,30.8
310M100US18500,18500,2012,.47296680049042,.0427915474673654,.1151525350385845,2.34,.7496570644718793,.0678250266727633,.1825179088553574,2.88,16.8,70,30
310M200US18500,18500,2013,.4774617492301351,.0641594529715574,.1048956135884193,2.35,.7385140456812812,.0992386453137306,.1622473090049882,2.9,17.4,71.59999999999999,28.4
310M200US18500,18500,2014,.4322954733713395,.0743556010329874,.1051259562442138,2.35,.7066225956752021,.1215403607980566,.1718370435267413,2.92,19,68.40000000000001,31.6
310M200US18500,18500,2015,.4877141483412202,.0476250727534985,.1031201761267303,2.43,.7638921918351169,.0745937376139516,.1615140705509314,3.01,17.7,69.5,30.5
310M300US18500,18500,2016,.4767278589630246,.0494825523948203,.1351344323677778,2.47,.7208461115042856,.0748211056066682,.2043327828890462,2.96,18,72.8,27.2
3100000US18580,18580,2006,.4961041747689997,.0683211071921896,.1544047635012807,2.73,.6901550344209996,.095044868565885,.2148000970131154,3.24,22.6,62.5,37.5
3100000US18580,18580,2007,.491806430228704,.0556778256546238,.1476102088167053,2.67,.7075389824042726,.0801010919841686,.2123599256115588,3.24,22.6,63.1,36.9
3100000US18580,18580,2008,.4748219600340136,.0652436755952381,.161484906462585,2.71,.6768178934310578,.0929992519151918,.2301828546537504,3.23,20.7,63.2,36.8
3100000US18580,18580,2009,.4691017885323514,.0556943713834824,.1502695949500263,2.66,.6948979194264786,.0825021429128029,.2225999376607184,3.29,21.3,63.1,36.9
310M100US18580,18580,2010,.456765625202651,.0690115819099127,.1688196308833638,2.74,.6575981925292453,.0993548748494552,.2430469326212994,3.29,23.2,60.8,39.2
310M100US18580,18580,2011,.4518695566760527,.0574225656473054,.1819789142819724,2.77,.6536792846046,.0830680913947937,.2632526240006063,3.32,24.6,58.9,41.1
310M100US18580,18580,2012,.4673329833143384,.0704882764979319,.163175013765991,2.74,.6666697112793767,.1005544239744983,.232775864746125,3.29,21.4,60.9,39.1
310M200US18580,18580,2013,.4774866240213268,.0682221627042211,.151175030675993,2.72,.6851739301419327,.0978960351792928,.2169300346787744,3.25,24.2,59.8,40.2
310M200US18580,18580,2014,.4694254331163866,.066488882258235,.1509862061677514,2.71,.6833965303481416,.0967955041130849,.2198079655387734,3.3,23.4,60.3,39.7
310M200US18580,18580,2015,.4680945840602844,.0615278963584394,.1435403442345051,2.73,.6953660643714501,.0914012094921236,.2132327261364263,3.34,23.9,57.3,42.7
310M300US18580,18580,2016,.4618507248083395,.0726233785550935,.1538861998227489,2.75,.6709432875059648,.1055019852524107,.2235547272416246,3.3,23.2,60.3,39.7
3100000US18700,18700,2006,.4625766871165644,.0395705521472393,.087760736196319,2.24,.7841505901929177,.0670791950496594,.1487702147574229,2.7,28.4,54.9,45.1
3100000US18700,18700,2007,.4806956838462939,.027165665027621,.0784010198506647,2.39,.8199326947967901,.0463370437483821,.1337302614548279,2.92,29.5,56.5,43.5
3100000US18700,18700,2008,.4726988619612005,.0385635945515655,.0617076478565953,2.2,.8249974271894618,.0673047236801482,.10769784913039,2.75,31.3,58,42
3100000US18700,18700,2009,.4381100664710462,.0409605365590754,.0666506976465657,2.31,.8028091737078898,.0750576100076813,.1221332162844288,2.9,29.1,55.8,44.2
310M100US18700,18700,2010,.4768608611043542,.016054487959134,.0611469228898078,2.48,.8606629349138404,.0289759631215015,.1103611019646581,3.11,24.4,59.1,40.9
310M100US18700,18700,2011,.4770007253384913,.0220019342359768,.0855899419729207,2.46,.8159540919195575,.0376363542366748,.1464095538437678,2.93,27.7,56.2,43.8
310M100US18700,18700,2012,.4451265159455008,.0205419973049858,.0924689324749214,2.44,.7975213262514084,.0368045496003004,.1656741241482912,3.03,28.8,57.6,42.4
310M200US18700,18700,2013,.4630902436847273,.0205004611859918,.0563539528102592,2.4,.8576624235410811,.0379677081611286,.1043698682977903,2.96,27.4,57.3,42.7
310M200US18700,18700,2014,.458736432279377,.019407739499764,.0533565361019349,2.38,.8630965593784684,.0365149833518313,.1003884572697003,2.96,30.7,54.6,45.4
310M200US18700,18700,2015,.4596429182590839,.0259825452056357,.0716159945239861,2.34,.8248541304125294,.0466270856791893,.1285187839082813,2.85,26.5,58.2,41.8
310M300US18700,18700,2016,.4805894103002055,.0448137104478476,.0637466346293026,2.41,.8157338705714707,.0760650582280969,.1082010712004324,2.88,26.1,58.5,41.5
310M100US18880,18880,2010,.5003337736304628,.0472822304600395,.1135256437570128,2.5,.7567724333498035,.0715160368643795,.1717115297858171,3.02,16.7,66.8,33.2
310M100US18880,18880,2011,.4735947175265328,.0448896886911425,.1420089836056282,2.53,.7170317293458907,.0679638727393646,.2150043979147448,3.11,17.9,66.8,33.2
310M100US18880,18880,2012,.4945205661859678,.0472975672112811,.120281228778013,2.46,.7468978138889447,.0714357540775898,.1816664320334654,3,19.5,62.2,37.8
310M200US18880,18880,2013,.4988851444221586,.0373451165253159,.1386391635019701,2.51,.7392321037942219,.0553368031983103,.2054310930074678,3.01,16.2,65.2,34.8
310M200US18880,18880,2014,.5113733770985345,.0454203340929523,.0992348058790324,2.62,.7794987013400896,.0692353044281913,.1512659942317192,3.21,17,65.40000000000001,34.6
310M200US18880,18880,2015,.4906014854617489,.0409232057160101,.1068636899025592,2.48,.7685000228724783,.0641039325414373,.1673960445860844,3.07,18.5,62.9,37.1
310M300US18880,18880,2016,.5167894375127046,.0421550881336573,.0926734360026716,2.51,.7930865444606198,.0646929498796756,.1422205056597047,3.08,17.3,65.40000000000001,34.6
3100000US18980,18980,2006,.5228572351629891,.0466190676186476,.1029302490873259,2.5,.7775909287464565,.0693316677076827,.1530774035458607,3.06,11.9,66.90000000000001,33.1
3100000US18980,18980,2007,.5397358406089098,.0453804087115034,.1156097092967476,2.56,.770252384646981,.0647619916936698,.1649856236593492,3.1,6.5,77.59999999999999,22.4
3100000US18980,18980,2008,.5593214820602982,.0450934427296998,.0987823142540861,2.57,.7953977220112973,.0641263079914807,.140475969997222,3.05,8.800000000000001,73,27
3100000US18980,18980,2009,.5560779262598615,.0447592980196426,.1132184833360168,2.59,.7787598647125141,.0626832018038331,.1585569334836528,3.06,9.1,72.7,27.3
310M100US18980,18980,2010,.5293602103418055,.0305063035124385,.1520258882222073,2.68,.7435958141957479,.0428524077844595,.2135517780197926,3.22,10.4,75.2,24.8
310M100US18980,18980,2011,.6023659009826626,.0249421042748952,.1087500782374664,2.49,.8183673469387756,.0338860544217687,.1477465986394558,2.96,7.5,74.90000000000001,25.1
310M100US18980,18980,2012,.499523052464229,.0410810810810811,.1259459459459459,2.52,.7494156370748462,.0616323999427563,.1889519629823976,3.11,9.1,75.7,24.3
310M200US18980,18980,2013,.530488750969744,.0734212567882079,.1353297129557797,2.47,.7176139702795735,.0993199563428763,.1830660733775502,2.92,8,75.7,24.3
310M200US18980,18980,2014,.5532474362345516,.0342821456744675,.0947607152248225,2.64,.8108680990461509,.050245688409288,.1388862125445611,3.26,11.7,74.5,25.5
310M200US18980,18980,2015,.5372426780959803,.0221118254432106,.1209169426586142,2.62,.7897475060856284,.0325044150637201,.1777480788506515,3.23,9.800000000000001,74.90000000000001,25.1
310M300US18980,18980,2016,.5587973200435657,.0359417802567742,.1165384996204495,2.68,.785624796993179,.0505312978516078,.1638439051552132,3.28,9.199999999999999,76.90000000000001,23.1
3100000US19060,19060,2006,.5111035438912266,.0461411232456887,.0961982827816019,2.23,.7821701098083008,.0706123208635771,.1472175693281221,2.75,15.7,72.40000000000001,27.6
3100000US19060,19060,2007,.4547194670246352,.0559823004449748,.1134312775001864,2.3,.7285617556856654,.0896961006890509,.1817421436252838,2.82,18.7,69.7,30.3
3100000US19060,19060,2008,.5016995067596923,.0273710036034655,.101408162743745,2.32,.7957438184029185,.043413052290231,.1608431293068504,2.92,17.4,74.2,25.8
3100000US19060,19060,2009,.4849728815246057,.0280390107976315,.1131263372642683,2.29,.7745460325028808,.0447808638296181,.1806731036675011,2.92,15.9,70.7,29.3
310M100US19060,19060,2010,.4858269288352131,.0232308613634095,.1179758458928037,2.36,.7748020215687055,.0370488280472761,.1881491503840185,2.93,13.2,73.40000000000001,26.6
310M100US19060,19060,2011,.4054415587693395,.0410893213195023,.1198606799424548,2.39,.7158326277795107,.0725457867296466,.2116215854908426,3.21,16.5,61.9,38.1
310M100US19060,19060,2012,.4177327422419252,.0309563014566181,.0959341355288157,2.36,.7670124191822876,.0568398530164194,.1761477278012931,3.27,15.5,63.5,36.5
310M200US19060,19060,2013,.4325841209329415,.042464194001006,.0985889391893681,2.45,.7541074395421821,.0740262137714602,.1718663466863578,3.33,15.6,67.3,32.7
310M200US19060,19060,2014,.4594721960414703,.0422143955553351,.1151842849347686,2.29,.7448433919022154,.0684331148727434,.1867234932250412,2.92,16.3,63.5,36.5
310M200US19060,19060,2015,.4567229038854806,.0350715746421268,.1193762781186094,2.34,.7472918147977748,.0573842486093103,.1953239365929148,2.93,14.7,65.7,34.3
310M300US19060,19060,2016,.4538453640004107,.05159667316973,.1200585275695657,2.33,.7255714696105389,.0824886116468995,.1919399187425617,2.91,15.1,70.7,29.3
3100000US19100,19100,2006,.5154737779260808,.0513894062715892,.1262741397983238,2.84,.7436820382926892,.0741402958584384,.1821776658488725,3.44,27.3,63.6,36.4
3100000US19100,19100,2007,.516650005073643,.0519296755499265,.127814932295053,2.84,.7418925929198943,.0745693240392639,.1835380830408418,3.44,27,63.6,36.4
3100000US19100,19100,2008,.5117709185298208,.047431905812491,.1316544900123943,2.84,.7407765799046934,.0686565877308467,.19056683236446,3.47,26.9,63.1,36.9
3100000US19100,19100,2009,.5096349333630154,.0520484029612399,.1314567001574209,2.88,.7352553691024426,.0750907467781453,.1896538841194121,3.49,27.4,62.2,37.8
310M100US19100,19100,2010,.5018058969625319,.0510922653971676,.1385530753447032,2.77,.7257285396270493,.0738913499768869,.2003801103960638,3.36,27.4,61.7,38.3
310M100US19100,19100,2011,.5011684015527677,.0533456281783239,.1396647437494321,2.8,.721958695221943,.0768471036803038,.2011942010977531,3.4,27.4,61.1,38.9
310M100US19100,19100,2012,.5065038535332185,.049757902609928,.1355437307130791,2.81,.7321477830927968,.071924700736392,.1959275161708113,3.42,27.5,59.5,40.5
310M200US19100,19100,2013,.5032949696021598,.0536425872327409,.1371410569504408,2.8,.7251267502067344,.0772860396031897,.1975872101900759,3.38,28.2,59.5,40.5
310M200US19100,19100,2014,.5032195216909268,.0489097384754619,.1401024603320984,2.81,.726952416061706,.0706551535087719,.2023924304295221,3.4,28.3,59.2,40.8
310M200US19100,19100,2015,.5063316659912621,.0531005102832869,.1357869673124341,2.83,.7283051260338488,.076379528344566,.1953153456215853,3.42,28.2,59.3,40.7
310M300US19100,19100,2016,.5080378657554893,.0524619004493515,.1352561130441942,2.82,.7301955770806287,.0754027411252009,.1944016817941704,3.4,28.5,59.1,40.9
3100000US19140,19140,2006,.585418909221385,.0483046286329386,.0973493003229279,2.99,.8007668711656442,.0660736196319018,.133159509202454,3.5,12.3,72.8,27.2
3100000US19140,19140,2007,.4956918068366793,.0544763971785133,.1438307107976126,2.86,.7142544408306229,.0784963722792094,.2072491868901676,3.49,15.5,68.5,31.5
3100000US19140,19140,2008,.5972120014297428,.0472025398961334,.1094173797859591,2.81,.792234959417622,.0626167963629264,.1451482442194517,3.32,12.2,69.7,30.3
3100000US19140,19140,2009,.5352988012562481,.0648250541867563,.133122484186314,2.95,.7300395137694929,.0884082888426387,.1815521973878684,3.43,14.3,67.40000000000001,32.6
310M100US19140,19140,2010,.5661544189124904,.0825042917123415,.1093300792157025,2.9,.7469166120934294,.108846321763807,.1442370661427636,3.31,13.5,68.09999999999999,31.9
310M100US19140,19140,2011,.5122885945180372,.062109472631842,.1596475881029742,2.95,.6978974548137219,.0846125471724882,.21748999801379,3.45,15.5,65.09999999999999,34.9
310M100US19140,19140,2012,.5365625972409501,.0530857794834561,.1396328181723888,2.93,.7357417152609871,.0727919214905419,.191466363248471,3.48,12.8,64.09999999999999,35.9
310M200US19140,19140,2013,.5415787077279689,.0566662527422493,.1306552423527464,2.91,.7430080354354184,.0777421278287288,.1792498367358528,3.39,17.8,62.7,37.3
310M200US19140,19140,2014,.5657271388192205,.0604323420518333,.1145348142840081,2.82,.7637795275590551,.081588777512026,.1546316949289189,3.29,15.1,64.09999999999999,35.9
310M200US19140,19140,2015,.5535358104912504,.0637864736484958,.1104439555016348,2.93,.7605956148282098,.0876469258589512,.1517574593128391,3.44,15.4,64.59999999999999,35.4
310M300US19140,19140,2016,.532842308621106,.0553811478708846,.1321339451018272,2.86,.7396915856520282,.0768800983350095,.1834283160129623,3.37,11.8,64.40000000000001,35.6
3100000US19180,19180,2006,.4911197615716806,.0491454291101514,.1446079922145855,2.48,.7170959147424512,.0717584369449378,.211145648312611,3.01,14.8,71.3,28.7
3100000US19180,19180,2007,.4789467185281225,.0405013274063098,.1082607890350065,2.46,.7630077702370414,.0645224746729615,.172469755089997,3.06,13,71.59999999999999,28.4
3100000US19180,19180,2008,.4561132794771716,.0424192913981423,.1225076397083295,2.38,.7344343759134756,.0683036149274091,.1972620091591153,2.97,12,73.3,26.7
3100000US19180,19180,2009,.4342272496187087,.0414972038637519,.1237925775292323,2.46,.7242951028195888,.0692177231291075,.2064871740513038,3.19,13.7,68.5,31.5
310M100US19180,19180,2010,.4482318396527512,.0535554704455509,.1689965530448104,2.58,.6682209639815387,.0798401294190417,.2519389065994195,3.16,11.5,69.8,30.2
310M100US19180,19180,2011,.454001400649392,.0390271853313809,.1578595530655122,2.53,.6975106372572993,.0599598963173082,.2425294664253925,3.18,13.1,70.2,29.8
310M100US19180,19180,2012,.4311345147253579,.0502932458850981,.1274200668474491,2.48,.7081153866072816,.0826039670619918,.2092806463307266,3.11,14.6,69.90000000000001,30.1
310M200US19180,19180,2013,.462962962962963,.0587955021917286,.1302649132837812,2.47,.7100404345496176,.0901739172796804,.199785648170702,3.09,12.2,72,28
310M200US19180,19180,2014,.4061841853340992,.072818941859723,.1350756270342715,2.46,.6614529203907712,.1185824152982748,.2199646643109541,3.08,15.2,65.59999999999999,34.4
310M200US19180,19180,2015,.4427522876450998,.0671581466032916,.1399424451126847,2.47,.6813115732908747,.1033436162802269,.2153448104288984,3.04,15.2,67,33
310M300US19180,19180,2016,.4531132548233525,.0422199949887246,.1405662741167627,2.36,.7125547948579027,.0663941289464611,.2210510761956361,2.95,12.3,72.5,27.5
3100000US19260,19260,2006,.4677281652864339,.0320797404593187,.1730769230769231,2.29,.6951087990864683,.0476749349743069,.2572162659392248,2.83,12.1,69.40000000000001,30.6
3100000US19260,19260,2007,.4561747599080211,.0490554127778529,.1500067631543352,2.33,.6961981765009462,.0748666781352142,.2289351453638397,2.93,8.199999999999999,70,30
3100000US19260,19260,2008,.4366085926185983,.0443893448018607,.1395313117128187,2.24,.7036067892503536,.0715346534653465,.2248585572842998,2.85,12,69.90000000000001,30.1
3100000US19260,19260,2009,.4793054445332623,.0422106759037215,.137112532196465,2.18,.7277324522958668,.0640887330591329,.2081788146450003,2.72,13.1,66.7,33.3
310M100US19260,19260,2010,.454790405936658,.0563629135562525,.1814126065638942,2.28,.6566745328145928,.0813827412462529,.2619427259391543,2.74,10.5,70.40000000000001,29.6
310M100US19260,19260,2011,.4460952820394509,.0576537086169108,.167631791440766,2.38,.6644445208068451,.0858733376859902,.2496821415071647,2.93,10.2,69.40000000000001,30.6
310M100US19260,19260,2012,.4796974522292994,.0445638711960368,.1332050601556971,2.28,.7296151776103337,.0677812163616792,.2026036060279871,2.85,10.8,68.90000000000001,31.1
310M200US19260,19260,2013,.4184688099166184,.0368306059660231,.1588264145895572,2.29,.6814056487330283,.0599724097872649,.2586219414797067,2.93,14.5,67.59999999999999,32.4
310M200US19260,19260,2014,.4433105576372052,.0478069208728234,.1679523914480935,2.26,.6726305932713531,.0725369540498963,.2548324526787506,2.77,12.1,67.5,32.5
310M200US19260,19260,2015,.4228842719630646,.0317086981140294,.1736573892591141,2.21,.6731142540210759,.050471436494731,.276414309484193,2.78,11.8,65.7,34.3
310M300US19260,19260,2016,.4651601609566463,.0316229795166754,.1789392320458317,2.29,.6883894627056488,.0467987753591495,.2648117619352017,2.82,11.6,66,34
3100000US19300,19300,2006,.5854430829085436,.0403964388657759,.1065216465276101,2.38,.7993912133079996,.0551591763930358,.1454496102989647,2.76,12.2,74.40000000000001,25.6
3100000US19300,19300,2007,.5877585162537137,.0297960714182699,.107401424904093,2.45,.8107505918395767,.0411005232060795,.1481488849543438,2.86,9.5,77.5,22.5
3100000US19300,19300,2008,.5701476946290225,.0290601514667905,.1145576415285959,2.5,.7987885440169116,.0407138646665447,.1604975913165437,2.98,12.3,76.5,23.5
3100000US19300,19300,2009,.5839520925923439,.0355143198571371,.103642735341112,2.39,.8075573298672361,.0491133599480085,.1433293101847554,2.8,11.6,75.59999999999999,24.4
310M100US19300,19300,2010,.5614867246240601,.0443785244360902,.0993303571428571,2.65,.7962141563066159,.0629308011078487,.1408550425855355,3.19,14.5,71.8,28.2
310M100US19300,19300,2011,.5498656997045394,.0382487241471931,.1129062583937685,2.48,.7843787118280394,.0545614774512433,.1610598107207173,2.99,16.5,72.90000000000001,27.1
310M100US19300,19300,2012,.5690964118084588,.0308035599784555,.1281771781784606,2.41,.7816430056011554,.0423080987776095,.1760488956212351,2.81,17.1,67.3,32.7
310M200US19300,19300,2013,.5342660726739635,.0391408929816821,.0943793677678305,2.75,.8000554158318769,.0586128991005584,.1413316850675647,3.4,13.9,69.5,30.5
310M200US19300,19300,2014,.5345478003562063,.0299690072503401,.0951659724851698,2.76,.8103103741496599,.0454294217687075,.1442602040816326,3.48,12,72.40000000000001,27.6
310M200US19300,19300,2015,.5063720267334542,.034468444284548,.0937054615395259,2.78,.7980068908369314,.0543198569497143,.1476732522133543,3.58,12.4,73.7,26.3
310M300US19300,19300,2016,.5196342749970695,.0304249859987757,.1004180830695893,2.68,.7988506897863564,.0467733215866087,.1543759886270348,3.42,15.1,73.09999999999999,26.9
3100000US19340,19340,2006,.4973830520847591,.0422296526596403,.1131186327995151,2.41,.7620027160888321,.0646968365553603,.1733004473558076,2.99,19,71.8,28.2
3100000US19340,19340,2007,.5101976201155642,.0321363552412865,.108869159125089,2.43,.7834692327171435,.0493492023297037,.1671815649531527,3.04,19.6,72.09999999999999,27.9
3100000US19340,19340,2008,.4834085103371061,.0462258141315608,.1013956541042783,2.38,.7660626701608051,.0732545452691472,.1606827845700476,3,17.9,71.8,28.2
3100000US19340,19340,2009,.5043826084719712,.0423727178603353,.106365875460608,2.39,.7722649442207147,.0648772658796191,.1628577898996662,2.95,19.3,70.90000000000001,29.1
310M100US19340,19340,2010,.4996287664069107,.0372202028549477,.1193370736462886,2.4,.7614132787594947,.0567220276280058,.1818646936124995,2.97,19.5,72.5,27.5
310M100US19340,19340,2011,.4611846671813069,.0397008167210499,.1166827762028634,2.41,.7467752100840336,.0642857142857143,.1889390756302521,3.07,20.8,71,29
310M100US19340,19340,2012,.4855964964103618,.0366284371267483,.113680438719289,2.4,.7636301210780898,.0576004524018702,.17876942652004,3.01,20.6,70.3,29.7
310M200US19340,19340,2013,.4903364025891148,.0407967909563315,.1158720029173124,2.44,.7578554318726223,.0630548118923489,.1790897562350289,3.04,20.2,69.2,30.8
310M200US19340,19340,2014,.4716540149216807,.041679144802802,.112062342938243,2.43,.7541691824030313,.0666444587870334,.1791863588099352,3.04,19.6,69.7,30.3
310M200US19340,19340,2015,.4837980648847856,.0464517537382908,.1067074149454585,2.41,.7595456011611966,.0729275864849609,.1675268123538424,3.02,20,70.40000000000001,29.6
310M300US19340,19340,2016,.4938965910944381,.0409590605121514,.1156026749306801,2.44,.7593055095838473,.062969538310314,.1777249521058386,3.03,19.6,70.90000000000001,29.1
3100000US19380,19380,2006,.468343026838587,.0385089413048964,.1288258044826837,2.39,.7367616849394114,.0605793421811887,.2026589728793999,2.98,21.8,67.5,32.5
3100000US19380,19380,2007,.4714734983686089,.0431176517400031,.1332730096881346,2.38,.7277351142815548,.0665535376328432,.205711348085602,2.94,21.9,67,33
3100000US19380,19380,2008,.4794281297387877,.0424919901580727,.1290071336271751,2.38,.736531044203828,.0652791689517171,.1981897868444549,2.93,22,66.7,33.3
3100000US19380,19380,2009,.4610400091563535,.0447927641329197,.1378119249765955,2.38,.7162958234543133,.0695923764362575,.2141118001094292,2.94,21.1,65.09999999999999,34.9
310M100US19380,19380,2010,.4525121092736186,.0440424706709165,.1354868059220982,2.37,.7159532894402946,.0696828904811778,.2143638200785276,3,21.1,65.8,34.2
310M100US19380,19380,2011,.4538581946779524,.0404487216650241,.1367905385819468,2.36,.7191570670047217,.0640926711863161,.2167502618089621,2.96,21.6,64.2,35.8
310M100US19380,19380,2012,.4371585980541554,.0411997421169851,.1383923338412847,2.39,.7088092749216003,.0668012924071082,.2243894326712915,3.03,21.8,63.6,36.4
310M200US19380,19380,2013,.4415357065670444,.0437494210997561,.1440921300441508,2.4,.7015437897659542,.0695122369989551,.2289439732350907,3,21.4,63.6,36.4
310M200US19380,19380,2014,.4292176673483715,.0489453923872898,.1372943438844968,2.37,.6973962208004761,.0795268561226008,.2230769230769231,3.01,22.4,62.6,37.4
310M200US19380,19380,2015,.4372544865780952,.046699754864873,.1329933722724934,2.34,.7087384355777061,.075694846412699,.2155667180095949,2.95,22.1,63,37
310M300US19380,19380,2016,.4353346408732092,.0464379690088685,.1292180343046487,2.36,.7125062306848768,.0760043864021533,.2114893829129698,3,22,62.2,37.8
3100000US19460,19460,2006,.5584056161193426,.0367376556751831,.1120692564717,2.5,.7895867137539372,.0519471222678248,.158466163978238,2.99,9.199999999999999,76.7,23.3
3100000US19460,19460,2007,.5747757397241934,.0397141518275539,.1223892087294149,2.49,.7800136270724506,.0538950715421304,.166091301385419,2.91,11.5,75.8,24.2
3100000US19460,19460,2008,.5643048601628483,.0429710548053743,.1064414437195502,2.49,.7906559274393556,.060207383612443,.1491366889482013,3.01,12.3,71.5,28.5
3100000US19460,19460,2009,.5231935771632471,.06021409455843,.1360392506690455,2.46,.7272163670179789,.0836949783013019,.1890886546807192,2.94,12.4,72.2,27.8
310M100US19460,19460,2010,.5250595834340783,.0374253048253946,.1430347829090532,2.6,.744216787838731,.0530464370517246,.2027367751095444,3.15,12.8,74.8,25.2
310M100US19460,19460,2011,.5170113181856864,.0470087652114714,.1125691430516552,2.59,.7641435866475487,.0694790330289538,.1663773803234976,3.21,12.8,75.40000000000001,24.6
310M100US19460,19460,2012,.5092992139153705,.0397056363940458,.1438534872052183,2.55,.7350697629508038,.0573070052623956,.2076232317868006,3.12,13.1,71.40000000000001,28.6
310M200US19460,19460,2013,.5048312794159224,.0546824327695455,.1403648821700012,2.51,.721312644060547,.0781313119311836,.2005560440082694,3.05,11.6,73.5,26.5
310M200US19460,19460,2014,.5163236277013248,.0490822779386814,.1233569261880688,2.59,.7496392137347599,.0712615078377706,.1790992784274695,3.18,13.2,71.90000000000001,28.1
310M200US19460,19460,2015,.5111290508591858,.0441043214656408,.1388371748191838,2.48,.736422331940752,.0635444360045575,.2000332320546905,2.97,12.7,73.09999999999999,26.9
310M300US19460,19460,2016,.5115405260332797,.0526033279656468,.097137811022804,2.6,.7735592155219816,.0795475373779163,.1468932471001021,3.34,11.1,76.8,23.2
3100000US19500,19500,2006,.4909219221145827,.0339171531832082,.1131712324372875,2.23,.769457665750486,.0531608232218274,.1773815110276865,2.81,17.2,70.5,29.5
3100000US19500,19500,2007,.4949182307101306,.0426078366809351,.1159258039732192,2.3,.7573904864283795,.0652042461703843,.1774052674012362,2.81,14.9,72,28
3100000US19500,19500,2008,.4704192867555865,.0320938227550643,.0907983202419548,2.28,.792870764265806,.0540927094029632,.1530365263312307,2.97,16.2,70.59999999999999,29.4
3100000US19500,19500,2009,.4610157602858333,.0526950307972206,.1305977510357072,2.31,.7155201741852079,.0817853983806219,.2026944274341702,2.84,14.8,69,31
310M100US19500,19500,2010,.4560099947396107,.0432228651586884,.1150052603892688,2.35,.7423993719668855,.0703682557807594,.1872323722523551,3.02,15.1,67.7,32.3
310M100US19500,19500,2011,.4242959361526465,.0367168149711036,.1169388129529401,2.46,.7341375342248323,.0635292250307527,.2023332407444149,3.25,16.7,67.2,32.8
310M100US19500,19500,2012,.4391617748618785,.0498748273480663,.1349274861878453,2.3,.7038254012174876,.0799322080796901,.2162423907028224,2.88,17.2,67.8,32.2
310M200US19500,19500,2013,.4609585232958968,.0437228955854554,.1190481485599911,2.35,.7390358696427298,.0700991228695714,.1908650074876988,2.97,14.9,71.3,28.7
310M200US19500,19500,2014,.4590245784444999,.0298890225359145,.1326282822322584,2.37,.7385255778288969,.0480885091466754,.2133859130244276,3.05,17.6,71.2,28.8
310M200US19500,19500,2015,.4225168245965473,.0418420401089379,.1460082378626573,2.33,.6922339405560882,.0685522531160115,.2392138063279003,2.98,17,67.5,32.5
310M300US19500,19500,2016,.4170719512749421,.0434071178582792,.1500613608472342,2.34,.6831193002047273,.0710962218499907,.245784477945282,2.97,16.3,67,33
