GEOID,MSA,year,pct_enroll_public,pct_enroll_private,pct5_9_enroll,pct10_14_enroll,pct15_17_enroll,pct18_19_enroll
3100000US33340,33340,2006,75.7,24.3,94.59999999999999,97.8,96.40000000000001,77.90000000000001
3100000US33340,33340,2007,75.5,24.5,95.5,97.3,97.2,75.2
3100000US33340,33340,2008,76.40000000000001,23.6,52.1,96.7,98.2,96
3100000US33340,33340,2009,74.09999999999999,25.9,52.9,96.7,98.5,98.09999999999999
310M100US33340,33340,2010,76.5,23.5,96.8,98.59999999999999,97.09999999999999,75.3
310M100US33340,33340,2011,75.09999999999999,24.9,96.90000000000001,98.3,97.09999999999999,76.8
310M100US33340,33340,2012,76,24,96.90000000000001,98.40000000000001,98.09999999999999,80.2
310M200US33340,33340,2013,74.90000000000001,25.1,95.5,98.5,97.40000000000001,79
310M200US33340,33340,2014,75.3,24.7,97.09999999999999,97.8,98,76.5
310M200US33340,33340,2015,76.3,23.7,97.8,98.09999999999999,97.90000000000001,77.90000000000001
310M300US33340,33340,2016,74.5,25.5,97.2,97.5,96.09999999999999,79.8
3100000US33460,33460,2006,80.5,19.5,93.59999999999999,98.5,97.7,80.09999999999999
3100000US33460,33460,2007,80.59999999999999,19.4,95.3,98.09999999999999,97.59999999999999,81.59999999999999
3100000US33460,33460,2008,79.90000000000001,20.1,47,93.40000000000001,98.40000000000001,98.09999999999999
3100000US33460,33460,2009,81.2,18.8,49,95.09999999999999,98.3,97.09999999999999
310M100US33460,33460,2010,80.40000000000001,19.6,95.7,97.7,98,82.59999999999999
310M100US33460,33460,2011,81.7,18.3,96.09999999999999,98.59999999999999,97.90000000000001,81.59999999999999
310M100US33460,33460,2012,81.09999999999999,18.9,94.90000000000001,98.8,97.8,81.40000000000001
310M200US33460,33460,2013,82.3,17.7,94.8,98.5,98.2,79.2
310M200US33460,33460,2014,82.7,17.3,95.7,98.5,98,82.3
310M200US33460,33460,2015,83.09999999999999,16.9,95,98.09999999999999,97.7,80.59999999999999
310M300US33460,33460,2016,83.90000000000001,16.1,95.2,98.7,98.3,79.7
3100000US33500,33500,2009,90.5,9.5,40.8,95.59999999999999,94.2,82.59999999999999
310M100US33500,33500,2010,91.5,8.5,89.40000000000001,98.2,92.8,56.2
310M100US33500,33500,2011,95.40000000000001,4.6,93.2,98.8,98.59999999999999,64.8
310M100US33500,33500,2012,89.90000000000001,10.1,95.90000000000001,100,96.8,64.59999999999999
310M200US33500,33500,2013,85.8,14.2,84.40000000000001,99.8,98.7,55.2
310M200US33500,33500,2014,91.7,8.300000000000001,96.3,100,100,51.3
310M200US33500,33500,2015,93.5,6.5,88,98.59999999999999,98.7,43.2
310M300US33500,33500,2016,92.40000000000001,7.6,94.8,94.2,98.40000000000001,79.5
3100000US33540,33540,2006,93.3,6.7,89.09999999999999,93.8,91.8,83.7
3100000US33540,33540,2007,81.7,18.3,96.2,96.8,93,73.2
3100000US33540,33540,2008,93.5,6.5,37.2,91.2,97.3,98.09999999999999
3100000US33540,33540,2009,93.59999999999999,6.4,30.3,91.40000000000001,91.3,98
310M100US33540,33540,2010,91,9,94.59999999999999,97,99.5,72.09999999999999
310M100US33540,33540,2011,84.7,15.3,100,95.09999999999999,97.5,83
310M100US33540,33540,2012,91.09999999999999,8.9,95.7,99.40000000000001,100,73.59999999999999
310M200US33540,33540,2013,93.5,6.5,91.90000000000001,95.90000000000001,97.59999999999999,74.8
310M200US33540,33540,2014,90.2,9.800000000000001,90.09999999999999,92.59999999999999,99.7,67.90000000000001
310M200US33540,33540,2015,89.09999999999999,10.9,94.3,99.59999999999999,99.40000000000001,85.8
310M300US33540,33540,2016,89.3,10.7,95.7,100,99.8,85.09999999999999
3100000US33660,33660,2006,78.40000000000001,21.6,95.8,98.09999999999999,93.90000000000001,74.40000000000001
3100000US33660,33660,2007,79.09999999999999,20.9,94.90000000000001,98.8,92.2,67.5
3100000US33660,33660,2008,79.40000000000001,20.6,55.6,95.7,98.5,92.5
3100000US33660,33660,2009,80.09999999999999,19.9,46.1,96.7,98.5,97.90000000000001
310M100US33660,33660,2010,81.59999999999999,18.4,95.90000000000001,99.8,94.40000000000001,70.40000000000001
310M100US33660,33660,2011,79.7,20.3,99.59999999999999,99.40000000000001,95.5,60.3
310M100US33660,33660,2012,79.5,20.5,94.7,98.2,95.3,61.4
310M200US33660,33660,2013,80,20,90.09999999999999,99.5,91.8,68.09999999999999
310M200US33660,33660,2014,79.7,20.3,92.3,96.8,95.8,73.40000000000001
310M200US33660,33660,2015,82.2,17.8,96.8,95,97.40000000000001,77.59999999999999
310M300US33660,33660,2016,80.5,19.5,96.59999999999999,98.3,98.09999999999999,65.7
3100000US33700,33700,2006,91.59999999999999,8.4,96.8,98.7,95.59999999999999,64.59999999999999
3100000US33700,33700,2007,91.90000000000001,8.1,95.8,98.40000000000001,95.7,69.90000000000001
3100000US33700,33700,2008,91.59999999999999,8.4,41.2,97.40000000000001,98.40000000000001,97.5
3100000US33700,33700,2009,90.7,9.300000000000001,39.2,94.90000000000001,98.90000000000001,96.59999999999999
310M100US33700,33700,2010,90.90000000000001,9.1,96.40000000000001,97.3,98.40000000000001,72.40000000000001
310M100US33700,33700,2011,90.2,9.800000000000001,97.59999999999999,97.8,95.8,65
310M100US33700,33700,2012,90.3,9.699999999999999,93.7,98.40000000000001,96.90000000000001,64.5
310M200US33700,33700,2013,91.5,8.5,96.59999999999999,98.09999999999999,97.5,65.09999999999999
310M200US33700,33700,2014,92.2,7.8,97.40000000000001,99,98.3,71.8
310M200US33700,33700,2015,92.5,7.5,97.59999999999999,98.7,97.8,71.40000000000001
310M300US33700,33700,2016,92.8,7.2,96.59999999999999,98.8,98.8,66.3
3100000US33740,33740,2006,87.59999999999999,12.4,93.8,98.7,88.09999999999999,70.40000000000001
3100000US33740,33740,2007,92.59999999999999,7.4,91.3,98.40000000000001,95.5,74.59999999999999
3100000US33740,33740,2008,89.5,10.5,50,95.3,97,94.3
3100000US33740,33740,2009,90.09999999999999,9.9,52.5,92.09999999999999,98,95.90000000000001
310M100US33740,33740,2010,90.3,9.699999999999999,93.59999999999999,97.90000000000001,83.8,60.4
310M100US33740,33740,2011,90.5,9.5,93.8,95.90000000000001,92.2,73.90000000000001
310M100US33740,33740,2012,92.09999999999999,7.9,94.40000000000001,91.90000000000001,92.5,68.8
310M200US33740,33740,2013,91.3,8.699999999999999,94.8,86.3,93.09999999999999,68.7
310M200US33740,33740,2014,88,12,90.7,95,90.7,62.7
310M200US33740,33740,2015,90.09999999999999,9.9,85.5,95.09999999999999,92.3,64.59999999999999
310M300US33740,33740,2016,89.90000000000001,10.1,99.09999999999999,95.40000000000001,96.8,78.40000000000001
3100000US33780,33780,2006,86,14,91,96.3,94.3,75.09999999999999
3100000US33780,33780,2007,87.5,12.5,94,98.7,95.59999999999999,82.3
3100000US33780,33780,2008,84.2,15.8,45.2,97.8,100,98.40000000000001
3100000US33780,33780,2009,84.7,15.3,46.7,95.8,98.09999999999999,97.40000000000001
310M100US33780,33780,2010,86.40000000000001,13.6,97.40000000000001,97.40000000000001,97.3,68.7
310M100US33780,33780,2011,88.59999999999999,11.4,97.5,98.7,98.2,60.3
310M100US33780,33780,2012,90.3,9.699999999999999,96.5,96.40000000000001,96.3,71.7
310M200US33780,33780,2013,88.40000000000001,11.6,97.7,96.59999999999999,96.5,55.8
310M200US33780,33780,2014,89.8,10.2,98.5,97.5,97.3,75.8
310M200US33780,33780,2015,88.8,11.2,93,97.90000000000001,96.2,62.5
310M300US33780,33780,2016,84.09999999999999,15.9,94.90000000000001,98.5,98.59999999999999,75.8
3100000US33860,33860,2006,79.7,20.3,93.8,98.3,93.8,70.2
3100000US33860,33860,2007,79.40000000000001,20.6,92.7,99.09999999999999,92.8,67.3
3100000US33860,33860,2008,77.2,22.8,47.3,93.7,99.2,93.59999999999999
3100000US33860,33860,2009,82.90000000000001,17.1,42.9,96.90000000000001,98.7,99
310M100US33860,33860,2010,78.40000000000001,21.6,93.2,99.8,97.40000000000001,75.3
310M100US33860,33860,2011,76,24,96.8,99.90000000000001,97.5,57.9
310M100US33860,33860,2012,77.90000000000001,22.1,97.2,98.3,97.90000000000001,67
310M200US33860,33860,2013,76.09999999999999,23.9,96.40000000000001,99.59999999999999,95.90000000000001,78.7
310M200US33860,33860,2014,78.09999999999999,21.9,96.09999999999999,98.59999999999999,96.8,73
310M200US33860,33860,2015,78.09999999999999,21.9,97.8,93.7,93.40000000000001,65
310M300US33860,33860,2016,76.90000000000001,23.1,95.59999999999999,98.5,98,61
310M100US33980,33980,2010,90.3,9.699999999999999,100,97.3,95.2,54.3
310M100US33980,33980,2011,90.3,9.699999999999999,89.7,100,100,75.59999999999999
310M100US33980,33980,2012,91.09999999999999,8.9,93.8,100,100,74.7
310M200US33980,33980,2013,89.8,10.2,95.3,98.8,96,50.1
310M200US33980,33980,2014,88.40000000000001,11.6,91.8,93.90000000000001,97.59999999999999,60.1
310M200US33980,33980,2015,89.2,10.8,95.90000000000001,99,86.8,56.7
310M300US33980,33980,2016,90.40000000000001,9.6,91.8,99.09999999999999,95.59999999999999,87.8
3100000US34060,34060,2006,95.40000000000001,4.6,98.40000000000001,95.59999999999999,97.90000000000001,93.59999999999999
3100000US34060,34060,2007,91.8,8.199999999999999,96.40000000000001,99.2,92.40000000000001,88
3100000US34060,34060,2008,93.8,6.2,20.3,95.09999999999999,97.5,93.3
3100000US34060,34060,2009,94.59999999999999,5.4,26.7,92.5,100,97.3
310M100US34060,34060,2010,96,4,98.90000000000001,97.5,98.90000000000001,89.3
310M100US34060,34060,2011,93.3,6.7,92.5,99.59999999999999,91.09999999999999,84.7
310M100US34060,34060,2012,94.59999999999999,5.4,94.5,100,92.59999999999999,83.3
310M200US34060,34060,2013,92.59999999999999,7.4,97.2,99.5,99.40000000000001,89.2
310M200US34060,34060,2014,92.90000000000001,7.1,95.8,100,94.3,95.59999999999999
310M200US34060,34060,2015,94.40000000000001,5.6,94.09999999999999,99.09999999999999,100,90.40000000000001
310M300US34060,34060,2016,91.8,8.199999999999999,94.40000000000001,97.90000000000001,100,90
3100000US34100,34100,2006,85,15,86.40000000000001,98.7,98.90000000000001,67.90000000000001
3100000US34100,34100,2007,88.09999999999999,11.9,84.3,97.8,89.3,54.4
3100000US34100,34100,2008,85.3,14.7,29.6,96.90000000000001,100,94.40000000000001
3100000US34100,34100,2009,86,14,25.1,96.8,99.5,100
310M100US34100,34100,2010,85.8,14.2,99.09999999999999,100,97.5,71.90000000000001
310M100US34100,34100,2011,87.59999999999999,12.4,92.90000000000001,98.3,98.09999999999999,60.6
310M100US34100,34100,2012,90.90000000000001,9.1,88.7,97.59999999999999,98.59999999999999,54.5
310M200US34100,34100,2013,89.2,10.8,98.2,100,100,75.09999999999999
310M200US34100,34100,2014,87.8,12.2,92.59999999999999,98,98.5,69.8
310M200US34100,34100,2015,85.09999999999999,14.9,93.40000000000001,100,100,76.7
310M300US34100,34100,2016,88.59999999999999,11.4,97.09999999999999,98.90000000000001,100,58.8
3100000US34180,34180,2006,96.2,3.8,92.09999999999999,94.90000000000001,100,60.3
3100000US34180,34180,2007,93.8,6.2,95.3,100,96.09999999999999,64.09999999999999
3100000US34180,34180,2008,92.3,7.7,31,97.7,98.7,95.8
3100000US34180,34180,2009,94.7,5.3,17.3,97.59999999999999,99.7,94.09999999999999
310M100US34180,34180,2010,91.40000000000001,8.6,82.09999999999999,100,94.59999999999999,37.8
310M100US34180,34180,2011,91.3,8.699999999999999,84.7,99.5,98.59999999999999,59.5
310M100US34180,34180,2012,93.2,6.8,96.90000000000001,99.09999999999999,97.8,68.59999999999999
310M200US34180,34180,2013,96,4,90.8,98.90000000000001,96.8,78.3
310M200US34180,34180,2014,92.40000000000001,7.6,94,99.40000000000001,98.40000000000001,41
310M200US34180,34180,2015,94.90000000000001,5.1,95.3,95.7,92.40000000000001,67.40000000000001
310M300US34180,34180,2016,93.3,6.7,92.09999999999999,99.5,88,89.5
3100000US34340,34340,2006,93.7,6.3,97.7,100,97.59999999999999,83.7
3100000US34340,34340,2007,89.8,10.2,100,98.8,93,63.6
3100000US34340,34340,2008,96.59999999999999,3.4,76.5,92.40000000000001,92.40000000000001,92.3
3100000US34340,34340,2009,88.40000000000001,11.6,36.9,96.59999999999999,98.8,89.7
310M100US34340,34340,2010,89,11,96.8,92.8,100,40.2
310M100US34340,34340,2011,93.2,6.8,95.7,98,100,66.3
310M100US34340,34340,2012,90.5,9.5,90.09999999999999,97.09999999999999,93.59999999999999,61.2
310M200US34340,34340,2013,94.5,5.5,80,86.40000000000001,90.2,75.59999999999999
310M200US34340,34340,2014,91.90000000000001,8.1,81.2,86.40000000000001,76.40000000000001,46.1
310M200US34340,34340,2015,93.5,6.5,89.40000000000001,94.09999999999999,85.8,63.7
310M300US34340,34340,2016,90.7,9.300000000000001,91.2,95.40000000000001,90.40000000000001,61.6
3100000US34380,34380,2006,92.7,7.3,92.5,95.7,94.09999999999999,89.90000000000001
3100000US34380,34380,2007,93.5,6.5,97.2,98,94.40000000000001,94.3
3100000US34380,34380,2008,93.2,6.8,38.2,92.5,98.2,99
3100000US34380,34380,2009,94.7,5.3,49.3,97,96.8,96
310M100US34380,34380,2010,94.59999999999999,5.4,99.2,99.7,98.8,92.5
310M100US34380,34380,2011,93.59999999999999,6.4,97.90000000000001,98.09999999999999,98.7,94.59999999999999
310M100US34380,34380,2012,93.90000000000001,6.1,96.90000000000001,98.3,86.90000000000001,91.40000000000001
310M200US34380,34380,2013,96,4,95.3,97.09999999999999,100,94.2
310M200US34380,34380,2014,94.7,5.3,94.90000000000001,96.7,98.90000000000001,93.8
310M200US34380,34380,2015,95.09999999999999,4.9,94.5,100,95.40000000000001,88
310M300US34380,34380,2016,91.59999999999999,8.4,99.09999999999999,98.59999999999999,96.2,95.5
3100000US34580,34580,2006,91.7,8.300000000000001,89.90000000000001,98.09999999999999,93.8,51.1
3100000US34580,34580,2007,93,7,91.8,96.3,95.2,63.5
3100000US34580,34580,2008,88.3,11.7,48.3,90.5,97.2,94.8
3100000US34580,34580,2009,91.3,8.699999999999999,63.5,98.90000000000001,98.5,96.90000000000001
310M100US34580,34580,2010,83.7,16.3,92.59999999999999,99.5,97.5,72.3
310M100US34580,34580,2011,89.59999999999999,10.4,97.5,98.5,93.09999999999999,66.59999999999999
310M100US34580,34580,2012,88.59999999999999,11.4,94.59999999999999,100,89.40000000000001,55.4
310M200US34580,34580,2013,92,8,96.3,99.40000000000001,93.40000000000001,78.59999999999999
310M200US34580,34580,2014,87.7,12.3,93.90000000000001,98.7,99.2,71.40000000000001
310M200US34580,34580,2015,91.40000000000001,8.6,93.7,99.7,99.2,75.09999999999999
310M300US34580,34580,2016,88.90000000000001,11.1,95.3,94.7,99.8,69.90000000000001
3100000US34620,34620,2006,91.90000000000001,8.1,91.09999999999999,100,97,87.3
3100000US34620,34620,2007,93.09999999999999,6.9,97.59999999999999,98.59999999999999,99.09999999999999,91.2
3100000US34620,34620,2008,94.2,5.8,52.5,96,100,94
3100000US34620,34620,2009,94.59999999999999,5.4,46.1,100,99.3,92.2
310M100US34620,34620,2010,95.7,4.3,91.2,100,98.2,89.2
310M100US34620,34620,2011,97.2,2.8,83.90000000000001,97.59999999999999,98.09999999999999,95
310M100US34620,34620,2012,94.7,5.3,93.40000000000001,98.7,98.09999999999999,86
310M200US34620,34620,2013,93.40000000000001,6.6,94.8,97.40000000000001,99.59999999999999,89.90000000000001
310M200US34620,34620,2014,93.5,6.5,91.7,97,95.8,83
310M200US34620,34620,2015,91.8,8.199999999999999,91.09999999999999,96.59999999999999,94.09999999999999,77.90000000000001
310M300US34620,34620,2016,95.59999999999999,4.4,96.8,100,99.40000000000001,90.40000000000001
3100000US34740,34740,2006,89.8,10.2,96.3,99.2,97.7,68.09999999999999
3100000US34740,34740,2007,89.09999999999999,10.9,95.3,97,97,64.90000000000001
3100000US34740,34740,2008,88.59999999999999,11.4,54.1,96.8,99.59999999999999,92.7
3100000US34740,34740,2009,89.90000000000001,10.1,41.6,96.59999999999999,98.59999999999999,94.7
310M100US34740,34740,2010,91.40000000000001,8.6,93.8,97.5,95.5,67.90000000000001
310M100US34740,34740,2011,87.3,12.7,95.3,98.09999999999999,97.90000000000001,76.59999999999999
310M100US34740,34740,2012,88.5,11.5,98.90000000000001,99.3,98.59999999999999,70.8
310M200US34740,34740,2013,90.90000000000001,9.1,97.8,97.8,95.09999999999999,57.2
310M200US34740,34740,2014,92.5,7.5,95.2,99.59999999999999,98.5,73.09999999999999
310M200US34740,34740,2015,86.3,13.7,96.59999999999999,96,98.8,70.3
310M300US34740,34740,2016,89.5,10.5,96.40000000000001,97.5,95.2,69.3
3100000US34780,34780,2006,95.40000000000001,4.6,100,100,100,45.6
3100000US34780,34780,2007,92.5,7.5,98.3,100,92.40000000000001,87.8
3100000US34780,34780,2008,91.8,8.199999999999999,51,97.59999999999999,100,94
3100000US34780,34780,2009,94.09999999999999,5.9,34.2,100,99.5,94.09999999999999
310M100US34780,34780,2010,89.09999999999999,10.9,96.90000000000001,100,98.8,79.8
310M100US34780,34780,2011,90.90000000000001,9.1,98.09999999999999,98.8,87,78.59999999999999
310M100US34780,34780,2012,92,8,94,96.90000000000001,94.3,60.3
310M200US34780,34780,2013,93.8,6.2,94.40000000000001,95.7,85.8,84.09999999999999
310M200US34780,34780,2014,90.40000000000001,9.6,96.5,99.59999999999999,97.2,69
310M200US34780,34780,2015,91.90000000000001,8.1,97.59999999999999,98.5,91.7,54.7
310M300US34780,34780,2016,93.40000000000001,6.6,98.3,93.7,97.2,58.7
3100000US34820,34820,2006,89.09999999999999,10.9,90.2,95.59999999999999,94.8,48.3
3100000US34820,34820,2007,89.40000000000001,10.6,91.7,95.5,91.90000000000001,58.8
3100000US34820,34820,2008,92.59999999999999,7.4,49.6,93.5,97,89.7
3100000US34820,34820,2009,90.59999999999999,9.4,59.2,94.8,98.7,88.90000000000001
310M100US34820,34820,2010,92,8,99.09999999999999,98.7,93.40000000000001,63.9
310M100US34820,34820,2011,91.09999999999999,8.9,95.59999999999999,98.8,97.5,67
310M100US34820,34820,2012,89.90000000000001,10.1,92.5,97.3,95.40000000000001,61.6
310M200US34820,34820,2013,92.3,7.7,93.5,98.09999999999999,95.3,62.1
310M200US34820,34820,2014,88.8,11.2,93.40000000000001,95.2,96,71.2
310M200US34820,34820,2015,88.2,11.8,94.8,99.2,97.09999999999999,68.59999999999999
310M300US34820,34820,2016,90.59999999999999,9.4,95,98.5,97.3,78.3
310M100US34860,34860,2011,96.2,3.8,98.09999999999999,96.3,99.40000000000001,91
310M100US34860,34860,2012,97.5,2.5,98.8,100,98.40000000000001,95.90000000000001
310M200US34860,34860,2013,97,3,98.8,100,94.90000000000001,84.7
310M200US34860,34860,2014,95,5,98.90000000000001,99.40000000000001,88.7,81.3
310M200US34860,34860,2015,89.40000000000001,10.6,96.8,100,100,91
310M300US34860,34860,2016,98.09999999999999,1.9,94.2,96.09999999999999,97.59999999999999,93.7
3100000US34900,34900,2006,80.59999999999999,19.4,90,91.5,94.3,76.09999999999999
3100000US34900,34900,2007,76.3,23.7,97.59999999999999,96.59999999999999,90.8,55.5
3100000US34900,34900,2008,86.5,13.5,53.4,94.5,94.40000000000001,96.59999999999999
3100000US34900,34900,2009,79.8,20.2,57.6,96.09999999999999,98.2,100
310M100US34900,34900,2010,84.2,15.8,91,99,99.40000000000001,82.2
310M100US34900,34900,2011,88.5,11.5,99.2,99.40000000000001,99,68.8
310M100US34900,34900,2012,82.7,17.3,95.7,98.3,100,88.09999999999999
310M200US34900,34900,2013,86,14,97,99.5,100,79.5
310M200US34900,34900,2014,84.40000000000001,15.6,89,98.59999999999999,97.8,73.5
310M200US34900,34900,2015,85.3,14.7,98.8,99.7,97.40000000000001,81.7
310M300US34900,34900,2016,81.3,18.7,92.7,97.3,87.09999999999999,81.2
3100000US34940,34940,2006,83.7,16.3,93,98.90000000000001,94.8,55.3
3100000US34940,34940,2007,85.7,14.3,97.8,98.40000000000001,94.5,64.7
3100000US34940,34940,2008,82.5,17.5,33.5,95,96.3,92.90000000000001
3100000US34940,34940,2009,82.5,17.5,32.9,94.90000000000001,96.40000000000001,95.7
310M100US34940,34940,2010,85.8,14.2,94.40000000000001,100,94.40000000000001,82.09999999999999
310M100US34940,34940,2011,86.90000000000001,13.1,98,99.2,98.40000000000001,75.3
310M100US34940,34940,2012,84.5,15.5,96.90000000000001,98.5,98.7,62.2
310M200US34940,34940,2013,82.5,17.5,89.8,92.09999999999999,91.3,62.8
310M200US34940,34940,2014,86.8,13.2,91.5,97.90000000000001,91.2,62.6
310M200US34940,34940,2015,83.7,16.3,97,100,97,74.7
310M300US34940,34940,2016,82.2,17.8,90.90000000000001,98.90000000000001,93.90000000000001,68.40000000000001
3100000US34980,34980,2006,80.2,19.8,93.7,98.40000000000001,98.09999999999999,72.3
3100000US34980,34980,2007,78.90000000000001,21.1,94.40000000000001,98.8,96.8,76.8
3100000US34980,34980,2008,76.2,23.8,48,96.40000000000001,99.3,97.59999999999999
3100000US34980,34980,2009,77,23,46.5,95.5,99.09999999999999,96.90000000000001
310M100US34980,34980,2010,78.3,21.7,96.7,98.90000000000001,97.59999999999999,71.8
310M100US34980,34980,2011,77.90000000000001,22.1,97,99,96.7,77
310M100US34980,34980,2012,79.5,20.5,94.8,98.59999999999999,98.7,75.3
310M200US34980,34980,2013,79.09999999999999,20.9,95.40000000000001,98.8,97.59999999999999,73.40000000000001
310M200US34980,34980,2014,78.8,21.2,95.5,98.5,98.3,72
310M200US34980,34980,2015,80.09999999999999,19.9,94,97.5,97.90000000000001,77.59999999999999
310M300US34980,34980,2016,78.3,21.7,95.90000000000001,98.5,96.2,75.59999999999999
3100000US35100,35100,2006,87.59999999999999,12.4,90.7,100,86.3,50.6
3100000US35100,35100,2007,85.90000000000001,14.1,85,97.90000000000001,88.8,34.2
3100000US35100,35100,2008,90.2,9.800000000000001,47.7,98.5,97.5,96
3100000US35100,35100,2009,89.2,10.8,38.8,97.8,99,98.7
310M100US35100,35100,2010,89.7,10.3,99.5,100,97.3,58.7
310M100US35100,35100,2011,88.7,11.3,96.7,100,98,43
310M100US35100,35100,2012,84.7,15.3,92.2,96.5,93.8,43.6
310M200US35100,35100,2013,89.09999999999999,10.9,93.5,99.5,96.8,68.90000000000001
310M200US35100,35100,2014,84.09999999999999,15.9,98,100,94.90000000000001,57.9
310M200US35100,35100,2015,84.40000000000001,15.6,89,100,98.40000000000001,44.1
310M300US35100,35100,2016,86.90000000000001,13.1,98,99.3,97.40000000000001,58.1
3100000US35260,35260,2006,86.5,13.5,96.59999999999999,96.5,97.09999999999999,84.8
3100000US35260,35260,2007,78.09999999999999,21.9,97.5,99,94,72.59999999999999
3100000US35260,35260,2008,82.40000000000001,17.6,44.3,95,98.7,90.90000000000001
3100000US35260,35260,2009,82.09999999999999,17.9,46.7,97.3,96.3,97.3
310M100US35260,35260,2010,79.3,20.7,93.7,96.40000000000001,100,76.5
310M100US35260,35260,2011,84.2,15.8,95.7,98.90000000000001,99.09999999999999,55
310M100US35260,35260,2012,85,15,99.3,96.09999999999999,91.8,72.59999999999999
310M200US35260,35260,2013,84,16,96.2,97.40000000000001,98.40000000000001,69.90000000000001
310M200US35260,35260,2014,84.40000000000001,15.6,95.7,99.59999999999999,96.59999999999999,65.8
310M200US35260,35260,2015,85.59999999999999,14.4,98.2,92.2,97.59999999999999,93.7
310M300US35260,35260,2016,80,20,95.90000000000001,94.2,97.7,75.09999999999999
3100000US35300,35300,2006,76.3,23.7,96.59999999999999,98.2,95.90000000000001,79.3
3100000US35300,35300,2007,76.2,23.8,95.7,98.5,98.2,81.5
3100000US35300,35300,2008,74.3,25.7,55.5,97,97.90000000000001,94.7
3100000US35300,35300,2009,74.5,25.5,51.7,96.59999999999999,98.90000000000001,97.40000000000001
310M100US35300,35300,2010,76.7,23.3,94.7,98.40000000000001,98.5,77
310M100US35300,35300,2011,77.09999999999999,22.9,97.40000000000001,98.8,96.8,78.5
310M100US35300,35300,2012,76,24,97,99,98.2,79.3
310M200US35300,35300,2013,76.59999999999999,23.4,96.09999999999999,97.8,98.09999999999999,81.09999999999999
310M200US35300,35300,2014,76.40000000000001,23.6,96,98,97.59999999999999,82.40000000000001
310M200US35300,35300,2015,76.09999999999999,23.9,97.8,98.2,97.40000000000001,79
310M300US35300,35300,2016,76.7,23.3,96.40000000000001,98.7,98.8,81.09999999999999
3100000US35340,35340,2006,87.8,12.2,100,97.90000000000001,100,51.3
3100000US35340,35340,2007,93.2,6.8,98.09999999999999,95,95,52.5
3100000US35340,35340,2008,77.7,22.3,61.9,100,100,91.90000000000001
3100000US35340,35340,2009,85.59999999999999,14.4,63.7,100,96.90000000000001,100
310M100US35340,35340,2010,84,16,99.2,100,96.7,42.1
310M100US35340,35340,2011,78.7,21.3,95.09999999999999,98.5,97.8,58.8
310M100US35340,35340,2012,81.7,18.3,95.7,99.8,89,66.7
3100000US35380,35380,2006,69.09999999999999,30.9,95.09999999999999,97.5,95.3,64.59999999999999
3100000US35380,35380,2007,69.59999999999999,30.4,96.7,97.8,95.09999999999999,65
3100000US35380,35380,2008,70.7,29.3,62,95.8,98.09999999999999,94
3100000US35380,35380,2009,68.40000000000001,31.6,64.5,97.2,98.40000000000001,96.59999999999999
310M100US35380,35380,2010,68.7,31.3,97,98.7,94.2,72
310M100US35380,35380,2011,72.2,27.8,96.7,98.7,97,72.5
310M100US35380,35380,2012,71.7,28.3,96.40000000000001,98.2,93.2,76.7
310M200US35380,35380,2013,71,29,95.5,97.90000000000001,94.59999999999999,76.09999999999999
310M200US35380,35380,2014,69.3,30.7,97.2,97.09999999999999,95,73.7
310M200US35380,35380,2015,72.59999999999999,27.4,95.8,98.59999999999999,96.59999999999999,73.8
310M300US35380,35380,2016,71.40000000000001,28.6,96.5,98.3,97.5,71.40000000000001
3100000US35420,35420,2006,83.5,16.5,94.8,96.7,98.2,63.1
3100000US35420,35420,2007,87.59999999999999,12.4,95,98,92.8,60.6
3100000US35420,35420,2008,91.2,8.800000000000001,32,93.59999999999999,98.90000000000001,93
3100000US35420,35420,2009,89.09999999999999,10.9,42,91.3,97.5,94.90000000000001
310M100US35420,35420,2010,88.09999999999999,11.9,90.3,97,95.7,70.7
310M100US35420,35420,2011,91.3,8.699999999999999,96,100,97.5,83.90000000000001
310M100US35420,35420,2012,86.5,13.5,93.5,99.09999999999999,96,58.2
310M200US35420,35420,2013,89.5,10.5,91.7,99.5,98.8,88.90000000000001
310M200US35420,35420,2014,86.7,13.3,97.2,98.40000000000001,97.3,57.6
310M200US35420,35420,2015,85.59999999999999,14.4,92.5,95.5,84.5,51.2
310M300US35420,35420,2016,86.5,13.5,91.8,93.8,93.40000000000001,58.1
3100000US35620,35620,2006,74.5,25.5,96.2,98.09999999999999,96.2,78.09999999999999
3100000US35620,35620,2007,73.8,26.2,96.59999999999999,98,96.2,79.2
3100000US35620,35620,2008,74.09999999999999,25.9,64.90000000000001,96.90000000000001,98.5,96.3
3100000US35620,35620,2009,75.09999999999999,24.9,62.8,96.59999999999999,98.09999999999999,96.09999999999999
310M100US35620,35620,2010,76.40000000000001,23.6,97,98.2,96.2,76.5
310M100US35620,35620,2011,76,24,96.7,98.2,96.8,80
310M100US35620,35620,2012,76.2,23.8,97.3,98.5,97.3,79.8
310M200US35620,35620,2013,76.7,23.3,96.90000000000001,98.5,97.09999999999999,80.3
310M200US35620,35620,2014,77,23,96.90000000000001,98.3,97,80.8
310M200US35620,35620,2015,76.5,23.5,97.2,98.3,97.5,80.8
310M300US35620,35620,2016,76.5,23.5,97.09999999999999,98.3,97,82.40000000000001
3100000US35660,35660,2006,81.5,18.5,90.3,98.2,95.3,69.8
