GEOID,MSA,year,poor,poor_black,poor_indian,poor_asian,poor_hawaiian,poor_other,poor_mixed,poor_hispanic,poor_white
310M200US21700,21700,2013,21.8,,45.5,40.7,,,25.7,28,18.8
310M200US21700,21700,2014,21.2,,37.7,,,,29.2,20.4,18
310M200US21700,21700,2015,21,,31.4,43,,,24,28.5,17.3
310M300US21700,21700,2016,20.2,,56.7,,,,16.2,24.2,17.2
3100000US21780,21780,2006,11.6,34.9,,,,,,,9.699999999999999
3100000US21780,21780,2007,10.6,37.6,,,,,814,,8.800000000000001
3100000US21780,21780,2008,15.4,39.8,,,,,1380,,13.5
3100000US21780,21780,2009,13.4,36.5,,,,,1680,,11.1
310M100US21780,21780,2010,13.6,32.5,,,,,26.4,25.2,11.7
310M100US21780,21780,2011,14.3,38.3,,,,,19.3,22.5,12.6
310M100US21780,21780,2012,14,40.7,,,,,25.2,19.7,11.5
310M200US21780,21780,2013,16.1,47,,,,,29.6,31,13.2
310M200US21780,21780,2014,16,38.6,,,,,45.1,31,13.6
310M200US21780,21780,2015,15.2,29.4,,,,,34.9,48.4,12.8
310M300US21780,21780,2016,15,30.7,,,,,25.5,23,13
3100000US21820,21820,2006,9.1,,,,,,,,6.4
3100000US21820,21820,2007,6.5,,26.9,,,,,,5.1
3100000US21820,21820,2008,6.6,,25.2,,,,,,3.2
3100000US21820,21820,2009,7.8,,27.2,,,,,,7.1
310M100US21820,21820,2010,7,,,,,,,,6.7
310M100US21820,21820,2011,10.3,,16.9,,,,,11.1,8.800000000000001
310M100US21820,21820,2012,6.9,,,,,,21.2,,5.1
310M200US21820,21820,2013,7.7,,,,,,,,7.2
310M200US21820,21820,2014,9.9,,18.9,,,,,,6.7
310M200US21820,21820,2015,7.4,,16.7,,,,,,6
310M300US21820,21820,2016,9.9,,13.3,,,,,,7.1
3100000US21940,21940,2006,43.6,,,,,52.2,,43.6,
3100000US21940,21940,2007,44.9,36.2,,,,39.2,,44.6,
3100000US21940,21940,2008,43.6,41.2,,,,53,1728,43.9,
3100000US21940,21940,2009,38.6,42.6,,,,51.4,,38.9,
310M100US21940,21940,2010,44.5,44.6,,,,46.2,,44.8,
310M100US21940,21940,2011,46.4,53.1,,,,51.4,,46.5,
310M100US21940,21940,2012,39.3,29.4,,,,50.1,,39.3,
3100000US22020,22020,2006,10.1,,,,,,,,9.300000000000001
3100000US22020,22020,2007,13.4,,,,,,,42.8,11.7
3100000US22020,22020,2008,12.3,31.6,,,,,,49.6,10.3
3100000US22020,22020,2009,12.8,,,,,,,22.7,11.2
310M100US22020,22020,2010,12.7,43.4,,,,,32.2,30.8,11.1
310M100US22020,22020,2011,14.2,54.6,,37.8,,,27.4,34,11.5
310M100US22020,22020,2012,10.6,,46.9,,,,,22.3,8.4
310M200US22020,22020,2013,13.9,,,,,,31,,10.6
310M200US22020,22020,2014,12.5,,,,,,,,9.5
310M200US22020,22020,2015,11.1,,,,,,17,18.4,10.1
310M300US22020,22020,2016,11.9,46.4,,,,,,,9.1
310M200US22060,22060,2013,12,,,,,,,25.4,11.3
310M200US22060,22060,2014,15.2,,,,,,,35.3,8.800000000000001
310M200US22060,22060,2015,6.9,,,,,,,,6.2
310M300US22060,22060,2016,9.199999999999999,,,,,,,,6.5
310M100US22100,22100,2010,18.5,,,,,,,,18.4
310M100US22100,22100,2011,22.1,,,,,,,,20.8
310M100US22100,22100,2012,20.6,,,,,,,,19.1
310M200US22100,22100,2013,19.5,,,,,,,,20
310M200US22100,22100,2014,19.6,,,,,,,,19.1
310M200US22100,22100,2015,15.3,,,,,,,,14.9
310M300US22100,22100,2016,12.2,,,,,,,,9.9
3100000US22140,22140,2006,18.1,,29.5,,,,,,10.4
3100000US22140,22140,2007,19.9,,32.5,,,,,18.2,10.3
3100000US22140,22140,2008,13.5,,18.3,,,,,13.9,7.9
3100000US22140,22140,2009,22.8,,28.8,,,,,24.2,15.9
310M100US22140,22140,2010,27.1,,41.5,,,,,34.8,11
310M100US22140,22140,2011,17.1,,28.7,,,,,16.1,8.699999999999999
310M100US22140,22140,2012,20.7,,33.8,,,,23,19.7,10.1
310M200US22140,22140,2013,22.7,,32.8,,,23.3,35.3,22.6,12.7
310M200US22140,22140,2014,22,,32.6,,,19.5,,20.5,13.8
310M200US22140,22140,2015,19.6,,26.2,,,,21.1,20,13
310M300US22140,22140,2016,16.9,,28.4,,,17.9,,17.3,6.2
3100000US22180,22180,2006,18.6,27.8,,,,,,,10.2
3100000US22180,22180,2007,16.5,23.8,24.7,,,,4228,15.4,10.7
3100000US22180,22180,2008,15.9,21.9,,,,,3647,15.4,11.1
3100000US22180,22180,2009,17.8,23.8,43.4,15.3,,24.2,4017,18.5,12.3
310M100US22180,22180,2010,18.2,20.5,42.3,13.9,,39.9,21.2,31.9,12.1
310M100US22180,22180,2011,18.6,25.9,27.2,,,32.3,30.9,25.9,11
310M100US22180,22180,2012,17.1,23.1,31.7,15.5,,21.1,21.4,20,11
310M200US22180,22180,2013,18.8,25,29.1,10.8,,31.3,19.5,18.3,13.8
310M200US22180,22180,2014,17.8,23.2,29.4,6.9,,,20.1,20.4,12.1
310M200US22180,22180,2015,19.4,24.9,23.1,7.8,,49.8,25.6,31.8,11.7
310M300US22180,22180,2016,19.4,25.8,32.1,10.1,,26.1,17.7,21.8,13.8
3100000US22220,22220,2006,13.4,,,,,23.8,,24.9,11.4
3100000US22220,22220,2007,14.1,,11,,,27.2,2367,24.4,11.7
3100000US22220,22220,2008,14.1,,12.3,,,36.8,970,30.4,11
3100000US22220,22220,2009,17,43.5,14.4,22.7,,30.3,3152,30.1,13.3
310M100US22220,22220,2010,15,29.3,,,,24.9,22.5,21.1,13.3
310M100US22220,22220,2011,17.2,38.1,31.2,14.3,,31,39.6,30.6,13.1
310M100US22220,22220,2012,17.6,33.6,28.1,,,36.1,18.5,30.6,14.4
310M200US22220,22220,2013,16.8,30.5,,15.4,,39.3,31,33.4,12.3
310M200US22220,22220,2014,16.2,,10.9,16.9,1306,18,28.4,22,14.4
310M200US22220,22220,2015,14.3,35.2,26.2,10.7,29.6,36.2,25,27.8,10
310M300US22220,22220,2016,13.2,18.8,22.5,14.5,,27.7,13.9,20.6,11.7
3100000US22300,22300,2006,14.1,,,,,,,,13.2
3100000US22300,22300,2007,8.699999999999999,,,,,,,,7
3100000US22300,22300,2008,10,,,,,,,,9.699999999999999
3100000US22300,22300,2009,10.9,,,,,,,,9.6
310M100US22300,22300,2010,12.4,,,,,,,,10.6
310M100US22300,22300,2011,15.5,,,,,,,34.3,13.7
310M100US22300,22300,2012,18.2,,,,,,,57.3,14.9
310M200US22300,22300,2013,13.8,,,,,,,,12.7
310M200US22300,22300,2014,14.9,,,,,,,,13.2
310M200US22300,22300,2015,10.8,,,,,,,,10
310M300US22300,22300,2016,10.2,,,,,,,,9.1
3100000US22380,22380,2006,16.7,,34.4,,,,,,8.199999999999999
3100000US22380,22380,2007,16.1,,22.4,,,31.2,,19,12.2
3100000US22380,22380,2008,16.4,,21.1,,,47.6,,27.2,12
3100000US22380,22380,2009,18.3,,23,,,,,34.3,10.2
310M100US22380,22380,2010,25.9,,44,,,35.7,,31.5,15.4
310M100US22380,22380,2011,21.9,,33.1,,,,,25.9,14.8
310M100US22380,22380,2012,26,,39.6,,,,,35.9,16.3
310M200US22380,22380,2013,24.1,,36.4,,,52.8,,36.1,15.7
310M200US22380,22380,2014,22.1,,30.1,,,,22.4,25.2,16.2
310M200US22380,22380,2015,20,,25.8,,,,,26.9,14.7
310M300US22380,22380,2016,17.9,,24.7,,,,,21.6,14.1
3100000US22420,22420,2006,16.8,32.4,,,,,,25.7,12.3
3100000US22420,22420,2007,16.8,35.2,,,,,1333,29.3,11.6
3100000US22420,22420,2008,16.3,35.8,,,,,2557,11.6,11.6
3100000US22420,22420,2009,19.3,37.4,,13,,,3653,31,13.9
310M100US22420,22420,2010,21,40.5,,7.7,,,35.1,22.4,15.4
310M100US22420,22420,2011,20.5,41.2,31.7,,,,38.5,27.7,14
310M100US22420,22420,2012,21.4,40.5,,,,15.4,39,28.5,15.1
310M200US22420,22420,2013,21.6,41,,,,,44.6,24.4,15.4
310M200US22420,22420,2014,21.5,37.4,,15.8,,,41.3,24.8,16
310M200US22420,22420,2015,20.6,42.4,,,,,41.5,17.8,14.1
310M300US22420,22420,2016,20.2,36.7,,11.8,,,33.5,28.4,15.1
3100000US22500,22500,2006,17,26.9,,,,,,,9.6
3100000US22500,22500,2007,16.7,28.5,,,,,,,8.300000000000001
3100000US22500,22500,2008,19.7,31.4,,,,,,,10.9
3100000US22500,22500,2009,18.9,26.8,,,,,,37.1,12.8
310M100US22500,22500,2010,21.8,34.7,,,,,,,11.8
310M100US22500,22500,2011,21.5,32.7,,,,,,24.2,12.1
310M100US22500,22500,2012,21.4,33.5,,,,,,,12.6
310M200US22500,22500,2013,22.9,33.4,,,,,,,15.8
310M200US22500,22500,2014,21.1,28.4,,,,,,32.9,14
310M200US22500,22500,2015,19.5,29.3,,,,,24.8,41,10.5
310M300US22500,22500,2016,18.6,28.4,,,,,,,10.5
3100000US22520,22520,2006,15.7,,,,,,,,13.5
3100000US22520,22520,2007,18.8,33.9,,,,,,,16.5
3100000US22520,22520,2008,14.8,35.1,,,,,,,11.5
3100000US22520,22520,2009,13.7,16.5,,,,,,,12.3
310M100US22520,22520,2010,19.1,42.4,,,,,,,15.9
310M100US22520,22520,2011,16.5,26.6,,,,,,46.6,14
310M100US22520,22520,2012,18.8,27.9,,,,,45,,17.3
310M200US22520,22520,2013,15.9,14.7,,,,,,,15.5
310M200US22520,22520,2014,18.1,24.9,,,,,,35.1,15.4
310M200US22520,22520,2015,18,38.5,,,,,,,14.5
310M300US22520,22520,2016,15.7,17.9,,,,,,,15.6
3100000US22540,22540,2006,8.6,,,,,,,,6.5
3100000US22540,22540,2007,8.5,,,,,,,,7.5
3100000US22540,22540,2008,7.5,,,,,,,,6.7
3100000US22540,22540,2009,9.4,,,,,,,,8.300000000000001
310M100US22540,22540,2010,12.5,,,,,,,40.9,11.1
310M100US22540,22540,2011,9.6,,,,,,,,8.199999999999999
310M100US22540,22540,2012,8.699999999999999,,,,,,,,8
310M200US22540,22540,2013,8.1,,,,,,,,7.6
310M200US22540,22540,2014,9.699999999999999,,,,,,,,8.6
310M200US22540,22540,2015,9.199999999999999,,,,,,,42,6.5
310M300US22540,22540,2016,6.6,,,,,,,,5.2
310M100US22580,22580,2010,26.4,75.40000000000001,,,,,,,19.2
310M100US22580,22580,2011,19.4,34.7,,,,,,,16.7
310M100US22580,22580,2012,13.8,18.3,,,,,,,13.3
310M200US22580,22580,2013,26.1,,,,,,,,25.3
310M200US22580,22580,2014,21.4,35.5,,,,,,,17.6
310M200US22580,22580,2015,17,,,,,,,,15.6
310M300US22580,22580,2016,17.2,,,,,,,,14.7
3100000US22660,22660,2006,13,,,,,,,21.7,11.3
3100000US22660,22660,2007,12.9,,,29.8,,36.4,2235,26.9,10.1
3100000US22660,22660,2008,12.4,,,8.9,,,2301,26.8,10.3
3100000US22660,22660,2009,15.6,,,9,,,,34.7,13.1
310M100US22660,22660,2010,14.3,,,,,,24.2,16.7,13.6
310M100US22660,22660,2011,14.2,,,,,20.7,39.6,20.5,13.3
310M100US22660,22660,2012,14,,,17.9,,48.3,21.7,28.4,11.7
310M200US22660,22660,2013,14.3,,,12.8,,31.9,30.3,30.6,12
310M200US22660,22660,2014,13.2,,,11.3,,37.4,16.2,20.3,11.5
310M200US22660,22660,2015,12.7,,,21.6,,,29.4,20.3,11
310M300US22660,22660,2016,11.4,,,6.6,,,9.199999999999999,14.8,10.6
3100000US22840,22840,2006,16.8,,,,,,,,16.4
3100000US22840,22840,2007,21.4,,,,,,,42.4,19.1
3100000US22840,22840,2008,23.6,,,,,,,31.7,22.1
3100000US22840,22840,2009,23,,,,,,,,15.8
310M100US22840,22840,2010,19.6,,,,,,,41.9,16.4
310M100US22840,22840,2011,18.7,,,,,,,26.4,17
310M100US22840,22840,2012,13.3,,,,,,,43.6,10.5
310M300US22840,22840,2016,21.5,,,,,,,30.6,19.6
3100000US22900,22900,2006,17.3,,31.5,,,,4718,32.3,13.9
3100000US22900,22900,2007,19.1,31.8,19.1,,,60.1,4364,46.6,16
3100000US22900,22900,2008,18.7,18.3,25.5,17.7,,,5151,40.9,16.2
3100000US22900,22900,2009,19.4,33.2,14.9,,,47.7,6456,40.9,15.9
310M100US22900,22900,2010,18.9,43,16.1,,,,21.9,39.7,15.6
310M100US22900,22900,2011,20.5,34.3,18,,,40.1,28,44.3,16.8
310M100US22900,22900,2012,22.6,34.5,24.7,6.5,,45.2,30.9,41.1,19.7
310M200US22900,22900,2013,23.8,53.7,29.3,,,53,33.5,40.2,19.6
310M200US22900,22900,2014,23.4,52.5,25.8,,,,30.3,43.3,19
310M200US22900,22900,2015,20.5,48.6,18.1,26.6,,,23.2,31.1,17.4
310M300US22900,22900,2016,18.2,29.6,18.8,,,30.3,21.5,32.2,15.7
3100000US23020,23020,2006,9.699999999999999,,,,,,,,8
3100000US23020,23020,2007,9.5,28.4,,8.6,,,,15.3,6.9
3100000US23020,23020,2008,7.4,16.2,,,,,,,5.6
3100000US23020,23020,2009,13.5,25.3,,,,,,19.4,11.5
3100000US23060,23060,2006,10.7,26.7,,,,,,18.4,8.199999999999999
3100000US23060,23060,2007,10,22.1,,,,24.2,1469,19.1,8
3100000US23060,23060,2008,10.6,27.3,,7.8,,22.5,1521,25.8,7.5
3100000US23060,23060,2009,13.5,40.2,,21.5,,32.3,1695,31.2,8.6
310M100US23060,23060,2010,12.8,28.9,,21.7,,18.9,23.7,21,9.6
310M100US23060,23060,2011,16.1,42.5,,24.7,,47.5,27.2,36.4,10.7
310M100US23060,23060,2012,15.1,37,,47.5,,30.7,30,21.9,10.3
310M200US23060,23060,2013,16,36.5,,26.3,,40.2,32.3,38.7,10.6
310M200US23060,23060,2014,14.6,40.8,,28,,21.7,31.9,25.8,9.4
310M200US23060,23060,2015,13.7,33.1,,19.8,,29.4,22.6,22.7,9.800000000000001
310M300US23060,23060,2016,14.5,31.9,,29.2,,,33.4,23.3,10.1
3100000US23180,23180,2006,9.4,,,,,,,,8.9
3100000US23180,23180,2007,14.1,,,,,,,,13.6
3100000US23180,23180,2008,11.5,,,,,,,,10.5
3100000US23180,23180,2009,14.5,,,,,,,,14.4
310M100US23180,23180,2010,18.8,,,,,,,,16.7
310M100US23180,23180,2011,12.7,,,,,,,,11
310M100US23180,23180,2012,14.9,30.9,,,,,,,12
310M200US23180,23180,2013,16.1,,,,,,,,11.8
310M200US23180,23180,2014,10,,,,,,,,10
310M200US23180,23180,2015,11.8,,,,,,,,11.7
310M300US23180,23180,2016,13.1,,,,,,,,13.3
3100000US23420,23420,2006,20.9,35.5,,19.6,,27.3,8575,28.2,9.300000000000001
3100000US23420,23420,2007,20,33,17.4,19.8,,27.1,5400,26,10.3
3100000US23420,23420,2008,22.3,37.5,30.6,22,,32,7827,28.3,11.8
3100000US23420,23420,2009,21.5,33.5,30.8,20.6,,30.7,4838,29.7,8.6
310M100US23420,23420,2010,26.8,34.3,43.1,21.4,,42,23.8,36.9,12.1
310M100US23420,23420,2011,25.8,39.3,31.5,25.2,,34.3,29.7,32.3,13
310M100US23420,23420,2012,28.4,47,19.5,28,,37.7,22.6,35.4,14.8
310M200US23420,23420,2013,28.8,43.1,36.3,33.8,,38.7,36.5,36.5,12
310M200US23420,23420,2014,27.7,39.2,25.2,27.8,,37.4,30.3,34.8,14.1
310M200US23420,23420,2015,25.3,41.1,38.5,20.4,,30.9,26.9,32.4,12.4
310M300US23420,23420,2016,25.6,35.3,32.1,23.1,,33.6,13.6,32.5,13.5
3100000US23460,23460,2006,16.4,28.4,,,,,,,13.2
3100000US23460,23460,2007,17.8,33.9,,,,,,,13.1
3100000US23460,23460,2008,16.3,32.9,,,,,,,13.8
3100000US23460,23460,2009,16.5,37,,,,,,,11.7
310M100US23460,23460,2010,18,39.2,,,,,,,14.1
310M100US23460,23460,2011,21,46,,,,,,,14.8
310M100US23460,23460,2012,21.2,27.8,,,,,,42.3,18.5
310M200US23460,23460,2013,18.9,28.9,,,,,,,16.9
310M200US23460,23460,2014,18.4,30.5,,,,,,,14.2
310M200US23460,23460,2015,18.1,26.2,,,,,,,15.3
310M300US23460,23460,2016,16.7,33.8,,,,,,,11.2
3100000US23540,23540,2006,22.3,23.7,,,,,,,19.7
3100000US23540,23540,2007,22.9,32.8,,,,,1479,36.4,19.4
3100000US23540,23540,2008,20.6,29.3,,21.3,,,1650,25.8,17.5
3100000US23540,23540,2009,23.7,25.5,,34,,,867,38.5,21.8
310M100US23540,23540,2010,27,39.1,,36.6,,,43.6,35.3,21
310M100US23540,23540,2011,24.1,33.5,,32.6,,,,42.9,18.2
310M100US23540,23540,2012,27.7,41,,23.1,,,29.3,32.1,23.6
310M200US23540,23540,2013,26.8,40.4,,24.3,,,35.5,36.1,21.5
310M200US23540,23540,2014,22.2,27.2,,23.2,,,22.6,30.9,19.3
310M200US23540,23540,2015,21.9,35.8,,24.6,,,24.9,24.7,17.3
310M300US23540,23540,2016,23,34.2,,29.4,,,27.2,38.6,16.7
3100000US23580,23580,2006,13.7,,,,,,,24.6,8.300000000000001
3100000US23580,23580,2007,11.7,19.1,,,,42.3,,20.9,7.4
3100000US23580,23580,2008,15.7,28.9,,,,32.1,,27.1,10.1
3100000US23580,23580,2009,15.5,20.2,,,,,,29.3,9.1
310M100US23580,23580,2010,18.5,27.6,,,,70.90000000000001,,40.6,9.199999999999999
310M100US23580,23580,2011,17.4,21.2,,,,,,28.5,12.8
310M100US23580,23580,2012,20.2,33.8,,31.2,,28.3,,37.1,11.3
310M200US23580,23580,2013,21.9,33.1,,,,23.1,,37,14.3
310M200US23580,23580,2014,16.6,31.4,,,,30.3,,28.8,9.1
310M200US23580,23580,2015,17.3,21.1,,,,,,27.7,11.9
310M300US23580,23580,2016,13.2,20.9,,,,26.9,,21.8,8.800000000000001
3100000US23660,23660,2006,16.4,,,,,,,,14.4
3100000US23660,23660,2007,18.2,,,,,,,,17.9
3100000US23660,23660,2008,15.2,53.4,,,,,,,13.1
3100000US23660,23660,2009,11.3,,,,,,,,11.3
310M100US23660,23660,2010,14.9,,,,,,,,12
310M100US23660,23660,2011,19.9,,,,,,,44.4,16.6
310M100US23660,23660,2012,13.7,40.6,,,,,,18.5,11.3
3100000US23700,23700,2006,44,,49.1,,,,,,
3100000US23700,23700,2007,24.1,,31,,,,,,12.8
3100000US23700,23700,2008,34,,39.3,,,,,35.8,
3100000US23700,23700,2009,25.9,,31.6,,,,,,
310M100US23700,23700,2010,33.4,,40.3,,,,,22.8,
310M100US23700,23700,2011,32.7,,42.4,,,,,13.8,2.4
310M100US23700,23700,2012,39.8,,46.7,,,21.5,,25.6,11.3
310M200US23700,23700,2013,42.4,,49.8,,,,,21.7,16.6
310M200US23700,23700,2014,37.9,,43.2,,,,,25.7,
310M200US23700,23700,2015,36.2,,41.9,,,,,20.6,9.6
310M300US23700,23700,2016,36.9,,40.5,,,,,32.9,20.6
3100000US23900,23900,2006,7.6,,,,,,,,6.6
3100000US23900,23900,2007,7.4,,,,,,,16.2,6.4
3100000US23900,23900,2008,7.3,,,,,,,,6.9
3100000US23900,23900,2009,5.7,,,,,,,,5.4
310M100US23900,23900,2010,10.2,,,,,,,35.7,8.300000000000001
310M100US23900,23900,2011,8.1,,,,,48,,40.9,5.7
310M100US23900,23900,2012,9.699999999999999,,,,,39.7,,43.6,6.9
310M200US23900,23900,2013,8.9,,,,,,,24.1,7.2
310M200US23900,23900,2014,11.4,,,,,56.9,,42.2,8.800000000000001
310M200US23900,23900,2015,7.9,,,,,41.8,,31.6,6.1
310M300US23900,23900,2016,9.6,,,,,32.1,,25.4,8.5
3100000US24020,24020,2006,11.4,,,,,,,,10.9
3100000US24020,24020,2007,10,,,,,,,,9.5
3100000US24020,24020,2008,8.9,,,,,,,,8.6
3100000US24020,24020,2009,12.4,,,,,,,,12.2
310M100US24020,24020,2010,9.4,,,,,,,,8.800000000000001
310M100US24020,24020,2011,14.5,,,,,,,,14.2
310M100US24020,24020,2012,11.5,,,,,,,,11
310M200US24020,24020,2013,12.7,,,,,,,,11.9
310M200US24020,24020,2014,14.6,,,,,,,,13.2
310M200US24020,24020,2015,11.5,,,,,,,,11
310M300US24020,24020,2016,10.3,,,,,,,23.8,9.5
310M200US24060,24060,2013,14.8,,,,,,,36.6,8.1
310M200US24060,24060,2014,8.5,,,,,,,,6.7
310M200US24060,24060,2015,11.8,,,,,,,17,9.4
310M300US24060,24060,2016,8,,,,,,,11.4,6.3
3100000US24140,24140,2006,16.6,28.6,,,,,,,9.6
3100000US24140,24140,2007,17.4,29.9,,,,,,29.1,9.800000000000001
3100000US24140,24140,2008,19.2,33.4,,,,37.1,,27.3,11.2
3100000US24140,24140,2009,20.7,28.3,,,,61.3,,48.1,13
310M100US24140,24140,2010,19.7,27.9,,,,43,,45.4,11
310M100US24140,24140,2011,23.4,27.3,,,,54.2,,48.9,17.4
310M100US24140,24140,2012,24.9,31.8,,,,54.3,,57,15.1
310M200US24140,24140,2013,21.4,30.8,,,,45.7,37.6,40.6,11.9
310M200US24140,24140,2014,25.5,26.8,,,,,,58.6,17.9
310M200US24140,24140,2015,18,24.4,,,,,,42.6,9.4
310M300US24140,24140,2016,22,32.4,,,,,,48.5,10.1
3100000US24220,24220,2006,14.1,,,,,,,,13.1
3100000US24220,24220,2007,18.2,,,,,,,,17.2
3100000US24220,24220,2008,16.1,,34.8,,,,,,15
3100000US24220,24220,2009,14,,,,,,,25.8,12.5
310M100US24220,24220,2010,14.4,,,,,,,,11.4
310M100US24220,24220,2011,14.8,,,,,,,37.3,13
310M100US24220,24220,2012,17.9,,,,,,,20.5,14.7
310M200US24220,24220,2013,15.4,,,,,,,33.8,14
310M200US24220,24220,2014,18.9,,,,,,,,15.9
310M200US24220,24220,2015,14.2,,,,,,,,13.1
310M300US24220,24220,2016,16.5,,,,,,,26,13.2
3100000US24260,24260,2006,9.800000000000001,,,,,,,,7.6
3100000US24260,24260,2007,9.4,,,,,,,16.2,8.5
3100000US24260,24260,2008,12.4,,,,,,,33.7,8.1
3100000US24260,24260,2009,12.2,,,,,,,19.7,10.4
310M100US24260,24260,2010,12.9,,,,,,,28.9,8
310M100US24260,24260,2011,13.5,,,,,,,25.6,8.9
310M100US24260,24260,2012,15.8,,,,,,,27.7,10.4
310M200US24260,24260,2013,15.1,,,,,,,36.1,9.1
310M200US24260,24260,2014,14.8,,,,,,,31.5,10.8
310M200US24260,24260,2015,12.7,,,,,,,22.2,9.199999999999999
310M300US24260,24260,2016,11,,,,,22.6,,14.5,9.1
3100000US24300,24300,2006,13,,,,,,,24.2,11.5
3100000US24300,24300,2007,12.6,,,,,27.6,1132,27.9,10.7
3100000US24300,24300,2008,10.3,,,,,28.3,,24.7,8.199999999999999
3100000US24300,24300,2009,12.3,,,,,,,31.1,9.6
310M100US24300,24300,2010,16.4,,,,,,,29.8,13.5
310M100US24300,24300,2011,11.3,,,,,,,13.9,10.2
310M100US24300,24300,2012,16.1,,,,,,,19.3,15.4
310M200US24300,24300,2013,16.7,,,,,,,29.2,14.6
310M200US24300,24300,2014,16.9,,,,,,,30.1,14.1
310M200US24300,24300,2015,14.4,,,,,,,25,11.9
310M300US24300,24300,2016,16,,,,,,,26.6,13.2
3100000US24340,24340,2006,12.5,35.9,,,,32.1,,35,8.300000000000001
3100000US24340,24340,2007,13.1,40.9,,4.4,,25.2,3041,28.1,9.4
3100000US24340,24340,2008,14.4,39.5,46.9,15.6,,37.1,6279,35.7,9.699999999999999
3100000US24340,24340,2009,14.8,42.4,,22,,33.3,2931,34.9,10.2
310M100US24340,24340,2010,16.4,43.4,,10.4,,30.4,32.9,35.7,11.5
310M100US24340,24340,2011,14.7,42.4,,2.9,,16.8,28.5,28.9,10.4
310M100US24340,24340,2012,16.5,41.7,25.4,19.7,,34.4,25.9,38.5,11.3
310M200US24340,24340,2013,14,35.7,,10.1,,27.9,34,32.4,9.9
310M200US24340,24340,2014,13.8,38,37.4,8.199999999999999,,25.4,22,28.9,10.3
310M200US24340,24340,2015,12.9,32,,20.9,,17.4,26.3,20.3,10
310M300US24340,24340,2016,11.2,23.7,,13.8,,32.9,18.1,27.2,8.199999999999999
3100000US24420,24420,2006,14,,,,,,,,13.1
3100000US24420,24420,2007,17.9,,,,,,,34.3,16.5
3100000US24420,24420,2008,20.5,,,,,,,18.4,20.7
3100000US24420,24420,2009,21.1,,,,,,,,20.8
310M100US24420,24420,2010,17.3,,,,,,,37,16.6
310M100US24420,24420,2011,20,,,,,,,14.8,19.2
310M100US24420,24420,2012,21.9,,,,,,,21.2,21.5
310M200US24420,24420,2013,17,,,,,,,,16.7
310M200US24420,24420,2014,19.6,,,,,,,,20.6
310M200US24420,24420,2015,22.6,,,,,,,23.3,21.6
310M300US24420,24420,2016,17.6,,,,,,,,18.3
3100000US24500,24500,2006,13,,,,,,,,10.4
3100000US24500,24500,2007,14.2,,,,,,,,12.5
3100000US24500,24500,2008,13.6,,,,,,,,10.3
3100000US24500,24500,2009,15.5,,,,,,,,12.5
310M100US24500,24500,2010,11.9,,28.6,,,,,,9.9
310M100US24500,24500,2011,15.7,,,,,,,,13.5
310M100US24500,24500,2012,19.9,,64,,,,53.3,,16.1
310M200US24500,24500,2013,16,,,,,,,,13.7
310M200US24500,24500,2014,13.3,,24.5,,,,,,12.1
310M200US24500,24500,2015,14.3,,,,,,,26.1,12
310M300US24500,24500,2016,14.9,,45,,,,,,13.1
3100000US24540,24540,2006,15.7,,,,,,,27.2,10.3
3100000US24540,24540,2007,12.1,,,,,14.5,,19.3,8.699999999999999
3100000US24540,24540,2008,12.6,,,,,15.5,,24.4,7.7
3100000US24540,24540,2009,16.3,,,,,9.6,,31.6,10
310M100US24540,24540,2010,14.9,,,,,17.6,18,28.6,9.1
310M100US24540,24540,2011,14.7,,,,,,,23.3,11.3
310M100US24540,24540,2012,14.7,,,14.1,,36.1,18.8,24.8,9.9
310M200US24540,24540,2013,13.4,,,,,17.1,18.8,18,10.3
310M200US24540,24540,2014,9.800000000000001,,,,,15,15.9,12.4,8.5
310M200US24540,24540,2015,11.3,,,28.8,,18.5,14.1,16,8.6
310M300US24540,24540,2016,11.9,,,15.4,,22,22.2,19,8.1
3100000US24580,24580,2006,9.800000000000001,,,,,,,,8
3100000US24580,24580,2007,10.5,,38.3,19.3,,32.6,1037,28.4,8.4
3100000US24580,24580,2008,9.1,,20.9,,,,,19.4,8
3100000US24580,24580,2009,10.4,,,16.4,,,,25,8.5
310M100US24580,24580,2010,10.7,,22.2,,,,29.1,27.5,8.4
310M100US24580,24580,2011,10.3,42.8,27.8,,,,32,21.4,8.1
310M100US24580,24580,2012,11.5,30.7,17.4,26.3,,,36.2,30.3,8.5
310M200US24580,24580,2013,12,52,23.6,14.2,,,23.3,16.5,10.1
310M200US24580,24580,2014,11.9,,32.2,,,21.5,32.1,25.6,9.199999999999999
310M200US24580,24580,2015,11,,26,,,48.6,35.1,36.7,7.7
310M300US24580,24580,2016,9.4,52.1,37.6,,,,19.8,17.4,6.6
3100000US24620,24620,2006,17.2,,,,,,,,16.8
3100000US24620,24620,2007,22.4,,,,,,,,21.8
3100000US24620,24620,2008,19.5,,,,,,,,18.7
3100000US24620,24620,2009,18.4,,,,,,,,18
310M100US24620,24620,2010,25.7,,,,,,,,24.2
310M100US24620,24620,2011,26.6,,,,,,,,23.9
310M100US24620,24620,2012,25.2,,,,,,,,23.1
310M200US24620,24620,2013,19.9,,,,,,,,17.7
310M200US24620,24620,2014,16.4,,,,,,,,15.2
310M200US24620,24620,2015,17.7,,,,,,,,16.8
