GEOID,MSA,year,pop15up,pct15up_married,pct15up_widowed,pct15up_divorced,pct15up_separated,pct15up_nevermar,pct15up_married_m,pct15up_widowed_m,pct15up_divorced_m,pct15up_separated_m,pct15up_nevermar_m,pct15up_married_f,pct15up_widowed_f,pct15up_divorced_f,pct15up_separated_f,pct15up_nevermar_f
3100000US11460,11460,2007,287083,46.1,4.2,9,.9,39.8,48,1.7,7.9,.6,41.7,44.2,6.7,10.1,1.2,37.8
3100000US11460,11460,2008,285323,47.6,3.6,8.5,1.1,39.2,49.2,1.6,6.9,.9,41.4,46.1,5.5,10.1,1.3,37.1
3100000US11460,11460,2009,287908,43.4,3.8,9.800000000000001,.9,42,45.2,2.2,8.4,.7,43.6,41.7,5.5,11.2,1.1,40.5
310M100US11460,11460,2010,286001,43.4,4.1,9.1,.8,42.7,44.3,1.7,7.3,.5,46.2,42.6,6.4,10.7,1,39.3
310M100US11460,11460,2011,290176,44.8,4.4,8.300000000000001,.9,41.7,45.2,1.9,7.6,.7,44.6,44.5,6.7,9,1,38.8
310M100US11460,11460,2012,293267,44.2,4.1,8.9,.9,41.8,46,1.7,6.4,.8,45.1,42.6,6.4,11.4,1.1,38.5
310M200US11460,11460,2013,296164,42.8,4.4,9.699999999999999,1.1,42,43.6,2.1,7.7,1,45.5,42,6.5,11.7,1.2,38.6
310M200US11460,11460,2014,298866,43.9,3.7,9.4,1,42,45.2,1.7,7.5,.8,44.9,42.6,5.7,11.2,1.1,39.3
310M200US11460,11460,2015,301643,43.5,3.5,9.300000000000001,.8,43,44.2,1,7.3,.8,46.7,42.8,5.9,11.2,.7,39.3
310M300US11460,11460,2016,307605,44.3,3.8,8.1,.8,43,45.2,1.9,6.8,.7,45.5,43.5,5.7,9.300000000000001,1,40.5
3100000US11500,11500,2006,90934,51.8,9,15,2.6,21.5,55.6,3.2,15.9,1.6,23.5,48.4,14.2,14.2,3.5,19.7
3100000US11500,11500,2007,91665,51.4,8.4,13.4,2.2,24.6,56.6,2.7,11.9,1.2,27.6,46.7,13.6,14.7,3.1,21.9
3100000US11500,11500,2008,91560,50.8,8.300000000000001,12.3,3.6,25,55,3.5,9.4,2.9,29.1,47,12.5,14.9,4.3,21.3
3100000US11500,11500,2009,91210,50.8,9.4,11.2,2.4,26.2,54.8,3.2,11.3,1.2,29.4,47.2,15,11.2,3.4,23.3
310M100US11500,11500,2010,96020,47.2,7.4,13.8,4.2,27.4,50,2.9,13.9,2.7,30.5,44.8,11.5,13.7,5.5,24.6
310M100US11500,11500,2011,95269,47.6,8,12.8,3.2,28.3,50.7,3.5,11.6,2.9,31.2,44.8,12.1,14,3.5,25.6
310M100US11500,11500,2012,95438,48.9,7.3,14.7,2.3,26.9,49.3,4.1,14.8,1.8,30,48.5,10,14.6,2.6,24.2
310M200US11500,11500,2013,,,,,,,,,,,,,,,,
310M200US11500,11500,2014,,,,,,,,,,,,,,,,
310M200US11500,11500,2015,,,,,,,,,,,,,,,,
310M300US11500,11500,2016,,,,,,,,,,,,,,,,
3100000US11540,11540,2006,172241,57.8,4.8,9,1,27.4,58.2,1.6,8.4,.8,31.1,57.5,7.9,9.699999999999999,1.2,23.8
3100000US11540,11540,2007,173032,59.8,5.5,8.1,.5,26,59.4,2.1,8.1,.4,30,60.3,9,8.199999999999999,.6,22
3100000US11540,11540,2008,174103,57.1,4.9,9.199999999999999,1,27.9,57.5,2,9.300000000000001,.6,30.6,56.7,7.6,9,1.4,25.3
3100000US11540,11540,2009,175978,57.7,5.2,8.9,.8,27.4,58.5,2,8.5,.5,30.4,56.8,8.300000000000001,9.4,1.1,24.4
310M100US11540,11540,2010,177781,57.8,5.9,9.4,.7,26.2,58.5,2.4,9.800000000000001,.7,28.6,57,9.4,9,.8,23.8
310M100US11540,11540,2011,180410,56.7,4.7,10.2,1,27.4,56.4,1.6,9.4,.9,31.8,57,7.7,11,1,23.2
310M100US11540,11540,2012,181231,56.6,4.8,10.2,1,27.4,56.6,1.8,8.4,1.1,32.1,56.6,7.8,12.1,.9,22.7
310M200US11540,11540,2013,,,,,,,,,,,,,,,,
310M200US11540,11540,2014,185054,56.1,4.5,9.9,.9,28.6,56.4,1.5,9.6,.9,31.6,55.8,7.3,10.3,.9,25.6
310M200US11540,11540,2015,186786,54.2,4.7,10.2,.7,30.1,54.3,2.2,8.6,.5,34.4,54.1,7.2,11.7,1,26
310M300US11540,11540,2016,,,,,,,,,,,,,,,,
310M200US11640,11640,2013,,,,,,,,,,,,,,,,
310M200US11640,11640,2014,159572,39.5,7,14.2,2.5,36.8,41.1,3.3,11.2,1.6,42.9,38.1,10.3,17,3.3,31.3
310M200US11640,11640,2015,,,,,,,,,,,,,,,,
310M300US11640,11640,2016,,,,,,,,,,,,,,,,
3100000US11700,11700,2006,328763,54.7,7.6,11.6,2.4,23.7,58.4,2.9,9.5,2.1,27,51.4,11.7,13.4,2.7,20.7
3100000US11700,11700,2007,333192,56.2,7.5,11,1.9,23.4,59,3.1,9.4,1.8,26.6,53.6,11.4,12.5,2,20.5
3100000US11700,11700,2008,337607,53.7,7.9,12.6,2,23.9,58,2.7,11,1.8,26.5,49.8,12.5,14,2.2,21.6
3100000US11700,11700,2009,341186,52.4,8.699999999999999,11.6,2.9,24.4,55.3,3.9,10.3,2.6,27.9,49.8,12.9,12.8,3.1,21.4
310M100US11700,11700,2010,353322,53,7.1,13,2.8,24.2,54.4,3.1,12.2,2.6,27.6,51.7,10.6,13.8,2.9,21
310M100US11700,11700,2011,358027,50.3,7.8,12.6,2.7,26.6,53.7,3,11.6,1.5,30.1,47.3,12.2,13.4,3.7,23.4
310M100US11700,11700,2012,361433,51,6.8,12.4,2.9,26.9,52.8,3.1,9.5,2.8,31.8,49.4,10.2,15,2.9,22.4
310M200US11700,11700,2013,365497,51.3,7.4,12.5,2.8,25.9,55.2,2.4,10.2,2.9,29.3,47.9,12,14.5,2.7,22.9
310M200US11700,11700,2014,371393,52.4,7.2,11.9,2.5,26,55.6,3.2,9.699999999999999,2.6,29,49.5,10.8,14,2.5,23.2
310M200US11700,11700,2015,377184,50.7,7.6,12.3,2.2,27.3,51.9,3.6,11.4,2.6,30.5,49.5,11.1,13.2,1.8,24.4
310M300US11700,11700,2016,382533,51.4,6.7,11.9,1.8,28.2,54.3,3,9.5,1.1,32.1,48.8,10,14.1,2.4,24.8
3100000US11780,11780,2006,82691,53.6,9.300000000000001,12.2,1.1,23.9,55.9,2.5,13.5,.7,27.4,51.4,15.8,11,1.4,20.5
3100000US11780,11780,2007,81437,46.6,7.8,17.3,1.4,26.9,50.3,3.4,16.4,1.7,28.2,43.2,11.9,18.2,1.1,25.6
3100000US11780,11780,2008,81624,51.6,6.6,11.7,1.8,28.3,51.9,1.9,11.4,.9,33.8,51.4,11,11.9,2.6,23.1
3100000US11780,11780,2009,81556,50.2,6.2,12.7,2,28.9,49.9,2.6,12.2,1.6,33.6,50.5,9.699999999999999,13.2,2.3,24.2
310M100US11780,11780,2010,81656,48.7,8.199999999999999,14.8,2,26.4,48.9,4.4,14.1,3.4,29.1,48.4,11.9,15.5,.6,23.6
310M100US11780,11780,2011,82177,47.9,8.5,15,1.2,27.4,50.8,4.4,11.9,.6,32.3,45,12.7,18.1,1.7,22.5
310M100US11780,11780,2012,81527,46.4,8.699999999999999,17.5,1.3,26.1,46.4,4.3,18.3,.9,30.1,46.4,13.2,16.7,1.6,22.1
310M200US11780,11780,2013,,,,,,,,,,,,,,,,
310M200US11780,11780,2014,,,,,,,,,,,,,,,,
310M200US11780,11780,2015,,,,,,,,,,,,,,,,
310M300US11780,11780,2016,,,,,,,,,,,,,,,,
310M200US11900,11900,2015,,,,,,,,,,,,,,,,
310M300US11900,11900,2016,,,,,,,,,,,,,,,,
3100000US11980,11980,2006,64999,56.1,8.5,12,2.1,21.2,59.7,4.4,10.8,1.2,24,52.8,12.4,13.2,3,18.6
3100000US11980,11980,2007,63971,55.8,10.1,12,2.9,19.2,57.8,5.2,12.4,2.5,22.1,54.1,14.6,11.7,3.2,16.5
3100000US11980,11980,2008,63555,53,11,11.7,1.7,22.6,54.8,5.4,10.2,.2,29.4,51.4,16.1,13,3.1,16.3
3100000US11980,11980,2009,63530,59.2,7.3,12,2.3,19.2,63.7,2.1,11.8,2,20.4,55,12.2,12.2,2.6,18.1
310M100US11980,11980,2010,63991,51.6,9.199999999999999,14.6,2.1,22.5,52.9,4.6,14.4,1.4,26.7,50.4,13.5,14.8,2.8,18.6
310M100US11980,11980,2011,64100,55.4,8.800000000000001,13.1,1.9,20.8,56,4.2,14.3,1.6,23.9,54.8,13.1,12,2.2,17.8
310M100US11980,11980,2012,63869,49.4,9,16.4,2.6,22.5,51,4,16.4,1.6,26.9,48.1,13.5,16.4,3.5,18.5
310M200US11980,11980,2013,,,,,,,,,,,,,,,,
310M200US11980,11980,2014,,,,,,,,,,,,,,,,
310M200US11980,11980,2015,,,,,,,,,,,,,,,,
310M300US11980,11980,2016,,,,,,,,,,,,,,,,
3100000US12020,12020,2006,157903,40.5,4.4,9.5,1.4,44.3,44.4,1.7,6.2,1.1,46.5,37,6.8,12.4,1.6,42.3
3100000US12020,12020,2007,152494,43,4.9,8.5,1.3,42.4,44.9,2.1,6.5,1,45.6,41.2,7.6,10.4,1.5,39.4
3100000US12020,12020,2008,157607,36.5,4.7,9.9,2.2,46.8,38.9,2,9.5,1.9,47.7,34.2,7.2,10.2,2.4,45.9
3100000US12020,12020,2009,157901,40.8,4,8.300000000000001,1.5,45.4,42.4,1.7,7.1,1.6,47.2,39.4,6,9.5,1.5,43.7
310M100US12020,12020,2010,158429,39.6,4.8,8.6,2.7,44.3,42.2,1.5,7.1,2.2,47,37.2,7.9,10,3,41.9
310M100US12020,12020,2011,160385,37.9,4.9,9.4,1.5,46.3,40.4,1.8,8,1.5,48.4,35.6,7.7,10.6,1.5,44.5
310M100US12020,12020,2012,159873,41,5.6,8.6,1.3,43.5,43.3,3.2,7.9,1.1,44.5,38.9,7.8,9.300000000000001,1.4,42.6
310M200US12020,12020,2013,,,,,,,,,,,,,,,,
310M200US12020,12020,2014,,,,,,,,,,,,,,,,
310M200US12020,12020,2015,,,,,,,,,,,,,,,,
310M300US12020,12020,2016,,,,,,,,,,,,,,,,
3100000US12060,12060,2006,3992523,49.2,4.6,11.1,2.4,32.6,51.6,1.7,9.300000000000001,2.1,35.3,47,7.5,12.8,2.7,30.1
3100000US12060,12060,2007,4079393,49.5,4.8,11.3,2.2,32.2,51.9,1.9,9.4,1.8,35,47.2,7.6,13.1,2.6,29.5
3100000US12060,12060,2008,4161015,48.9,4.6,11.2,2.3,32.9,51.2,1.8,9.300000000000001,1.9,35.7,46.7,7.3,13.1,2.6,30.3
3100000US12060,12060,2009,4239977,48,4.7,11.2,2.3,33.7,50.3,2,9.5,1.9,36.4,45.8,7.3,12.9,2.7,31.2
310M100US12060,12060,2010,4120976,48.7,4.6,11,2.4,33.3,51.1,1.9,9,1.9,36.1,46.5,7.1,12.8,2.8,30.8
310M100US12060,12060,2011,4195614,47.6,4.6,10.9,2.5,34.3,50.3,2.1,8.699999999999999,1.9,37,45.1,7,13,3.1,31.8
310M100US12060,12060,2012,4265721,47.6,4.9,11.1,2.4,34,50.1,2.2,9,2,36.8,45.3,7.4,13.1,2.8,31.4
310M200US12060,12060,2013,4346424,47.1,4.6,11.4,2.1,34.7,49.5,1.8,9.5,1.8,37.3,44.9,7.2,13.3,2.3,32.3
310M200US12060,12060,2014,4426234,46.7,4.7,11,2.2,35.3,49.6,2,8.9,1.8,37.8,44.1,7.3,13,2.7,33
310M200US12060,12060,2015,4519574,47.4,4.5,10.9,1.9,35.3,50,2,8.800000000000001,1.7,37.5,45,6.8,12.8,2.1,33.3
310M300US12060,12060,2016,4594182,47.1,4.7,11.1,2,35.1,49.8,2.1,9,1.6,37.6,44.6,7.1,13,2.5,32.9
3100000US12100,12100,2006,218682,46.7,7.3,10.4,3.3,32.3,49.5,3,9.5,3,35,44.1,11.1,11.3,3.6,29.8
3100000US12100,12100,2007,217096,49.3,7.1,9,3.3,31.3,52.9,3.2,7,2.9,33.9,46,10.6,10.7,3.6,29
3100000US12100,12100,2008,217850,45.7,7.2,11.2,2.4,33.5,49.1,2.6,9.800000000000001,1.4,37.1,42.5,11.4,12.5,3.3,30.3
3100000US12100,12100,2009,219726,48.1,7.1,10,1.9,32.8,51.7,2.4,9.1,1.7,35.1,44.8,11.5,10.9,2.1,30.8
310M100US12100,12100,2010,222652,46.8,6.9,10.6,1.6,34.1,49.9,3.1,9.300000000000001,1.5,36.3,44,10.4,11.9,1.7,32.1
310M100US12100,12100,2011,223082,43,6.9,11.9,1.9,36.3,46.8,3.1,10,1.5,38.6,39.5,10.5,13.6,2.2,34.2
310M100US12100,12100,2012,223931,45.9,6.8,10.7,2.8,33.8,48.6,2.9,9.699999999999999,2.1,36.7,43.5,10.4,11.6,3.4,31.1
310M200US12100,12100,2013,225023,46.1,6.6,10.6,2.1,34.5,48.8,2.7,8.9,1.4,38.2,43.6,10.3,12.2,2.8,31.1
310M200US12100,12100,2014,225069,43.3,7.1,12.3,3,34.3,47.3,3.2,10.9,1.9,36.7,39.7,10.7,13.6,4,32
310M200US12100,12100,2015,224693,44.7,7,10.5,2.6,35.1,47.6,2.7,9.4,2.6,37.7,42.1,10.9,11.6,2.7,32.8
310M300US12100,12100,2016,222592,44.2,6.4,10.3,2.6,36.6,45.7,3.1,8.9,1.8,40.5,42.8,9.4,11.5,3.3,33
3100000US12180,12180,2006,67191,51.6,7.8,8.4,3,29.2,52,2.5,9.300000000000001,3.7,32.4,51.1,13,7.5,2.3,26
3100000US12180,12180,2007,66534,50.9,7.4,8.5,2.4,30.8,50.3,3.2,9.9,2.2,34.4,51.4,11.7,7,2.6,27.2
3100000US12180,12180,2008,66721,46.8,6.9,10.2,2.6,33.5,48.2,2.9,10,2.4,36.5,45.4,10.9,10.4,2.8,30.4
3100000US12180,12180,2009,66141,49.1,6.4,10.2,2.2,32.2,50,2.2,10,1.7,36.1,48.2,10.6,10.4,2.6,28.3
310M100US12180,12180,2010,66174,53.2,7.1,10.2,1.7,27.8,53.9,3.3,8.800000000000001,1.7,32.3,52.4,11,11.7,1.8,23.1
310M100US12180,12180,2011,66346,47.1,7,10.8,3.7,31.5,47.7,3,11.1,3.6,34.6,46.4,11.2,10.4,3.8,28.2
310M100US12180,12180,2012,65925,46.2,7.9,12.5,2.8,30.6,47.3,3.4,11.7,2.5,35.2,45,12.6,13.3,3.2,25.9
310M200US12180,12180,2013,,,,,,,,,,,,,,,,
310M200US12180,12180,2014,65898,47.2,7.3,11.1,2.6,31.7,48.2,3.2,9.6,2.5,36.4,46.2,11.4,12.6,2.8,26.9
310M200US12180,12180,2015,,,,,,,,,,,,,,,,
310M300US12180,12180,2016,,,,,,,,,,,,,,,,
3100000US12220,12220,2006,102913,43.9,4.7,8.4,2.6,40.3,47.2,1.7,7.8,1.6,41.7,40.8,7.6,9,3.7,38.9
3100000US12220,12220,2007,106209,44.8,4.5,9.9,2.2,38.5,46,2.3,8.6,1.8,41.2,43.6,6.7,11.2,2.6,35.8
3100000US12220,12220,2008,108541,48.4,3.8,8.199999999999999,2.2,37.4,49.6,1.3,7.6,1.7,39.8,47.2,6.3,8.800000000000001,2.6,35.2
3100000US12220,12220,2009,111607,40.7,4.2,9.699999999999999,1.8,43.6,41.7,1.6,7.9,1.6,47.2,39.7,6.7,11.4,2,40.2
310M100US12220,12220,2010,114420,47.4,4.1,8.5,1.8,38.2,48.2,2,8.4,1.8,39.6,46.6,6.1,8.699999999999999,1.9,36.8
310M100US12220,12220,2011,117341,45.1,3.7,8.6,1.9,40.6,46.2,1.5,7,.9,44.4,44.1,5.8,10.2,2.8,37
310M100US12220,12220,2012,120101,43.3,4.2,11.4,1.6,39.5,43.7,2,9.300000000000001,.8,44.2,42.9,6.3,13.3,2.3,35.2
310M200US12220,12220,2013,,,,,,,,,,,,,,,,
310M200US12220,12220,2014,,,,,,,,,,,,,,,,
310M200US12220,12220,2015,,,,,,,,,,,,,,,,
310M300US12220,12220,2016,,,,,,,,,,,,,,,,
3100000US12260,12260,2006,412062,49.9,7,10.6,3.1,29.4,52.2,2.8,9.5,3,32.6,47.8,10.8,11.6,3.3,26.5
3100000US12260,12260,2007,421962,47.7,6.8,11.8,2.5,31.1,51.3,2.8,10.7,1.9,33.3,44.6,10.4,12.7,3.1,29.2
3100000US12260,12260,2008,424539,47.5,7.1,12,2,31.3,50.7,3,11.2,1.8,33.3,44.7,10.9,12.8,2.1,29.6
3100000US12260,12260,2009,426808,48.2,6.6,11.3,2.7,31.2,51.1,2.3,9.5,2.2,34.8,45.6,10.4,12.9,3.1,28
310M100US12260,12260,2010,445120,45.9,6.2,11.2,3.5,33.2,48.6,2,10.1,2.9,36.4,43.4,10.2,12.2,4,30.2
310M100US12260,12260,2011,447845,46.7,6.2,11.7,3.3,32,49,2.1,10.7,3.2,34.9,44.5,10.1,12.6,3.4,29.3
310M100US12260,12260,2012,452357,46.5,6.2,11.4,3.1,32.8,49.1,2.8,9.9,3.3,34.9,44,9.4,12.8,3,30.8
310M200US12260,12260,2013,464470,44.2,6.9,12.2,2.3,34.4,46.2,3.3,10.8,1.9,37.7,42.3,10.2,13.4,2.6,31.4
310M200US12260,12260,2014,469040,45.3,6.4,12.2,2.4,33.8,47.9,2.5,10.3,2.5,36.8,42.9,9.9,13.9,2.3,30.9
310M200US12260,12260,2015,474252,45.9,6.6,10.8,3.3,33.5,48,2.9,9.6,2.6,36.9,43.8,9.9,11.9,4,30.3
310M300US12260,12260,2016,481557,48.6,6,11.4,2.5,31.5,50.5,2.6,11.6,2.1,33.3,46.9,9.1,11.3,2.8,29.9
3100000US12300,12300,2006,100815,50.4,7,13,1,28.5,53.5,2.1,11.4,1.1,31.9,47.5,11.6,14.5,1,25.4
3100000US12300,12300,2007,100432,56.3,5.5,11.4,1.2,25.6,58.6,1.6,10,1,28.8,54.3,9,12.7,1.3,22.6
3100000US12300,12300,2008,100710,50,6.4,14.6,.9,28.1,52,2.4,12.8,1.1,31.6,48.2,10.1,16.2,.7,24.9
3100000US12300,12300,2009,101811,51,8,13.1,1.3,26.7,52.7,3.4,12.9,.7,30.3,49.3,12.2,13.2,1.8,23.4
310M100US12300,12300,2010,102019,48.6,7.4,13.8,2.1,28,51.2,4.5,11.9,1.2,31.3,46.2,10.2,15.6,3,25
310M100US12300,12300,2011,102068,53.7,5.8,13.7,1.4,25.3,55.9,3.4,12.2,1.5,27.1,51.7,8.1,15.2,1.4,23.6
310M100US12300,12300,2012,101607,46.2,6.2,19.5,.7,27.5,47,3.4,18.9,.4,30.3,45.4,8.800000000000001,20,.9,24.9
310M200US12300,12300,2013,,,,,,,,,,,,,,,,
310M200US12300,12300,2014,,,,,,,,,,,,,,,,
310M200US12300,12300,2015,,,,,,,,,,,,,,,,
310M300US12300,12300,2016,,,,,,,,,,,,,,,,
3100000US12420,12420,2006,1184037,48.7,3.9,11.2,1.9,34.3,49.7,1.8,9.1,1.6,37.9,47.7,6,13.5,2.2,30.5
3100000US12420,12420,2007,1243234,48.2,3.9,10.7,1.8,35.4,49.8,1.3,8.800000000000001,1.4,38.7,46.5,6.6,12.6,2.2,32
3100000US12420,12420,2008,1284571,49,3.7,10.6,1.9,34.8,50.4,1.3,8.800000000000001,1.6,37.9,47.5,6.1,12.5,2.2,31.6
3100000US12420,12420,2009,1334236,48.2,3.8,10.9,2,35,49.2,1.6,9.4,1.4,38.4,47.2,6.2,12.4,2.6,31.5
310M100US12420,12420,2010,1356699,47.8,3.6,10.7,2,35.9,49.2,1.3,8.4,1.6,39.4,46.4,5.9,12.9,2.5,32.4
310M100US12420,12420,2011,1403394,47.9,3.6,11,1.9,35.7,49,1.5,9,1.4,39.2,46.7,5.7,13.1,2.3,32.2
310M100US12420,12420,2012,1445967,46.9,3.5,11.3,2.1,36.2,47.5,1.5,9.699999999999999,1.9,39.4,46.3,5.5,12.9,2.3,33
310M200US12420,12420,2013,1491764,47.2,3.7,10.8,2.2,36,48.3,1.4,8.9,1.8,39.5,46.1,6,12.6,2.7,32.6
310M200US12420,12420,2014,1545919,46.8,3.5,11.1,1.9,36.7,48,1.3,8.800000000000001,1.6,40.3,45.7,5.7,13.3,2.2,33.1
310M200US12420,12420,2015,1599188,47,3.9,10.8,1.8,36.6,47.7,1.6,9.199999999999999,1.2,40.2,46.2,6.2,12.4,2.3,32.9
310M300US12420,12420,2016,1647814,47,3.7,10.9,1.8,36.6,47.6,1.6,9.199999999999999,1.6,40,46.4,5.8,12.6,2,33.3
3100000US12540,12540,2006,588171,48.7,5.6,9.6,3.2,33,50,2.3,8.300000000000001,2.8,36.6,47.3,9.1,10.9,3.6,29
3100000US12540,12540,2007,594318,47.7,4.9,10.5,2.7,34.2,47.3,2,10.4,2.2,38.1,48.1,8,10.6,3.2,30.1
3100000US12540,12540,2008,601704,47.7,5.1,10.3,2.8,34,47.3,2.3,9.699999999999999,2.4,38.4,48.2,8.1,11.1,3.3,29.3
3100000US12540,12540,2009,599105,47.5,5.1,10.2,2.9,34.3,48,2,8.800000000000001,2.2,38.9,47,8.4,11.8,3.6,29.2
310M100US12540,12540,2010,631372,46.8,5,10,3.4,34.8,47.2,1.9,9.1,2.7,39.2,46.3,8.4,11,4.2,30.1
310M100US12540,12540,2011,639991,46,4.6,10.4,3.2,35.8,46.3,1.8,9.4,2.9,39.7,45.6,7.6,11.6,3.6,31.6
310M100US12540,12540,2012,642532,47.2,4.9,10,2.9,35.1,47.7,1.9,9.1,2.5,38.8,46.8,8,10.9,3.3,31.1
310M200US12540,12540,2013,648893,45.9,4.5,9.6,3.3,36.7,45.6,2.3,8.699999999999999,2.6,40.9,46.2,6.9,10.6,4.1,32.2
310M200US12540,12540,2014,658888,46.2,4.6,10.9,2.7,35.5,46.2,2.1,10,2.5,39.2,46.2,7.3,12,2.9,31.6
310M200US12540,12540,2015,665072,46.6,4.5,8.9,3.1,36.8,47.5,1.9,8.4,2.3,39.8,45.7,7.3,9.5,4,33.6
310M300US12540,12540,2016,668215,46.3,4.2,9.6,2.9,37,46.1,2,8.699999999999999,2.4,40.8,46.5,6.6,10.5,3.4,33
3100000US12580,12580,2006,2138529,47.2,6.6,9.9,3.3,33,49.8,2.7,9,3.1,35.3,44.8,10.1,10.7,3.5,30.8
3100000US12580,12580,2007,2147105,46.6,6.7,9.6,3,34.1,49.5,3,8.4,2.6,36.5,43.9,10.1,10.6,3.4,32
3100000US12580,12580,2008,2152901,46.8,6.3,9.9,2.7,34.3,49.6,2.9,8.6,2.5,36.3,44.3,9.300000000000001,11.1,2.9,32.4
3100000US12580,12580,2009,2177727,46.5,6.2,9.6,2.7,35.1,49.5,2.4,8.5,2.2,37.4,43.7,9.6,10.6,3.1,33
310M100US12580,12580,2010,2202439,46.5,6.4,9.5,2.6,34.9,49,2.9,8.4,2.3,37.5,44.2,9.699999999999999,10.5,2.9,32.6
310M100US12580,12580,2011,2216231,44.6,5.9,10.5,2.7,36.3,47.5,2.5,9,2.4,38.6,41.9,9,11.8,3.1,34.2
310M100US12580,12580,2012,2239825,45.8,6.2,10.2,2.5,35.3,48.7,2.8,8.800000000000001,2.5,37.1,43.2,9.300000000000001,11.4,2.6,33.6
310M200US12580,12580,2013,2257317,45.2,6.1,10.2,2.6,35.9,48,2.7,9.1,2.1,38.1,42.6,9.199999999999999,11.3,2.9,34
310M200US12580,12580,2014,2270605,45.5,5.9,10,2.6,35.9,47.9,2.7,8.6,2.4,38.4,43.3,8.9,11.3,2.9,33.7
310M200US12580,12580,2015,2284512,45.6,6.2,10.1,2.3,35.8,48.2,2.5,9,2,38.3,43.2,9.5,11.1,2.6,33.6
310M300US12580,12580,2016,2287171,45.1,5.9,10.2,2.4,36.4,47.5,2.5,8.699999999999999,2.4,38.9,42.9,9,11.6,2.3,34.2
3100000US12620,12620,2006,122683,50.4,6.6,12.9,1.2,28.9,54.7,1.9,11.5,.8,31.2,46.5,10.9,14.1,1.6,26.8
3100000US12620,12620,2007,124401,49.8,6.4,13.6,.9,29.3,51.5,3.1,12.4,.8,32.3,48.3,9.6,14.7,1,26.4
3100000US12620,12620,2008,124150,50.7,5.6,14.4,1.5,27.7,52.3,2.7,12.2,1.8,31.1,49.3,8.4,16.5,1.2,24.5
3100000US12620,12620,2009,125165,51.1,6.9,11.8,1.1,29.1,53.3,3.6,10.5,.6,31.9,49.1,9.9,13,1.6,26.4
310M100US12620,12620,2010,128632,48.8,5.8,14.2,1.1,30.1,49.5,3,13,1.1,33.5,48.1,8.5,15.4,1.2,26.8
310M100US12620,12620,2011,129240,48.4,5.6,14.2,1.2,30.6,48.9,3,12.1,.9,35.1,48,8,16.2,1.5,26.3
310M100US12620,12620,2012,129909,48.3,7.1,11.3,2.3,31,49.6,3.8,11.2,1.8,33.5,47,10.2,11.3,2.8,28.7
310M200US12620,12620,2013,130119,46.8,6,15.1,.6,31.4,47.5,2.3,15.3,.4,34.5,46.2,9.5,14.9,.9,28.5
310M200US12620,12620,2014,,,,,,,,,,,,,,,,
310M200US12620,12620,2015,,,,,,,,,,,,,,,,
310M300US12620,12620,2016,,,,,,,,,,,,,,,,
3100000US12700,12700,2006,193181,55.3,8.199999999999999,9.4,1.3,25.8,56.7,3.3,8.199999999999999,2.1,29.7,54,12.5,10.5,.7,22.3
3100000US12700,12700,2007,190872,56.9,7.6,10.4,1,24.2,59.6,2.8,8.199999999999999,1.1,28.3,54.5,11.8,12.2,.9,20.6
3100000US12700,12700,2008,189765,53.8,8,10.8,1.3,26.1,56,3.4,9.199999999999999,.5,30.8,51.8,12.1,12.2,2,21.9
3100000US12700,12700,2009,190346,54,8.199999999999999,10.3,1.3,26.2,58.5,2.8,8.300000000000001,1,29.4,50,12.9,12.1,1.5,23.5
310M100US12700,12700,2010,186070,51.7,8.5,12.5,1.3,26,54.3,3.8,10.4,.6,30.9,49.3,12.7,14.4,2,21.6
310M100US12700,12700,2011,187525,51.3,9.1,11.8,1.3,26.5,55,4.1,9.1,.8,30.9,47.9,13.6,14.3,1.6,22.6
310M100US12700,12700,2012,186826,53.5,7.2,12.1,1,26.1,56.6,2.9,10.8,.6,29.1,50.8,11.1,13.2,1.4,23.4
310M200US12700,12700,2013,187137,53.1,8.4,11.3,1.3,25.9,56.2,3.7,8.5,1.7,29.9,50.4,12.5,13.6,1,22.5
310M200US12700,12700,2014,187443,52.4,8.4,11.9,1.3,26,53.9,4.4,9.9,1.9,29.9,51.1,11.9,13.7,.7,22.6
310M200US12700,12700,2015,187312,54,7.8,11.4,1.3,25.5,57.6,3.1,8.699999999999999,1.5,29.1,50.9,12,13.8,1.1,22.3
310M300US12700,12700,2016,,,,,,,,,,,,,,,,
3100000US12940,12940,2006,606823,46.2,5.9,11.1,2.3,34.5,48.5,2.5,9.699999999999999,1.7,37.6,44.1,9.199999999999999,12.4,2.9,31.5
3100000US12940,12940,2007,607020,45.9,6.2,11.5,2.4,34,47.9,2.5,10.2,1.8,37.6,44.1,9.699999999999999,12.7,3,30.5
3100000US12940,12940,2008,612961,46.7,6.1,11.3,2.4,33.4,49.1,2.3,10.4,1.9,36.4,44.6,9.699999999999999,12.1,3,30.6
3100000US12940,12940,2009,623542,45.7,6,10.8,2.3,35.2,48.2,2.6,8.699999999999999,1.9,38.5,43.2,9.199999999999999,12.8,2.6,32.2
310M100US12940,12940,2010,639680,44.8,5.6,11.1,2.5,36.1,47.4,2,10.2,1.8,38.7,42.3,9,12,3.2,33.6
310M100US12940,12940,2011,644197,44.4,5.7,11.4,2.7,35.7,46.2,2.3,10.6,2,38.9,42.8,9,12.1,3.3,32.7
