GEOID,MSA,year,num_hunits,num_hunits_owned,num_hunits_rented
310M200US18580,18580,2013,160549,95962,64587
310M200US18580,18580,2014,160869,97032,63837
310M200US18580,18580,2015,161634,92693,68941
310M300US18580,18580,2016,161353,97308,64045
3100000US18700,18700,2006,32600,17897,14703
3100000US18700,18700,2007,32946,18624,14322
3100000US18700,18700,2008,33918,19663,14255
3100000US18700,18700,2009,33398,18631,14767
310M100US18700,18700,2010,32888,19430,13458
310M100US18700,18700,2011,33088,18586,14502
310M100US18700,18700,2012,33395,19227,14168
310M200US18700,18700,2013,33609,19247,14362
310M200US18700,18700,2014,33904,18509,15395
310M200US18700,18700,2015,35062,20401,14661
310M300US18700,18700,2016,34543,20217,14326
310M100US18880,18880,2010,70407,47047,23360
310M100US18880,18880,2011,70573,47160,23413
310M100US18880,18880,2012,75099,46720,28379
310M200US18880,18880,2013,98219,64036,34183
310M200US18880,18880,2014,95662,62531,33131
310M200US18880,18880,2015,102729,64647,38082
310M300US18880,18880,2016,103309,67582,35727
3100000US18980,18980,2006,30953,20712,10241
3100000US18980,18980,2007,31269,24269,7000
3100000US18980,18980,2008,30714,22421,8293
3100000US18980,18980,2009,31055,22578,8477
310M100US18980,18980,2010,29666,22316,7350
310M100US18980,18980,2011,31954,23942,8012
310M100US18980,18980,2012,31450,23792,7658
310M200US18980,18980,2013,32225,24380,7845
310M200US18980,18980,2014,30424,22670,7754
310M200US18980,18980,2015,30798,23054,7744
310M300US18980,18980,2016,30299,23306,6993
3100000US19060,19060,2006,41113,29748,11365
3100000US19060,19060,2007,40227,28034,12193
3100000US19060,19060,2008,39129,29044,10085
3100000US19060,19060,2009,40194,28400,11794
310M100US19060,19060,2010,40076,29423,10653
310M100US19060,19060,2011,39621,24545,15076
310M100US19060,19060,2012,39475,25071,14404
310M200US19060,19060,2013,37773,25421,12352
310M200US19060,19060,2014,40318,25598,14720
310M200US19060,19060,2015,39120,25702,13418
310M300US19060,19060,2016,38956,27543,11413
3100000US19100,19100,2006,2085819,1327280,758539
3100000US19100,19100,2007,2128648,1354752,773896
3100000US19100,19100,2008,2182455,1376668,805787
3100000US19100,19100,2009,2201105,1369201,831904
310M100US19100,19100,2010,2274493,1402368,872125
310M100US19100,19100,2011,2300151,1404696,895455
310M100US19100,19100,2012,2337076,1391558,945518
310M200US19100,19100,2013,2406092,1431527,974565
310M200US19100,19100,2014,2445239,1447277,997962
310M200US19100,19100,2015,2479995,1469868,1010127
310M300US19100,19100,2016,2538547,1499889,1038658
3100000US19140,19140,2006,44592,32460,12132
3100000US19140,19140,2007,46075,31548,14527
3100000US19140,19140,2008,47561,33155,14406
3100000US19140,19140,2009,45214,30489,14725
310M100US19140,19140,2010,48349,32910,15439
310M100US19140,19140,2011,48012,31274,16738
310M100US19140,19140,2012,48205,30894,17311
310M200US19140,19140,2013,48318,30309,18009
310M200US19140,19140,2014,50238,32211,18027
310M200US19140,19140,2015,48631,31424,17207
310M300US19140,19140,2016,49692,32003,17689
3100000US19180,19180,2006,32882,23454,9428
3100000US19180,19180,2007,32394,23188,9206
3100000US19180,19180,2008,33051,24220,8831
3100000US19180,19180,2009,31472,21555,9917
310M100US19180,19180,2010,31332,21883,9449
310M100US19180,19180,2011,31414,22040,9374
310M100US19180,19180,2012,31714,22154,9560
310M200US19180,19180,2013,31482,22679,8803
310M200US19180,19180,2014,31338,20550,10788
310M200US19180,19180,2015,30927,20726,10201
310M300US19180,19180,2016,31928,23154,8774
3100000US19260,19260,2006,46852,32504,14348
3100000US19260,19260,2007,44358,31061,13297
3100000US19260,19260,2008,45574,31841,13733
3100000US19260,19260,2009,45036,30049,14987
310M100US19260,19260,2010,45278,31895,13383
310M100US19260,19260,2011,43345,30083,13262
310M100US19260,19260,2012,45216,31171,14045
310M200US19260,19260,2013,44854,30307,14547
310M200US19260,19260,2014,45370,30635,14735
310M200US19260,19260,2015,45918,30153,15765
310M300US19260,19260,2016,43987,29025,14962
3100000US19300,19300,2006,70427,52418,18009
3100000US19300,19300,2007,69338,53739,15599
3100000US19300,19300,2008,68926,52759,16167
3100000US19300,19300,2009,74477,56323,18154
310M100US19300,19300,2010,68096,48864,19232
310M100US19300,19300,2011,74460,54247,20213
310M100US19300,19300,2012,77978,52497,25481
310M200US19300,19300,2013,70259,48841,21418
310M200US19300,19300,2014,71307,51657,19650
310M200US19300,19300,2015,72269,53232,19037
310M300US19300,19300,2016,76779,56144,20635
3100000US19340,19340,2006,153423,110139,43284
3100000US19340,19340,2007,151604,109314,42290
3100000US19340,19340,2008,155411,111527,43884
3100000US19340,19340,2009,155501,110190,45311
310M100US19340,19340,2010,154889,112332,42557
310M100US19340,19340,2011,154153,109488,44665
310M100US19340,19340,2012,155726,109533,46193
310M200US19340,19340,2013,153566,106276,47290
310M200US19340,19340,2014,153602,107079,46523
310M200US19340,19340,2015,155753,109619,46134
310M300US19340,19340,2016,153275,108654,44621
3100000US19380,19380,2006,340778,230036,110742
3100000US19380,19380,2007,339281,227232,112049
3100000US19380,19380,2008,338958,226055,112903
3100000US19380,19380,2009,340747,221719,119028
310M100US19380,19380,2010,342919,225536,117383
310M100US19380,19380,2011,344980,221358,123622
310M100US19380,19380,2012,341240,217144,124096
310M200US19380,19380,2013,323890,205925,117965
310M200US19380,19380,2014,327610,205057,122553
310M200US19380,19380,2015,330430,208163,122267
310M300US19380,19380,2016,328352,204398,123954
3100000US19460,19460,2006,59258,45441,13817
3100000US19460,19460,2007,59752,45300,14452
3100000US19460,19460,2008,59319,42410,16909
3100000US19460,19460,2009,60534,43717,16817
310M100US19460,19460,2010,57902,43286,14616
310M100US19460,19460,2011,58755,44287,14468
310M100US19460,19460,2012,59790,42718,17072
310M200US19460,19460,2013,60129,44203,15926
310M200US19460,19460,2014,58351,41960,16391
310M200US19460,19460,2015,60697,44395,16302
310M300US19460,19460,2016,57753,44349,13404
3100000US19500,19500,2006,46761,32988,13773
3100000US19500,19500,2007,45555,32809,12746
3100000US19500,19500,2008,45959,32455,13504
3100000US19500,19500,2009,45621,31499,14122
310M100US19500,19500,2010,45624,30870,14754
310M100US19500,19500,2011,43604,29317,14287
310M100US19500,19500,2012,46336,31433,14903
310M200US19500,19500,2013,44965,32038,12927
310M200US19500,19500,2014,44063,31375,12688
310M200US19500,19500,2015,44429,29990,14439
310M300US19500,19500,2016,44002,29489,14513
3100000US19660,19660,2006,203394,153472,49922
3100000US19660,19660,2007,200456,152394,48062
3100000US19660,19660,2008,199936,152888,47048
3100000US19660,19660,2009,192532,142129,50403
310M100US19660,19660,2010,190757,142542,48215
310M100US19660,19660,2011,190074,137768,52306
310M100US19660,19660,2012,197599,139167,58432
310M200US19660,19660,2013,235616,166880,68736
310M200US19660,19660,2014,237527,168855,68672
310M200US19660,19660,2015,248938,175233,73705
310M300US19660,19660,2016,255350,180204,75146
3100000US19740,19740,2006,945880,646194,299686
3100000US19740,19740,2007,953034,649942,303092
3100000US19740,19740,2008,968100,651546,316554
3100000US19740,19740,2009,973915,638885,335030
310M100US19740,19740,2010,1001253,648718,352535
310M100US19740,19740,2011,1007022,634148,372874
310M100US19740,19740,2012,1021036,637318,383718
310M200US19740,19740,2013,1035096,657099,377997
310M200US19740,19740,2014,1054371,657134,397237
310M200US19740,19740,2015,1075919,677167,398752
310M300US19740,19740,2016,1091571,696366,395205
3100000US19780,19780,2006,216526,159401,57125
3100000US19780,19780,2007,216569,160191,56378
3100000US19780,19780,2008,217834,158441,59393
3100000US19780,19780,2009,224540,158378,66162
310M100US19780,19780,2010,223767,161474,62293
310M100US19780,19780,2011,222738,158981,63757
310M100US19780,19780,2012,230228,163424,66804
310M200US19780,19780,2013,233644,161399,72245
310M200US19780,19780,2014,235515,160993,74522
310M200US19780,19780,2015,242022,165474,76548
310M300US19780,19780,2016,245643,170494,75149
3100000US19820,19820,2006,1689855,1261188,428667
3100000US19820,19820,2007,1678805,1247704,431101
3100000US19820,19820,2008,1654052,1208824,445228
3100000US19820,19820,2009,1649257,1188048,461209
310M100US19820,19820,2010,1655395,1178371,477024
310M100US19820,19820,2011,1635840,1146397,489443
310M100US19820,19820,2012,1645835,1136407,509428
310M200US19820,19820,2013,1658085,1137245,520840
310M200US19820,19820,2014,1654584,1125408,529176
310M200US19820,19820,2015,1674251,1139107,535144
310M300US19820,19820,2016,1689859,1142608,547251
3100000US20020,20020,2006,52234,37688,14546
3100000US20020,20020,2007,52855,38572,14283
3100000US20020,20020,2008,53144,38455,14689
3100000US20020,20020,2009,54976,38138,16838
310M100US20020,20020,2010,58581,38468,20113
310M100US20020,20020,2011,57470,39610,17860
310M100US20020,20020,2012,56259,38548,17711
310M200US20020,20020,2013,57990,39602,18388
310M200US20020,20020,2014,55998,38295,17703
310M200US20020,20020,2015,55973,37187,18786
310M300US20020,20020,2016,56133,38743,17390
3100000US20100,20100,2006,55424,40728,14696
3100000US20100,20100,2007,57430,40510,16920
3100000US20100,20100,2008,57438,42332,15106
3100000US20100,20100,2009,58053,43524,14529
310M100US20100,20100,2010,54896,41417,13479
310M100US20100,20100,2011,56799,39697,17102
310M100US20100,20100,2012,59499,42614,16885
310M200US20100,20100,2013,62053,44636,17417
310M200US20100,20100,2014,61270,41144,20126
310M200US20100,20100,2015,62477,42329,20148
310M300US20100,20100,2016,64452,43176,21276
3100000US20180,20180,2006,33408,25432,7976
3100000US20180,20180,2007,33443,25768,7675
3100000US20180,20180,2008,32393,24556,7837
3100000US20180,20180,2009,32956,25271,7685
310M100US20180,20180,2010,31050,23728,7322
310M100US20180,20180,2011,32709,25682,7027
310M100US20180,20180,2012,32186,24985,7201
310M200US20180,20180,2013,30922,23411,7511
310M200US20180,20180,2014,31784,24788,6996
310M200US20180,20180,2015,30929,23174,7755
310M300US20180,20180,2016,29061,22384,6677
3100000US20220,20220,2006,36861,27045,9816
3100000US20220,20220,2007,36847,27486,9361
3100000US20220,20220,2008,36773,27628,9145
3100000US20220,20220,2009,37577,28572,9005
310M100US20220,20220,2010,37177,27610,9567
310M100US20220,20220,2011,37646,27949,9697
310M100US20220,20220,2012,37726,27254,10472
310M200US20220,20220,2013,36801,26069,10732
310M200US20220,20220,2014,38824,28204,10620
310M200US20220,20220,2015,37784,27154,10630
310M300US20220,20220,2016,37710,27960,9750
3100000US20260,20260,2006,114665,87504,27161
3100000US20260,20260,2007,119962,87420,32542
3100000US20260,20260,2008,118337,84896,33441
3100000US20260,20260,2009,119840,84838,35002
310M100US20260,20260,2010,121010,86181,34829
310M100US20260,20260,2011,116198,83760,32438
310M100US20260,20260,2012,116531,82361,34170
310M200US20260,20260,2013,115589,82301,33288
310M200US20260,20260,2014,116768,83732,33036
310M200US20260,20260,2015,116212,83801,32411
310M300US20260,20260,2016,116967,82453,34514
3100000US20380,20380,2006,36269,24602,11667
3100000US20380,20380,2007,40156,25707,14449
3100000US20380,20380,2008,40741,28095,12646
3100000US20380,20380,2009,40637,28515,12122
310M100US20380,20380,2010,38631,25984,12647
310M100US20380,20380,2011,41582,26626,14956
310M100US20380,20380,2012,41208,28721,12487
310M200US20380,20380,2013,42464,28579,13885
310M200US20380,20380,2014,44153,26501,17652
310M200US20380,20380,2015,43725,28388,15337
310M300US20380,20380,2016,43960,27637,16323
3100000US20500,20500,2006,185625,112595,73030
3100000US20500,20500,2007,189615,115794,73821
3100000US20500,20500,2008,194357,117763,76594
3100000US20500,20500,2009,197618,123417,74201
310M100US20500,20500,2010,198793,120634,78159
310M100US20500,20500,2011,203088,122498,80590
310M100US20500,20500,2012,207572,123227,84345
310M200US20500,20500,2013,209290,123933,85357
310M200US20500,20500,2014,213163,124954,88209
310M200US20500,20500,2015,215294,125502,89792
310M300US20500,20500,2016,217853,130773,87080
3100000US20620,20620,2006,42365,31346,11019
3100000US20620,20620,2007,40823,31646,9177
3100000US20620,20620,2008,41660,29331,12329
3100000US20620,20620,2009,41737,32603,9134
310M100US20620,20620,2010,42506,30815,11691
310M100US20620,20620,2011,42430,30479,11951
310M100US20620,20620,2012,42499,29098,13401
3100000US20700,20700,2006,58021,47079,10942
3100000US20700,20700,2007,60352,46483,13869
3100000US20700,20700,2008,60786,47537,13249
3100000US20700,20700,2009,59323,47339,11984
310M100US20700,20700,2010,58234,48140,10094
310M100US20700,20700,2011,57527,46015,11512
310M100US20700,20700,2012,57561,44318,13243
310M200US20700,20700,2013,58496,45132,13364
310M200US20700,20700,2014,54404,42457,11947
310M200US20700,20700,2015,55681,43067,12614
310M300US20700,20700,2016,57284,43312,13972
3100000US20740,20740,2006,63237,45009,18228
3100000US20740,20740,2007,61747,43190,18557
3100000US20740,20740,2008,63003,44100,18903
3100000US20740,20740,2009,62577,41792,20785
310M100US20740,20740,2010,63436,42882,20554
310M100US20740,20740,2011,64922,43207,21715
310M100US20740,20740,2012,64765,42828,21937
310M200US20740,20740,2013,64494,43669,20825
310M200US20740,20740,2014,65392,41028,24364
310M200US20740,20740,2015,63854,44058,19796
310M300US20740,20740,2016,66866,43994,22872
3100000US20940,20940,2006,45204,27196,18008
3100000US20940,20940,2007,46312,22774,23538
3100000US20940,20940,2008,46834,25739,21095
3100000US20940,20940,2009,48540,28596,19944
310M100US20940,20940,2010,48206,27947,20259
310M100US20940,20940,2011,48790,27172,21618
310M100US20940,20940,2012,46747,26517,20230
310M200US20940,20940,2013,47430,25644,21786
310M200US20940,20940,2014,43635,24760,18875
310M200US20940,20940,2015,45158,25428,19730
310M300US20940,20940,2016,44855,27250,17605
310M100US21020,21020,2012,24019,17158,6861
310M200US21020,21020,2013,22611,14746,7865
310M200US21020,21020,2014,23930,15770,8160
310M200US21020,21020,2015,23077,15750,7327
310M300US21020,21020,2016,23009,13628,9381
3100000US21060,21060,2006,42433,28559,13874
3100000US21060,21060,2007,40640,28165,12475
3100000US21060,21060,2008,45145,30066,15079
3100000US21060,21060,2009,43588,27526,16062
310M100US21060,21060,2010,44911,29867,15044
310M100US21060,21060,2011,43295,27977,15318
310M100US21060,21060,2012,44998,28118,16880
310M200US21060,21060,2013,56888,36139,20749
310M200US21060,21060,2014,54612,35992,18620
310M200US21060,21060,2015,56899,37213,19686
310M300US21060,21060,2016,56261,37094,19167
3100000US21140,21140,2006,70726,50014,20712
3100000US21140,21140,2007,71357,49742,21615
3100000US21140,21140,2008,70908,51716,19192
3100000US21140,21140,2009,69058,51689,17369
310M100US21140,21140,2010,67959,48734,19225
310M100US21140,21140,2011,70795,51850,18945
310M100US21140,21140,2012,70857,47685,23172
310M200US21140,21140,2013,71056,49236,21820
310M200US21140,21140,2014,70636,48434,22202
310M200US21140,21140,2015,68498,47284,21214
310M300US21140,21140,2016,72487,48403,24084
3100000US21300,21300,2006,34669,23336,11333
3100000US21300,21300,2007,34726,23485,11241
3100000US21300,21300,2008,34853,24117,10736
3100000US21300,21300,2009,36204,24017,12187
310M100US21300,21300,2010,35534,23848,11686
310M100US21300,21300,2011,35644,23431,12213
310M100US21300,21300,2012,34867,24469,10398
310M200US21300,21300,2013,35838,24160,11678
310M200US21300,21300,2014,34617,23747,10870
310M200US21300,21300,2015,34546,24556,9990
310M300US21300,21300,2016,34418,22271,12147
3100000US21340,21340,2006,229911,147670,82241
3100000US21340,21340,2007,231381,150015,81366
3100000US21340,21340,2008,237200,156406,80794
3100000US21340,21340,2009,241699,148333,93366
310M100US21340,21340,2010,248770,156624,92146
310M100US21340,21340,2011,257285,155801,101484
310M100US21340,21340,2012,260645,158861,101784
310M200US21340,21340,2013,259580,158182,101398
310M200US21340,21340,2014,256548,157847,98701
310M200US21340,21340,2015,261529,160929,100600
310M300US21340,21340,2016,268172,161045,107127
310M300US21420,21420,2016,24859,15599,9260
3100000US21460,21460,2006,38091,24349,13742
3100000US21460,21460,2007,38712,24671,14041
3100000US21460,21460,2008,39490,24981,14509
3100000US21460,21460,2009,37870,24297,13573
310M100US21460,21460,2010,38206,25782,12424
310M100US21460,21460,2011,37470,24764,12706
310M100US21460,21460,2012,40794,26307,14487
3100000US21500,21500,2006,107874,74100,33774
3100000US21500,21500,2007,105632,75070,30562
3100000US21500,21500,2008,106435,73786,32649
3100000US21500,21500,2009,108457,75682,32775
310M100US21500,21500,2010,109388,73009,36379
310M100US21500,21500,2011,109138,72287,36851
310M100US21500,21500,2012,109973,71965,38008
310M200US21500,21500,2013,110733,75439,35294
310M200US21500,21500,2014,108655,72068,36587
310M200US21500,21500,2015,110138,70551,39587
310M300US21500,21500,2016,109705,72423,37282
3100000US21660,21660,2006,137601,84074,53527
3100000US21660,21660,2007,138374,87679,50695
3100000US21660,21660,2008,142951,87136,55815
3100000US21660,21660,2009,140782,83643,57139
310M100US21660,21660,2010,144923,87193,57730
310M100US21660,21660,2011,145781,82365,63416
310M100US21660,21660,2012,146327,85881,60446
310M200US21660,21660,2013,144166,86435,57731
310M200US21660,21660,2014,145732,86197,59535
310M200US21660,21660,2015,146602,85460,61142
310M300US21660,21660,2016,147712,87013,60699
3100000US21700,21700,2006,52660,28751,23909
3100000US21700,21700,2007,51902,30514,21388
3100000US21700,21700,2008,52979,28623,24356
3100000US21700,21700,2009,52316,29092,23224
310M100US21700,21700,2010,54980,31560,23420
310M100US21700,21700,2011,51183,28459,22724
310M100US21700,21700,2012,52241,28072,24169
310M200US21700,21700,2013,53191,28950,24241
310M200US21700,21700,2014,53195,28681,24514
310M200US21700,21700,2015,53553,29809,23744
310M300US21700,21700,2016,54230,31645,22585
3100000US21780,21780,2006,142463,104834,37629
3100000US21780,21780,2007,142027,101171,40856
3100000US21780,21780,2008,146258,102851,43407
3100000US21780,21780,2009,142331,99307,43024
310M100US21780,21780,2010,142984,102299,40685
310M100US21780,21780,2011,142972,101372,41600
310M100US21780,21780,2012,145212,100683,44529
310M200US21780,21780,2013,124343,87263,37080
310M200US21780,21780,2014,125439,84835,40604
310M200US21780,21780,2015,124936,83162,41774
310M300US21780,21780,2016,128277,86828,41449
3100000US21820,21820,2006,27986,17137,10849
3100000US21820,21820,2007,33673,19328,14345
3100000US21820,21820,2008,32559,20234,12325
3100000US21820,21820,2009,31169,20054,11115
310M100US21820,21820,2010,37413,21607,15806
310M100US21820,21820,2011,37016,21497,15519
310M100US21820,21820,2012,35944,21448,14496
310M200US21820,21820,2013,34056,20807,13249
310M200US21820,21820,2014,35692,20183,15509
310M200US21820,21820,2015,35475,20287,15188
310M300US21820,21820,2016,33770,21049,12721
3100000US21940,21940,2006,24713,20175,4538
3100000US21940,21940,2007,23508,18246,5262
3100000US21940,21940,2008,23715,17013,6702
3100000US21940,21940,2009,23540,17826,5714
310M100US21940,21940,2010,26293,19428,6865
310M100US21940,21940,2011,25619,19228,6391
310M100US21940,21940,2012,23605,17675,5930
3100000US22020,22020,2006,80840,48427,32413
3100000US22020,22020,2007,81363,47095,34268
3100000US22020,22020,2008,84272,49447,34825
3100000US22020,22020,2009,84330,48330,36000
310M100US22020,22020,2010,86373,48249,38124
310M100US22020,22020,2011,87929,51687,36242
310M100US22020,22020,2012,89002,51250,37752
310M200US22020,22020,2013,90959,50339,40620
310M200US22020,22020,2014,92345,53892,38453
310M200US22020,22020,2015,96142,52392,43750
310M300US22020,22020,2016,99968,55018,44950
310M200US22060,22060,2013,22361,17620,4741
310M200US22060,22060,2014,22933,17642,5291
310M200US22060,22060,2015,22745,16334,6411
310M300US22060,22060,2016,22895,16961,5934
310M100US22100,22100,2010,24466,16349,8117
310M100US22100,22100,2011,25194,14807,10387
310M100US22100,22100,2012,24023,15779,8244
310M200US22100,22100,2013,24435,16839,7596
310M200US22100,22100,2014,24915,16524,8391
310M200US22100,22100,2015,24741,17138,7603
310M300US22100,22100,2016,24350,16243,8107
3100000US22140,22140,2006,38559,28415,10144
3100000US22140,22140,2007,39496,29014,10482
3100000US22140,22140,2008,39861,29525,10336
3100000US22140,22140,2009,39609,30792,8817
310M100US22140,22140,2010,41703,29328,12375
310M100US22140,22140,2011,42224,32233,9991
310M100US22140,22140,2012,40025,29805,10220
310M200US22140,22140,2013,37847,28181,9666
310M200US22140,22140,2014,40378,28289,12089
310M200US22140,22140,2015,43030,30694,12336
310M300US22140,22140,2016,43093,30574,12519
3100000US22180,22180,2006,132591,80732,51859
3100000US22180,22180,2007,129458,80366,49092
3100000US22180,22180,2008,132566,81530,51036
3100000US22180,22180,2009,132109,74607,57502
310M100US22180,22180,2010,133054,78234,54820
310M100US22180,22180,2011,135555,77387,58168
310M100US22180,22180,2012,139404,77113,62291
310M200US22180,22180,2013,142827,74880,67947
310M200US22180,22180,2014,140204,74544,65660
310M200US22180,22180,2015,137158,71534,65624
310M300US22180,22180,2016,141972,76271,65701
3100000US22220,22220,2006,160511,104338,56173
3100000US22220,22220,2007,160013,105597,54416
3100000US22220,22220,2008,162875,104356,58519
3100000US22220,22220,2009,165413,106459,58954
310M100US22220,22220,2010,170006,108452,61554
310M100US22220,22220,2011,177663,109273,68390
310M100US22220,22220,2012,179264,112170,67094
310M200US22220,22220,2013,178227,110806,67421
310M200US22220,22220,2014,182570,112614,69956
310M200US22220,22220,2015,190860,115310,75550
310M300US22220,22220,2016,196775,117167,79608
3100000US22300,22300,2006,31334,22593,8741
3100000US22300,22300,2007,31525,24088,7437
3100000US22300,22300,2008,32245,21892,10353
3100000US22300,22300,2009,32627,22863,9764
310M100US22300,22300,2010,30198,21030,9168
310M100US22300,22300,2011,29732,21079,8653
310M100US22300,22300,2012,30064,21759,8305
310M200US22300,22300,2013,31732,21504,10228
310M200US22300,22300,2014,31747,21779,9968
310M200US22300,22300,2015,31389,21976,9413
310M300US22300,22300,2016,31693,20702,10991
3100000US22380,22380,2006,43189,26154,17035
3100000US22380,22380,2007,43142,27678,15464
3100000US22380,22380,2008,46500,28834,17666
3100000US22380,22380,2009,44132,25648,18484
310M100US22380,22380,2010,44276,27265,17011
310M100US22380,22380,2011,44826,27522,17304
310M100US22380,22380,2012,46366,27917,18449
310M200US22380,22380,2013,49002,27914,21088
310M200US22380,22380,2014,46919,28322,18597
310M200US22380,22380,2015,45911,28050,17861
310M300US22380,22380,2016,47408,28464,18944
3100000US22420,22420,2006,177191,128273,48918
3100000US22420,22420,2007,170767,125969,44798
3100000US22420,22420,2008,169002,118063,50939
3100000US22420,22420,2009,169776,119297,50479
310M100US22420,22420,2010,166539,116438,50101
310M100US22420,22420,2011,163473,113523,49950
310M100US22420,22420,2012,166225,115536,50689
310M200US22420,22420,2013,163740,115429,48311
310M200US22420,22420,2014,167096,109763,57333
310M200US22420,22420,2015,163488,115325,48163
310M300US22420,22420,2016,167171,113681,53490
3100000US22500,22500,2006,72367,51233,21134
3100000US22500,22500,2007,73691,50487,23204
3100000US22500,22500,2008,75652,53566,22086
3100000US22500,22500,2009,75679,53298,22381
310M100US22500,22500,2010,79218,52344,26874
310M100US22500,22500,2011,77239,53407,23832
310M100US22500,22500,2012,77878,52194,25684
310M200US22500,22500,2013,77550,49514,28036
310M200US22500,22500,2014,77815,52558,25257
310M200US22500,22500,2015,79914,52231,27683
310M300US22500,22500,2016,76117,54376,21741
3100000US22520,22520,2006,57616,43629,13987
3100000US22520,22520,2007,59650,42104,17546
3100000US22520,22520,2008,59855,44432,15423
3100000US22520,22520,2009,59509,42065,17444
310M100US22520,22520,2010,60910,43370,17540
310M100US22520,22520,2011,61561,44382,17179
310M100US22520,22520,2012,58960,40981,17979
310M200US22520,22520,2013,61383,42154,19229
310M200US22520,22520,2014,61239,41912,19327
310M200US22520,22520,2015,60663,42349,18314
310M300US22520,22520,2016,59676,42358,17318
3100000US22540,22540,2006,38722,28769,9953
3100000US22540,22540,2007,39612,28603,11009
3100000US22540,22540,2008,39555,29696,9859
3100000US22540,22540,2009,41234,29267,11967
310M100US22540,22540,2010,40736,29180,11556
310M100US22540,22540,2011,41277,28849,12428
310M100US22540,22540,2012,41191,29114,12077
310M200US22540,22540,2013,41202,29355,11847
310M200US22540,22540,2014,41938,29750,12188
310M200US22540,22540,2015,40295,29884,10411
310M300US22540,22540,2016,40815,29382,11433
310M100US22580,22580,2010,26818,19340,7478
310M100US22580,22580,2011,26944,19283,7661
310M100US22580,22580,2012,27506,20453,7053
310M200US22580,22580,2013,26213,17959,8254
310M200US22580,22580,2014,25805,19134,6671
310M200US22580,22580,2015,25745,18204,7541
310M300US22580,22580,2016,26982,19439,7543
3100000US22660,22660,2006,113140,75149,37991
3100000US22660,22660,2007,112848,78737,34111
3100000US22660,22660,2008,118483,79858,38625
3100000US22660,22660,2009,117719,77688,40031
310M100US22660,22660,2010,117812,78594,39218
310M100US22660,22660,2011,121911,78924,42987
310M100US22660,22660,2012,124031,79039,44992
310M200US22660,22660,2013,123877,80084,43793
310M200US22660,22660,2014,125165,78964,46201
310M200US22660,22660,2015,129210,83338,45872
310M300US22660,22660,2016,131407,83795,47612
3100000US22840,22840,2006,24321,18727,5594
3100000US22840,22840,2007,25102,18929,6173
3100000US22840,22840,2008,24481,18326,6155
3100000US22840,22840,2009,24297,18793,5504
310M100US22840,22840,2010,25738,20516,5222
310M100US22840,22840,2011,27139,21897,5242
310M100US22840,22840,2012,23776,17705,6071
310M300US22840,22840,2016,25383,18185,7198
3100000US22900,22900,2006,106701,74641,32060
3100000US22900,22900,2007,110305,73237,37068
3100000US22900,22900,2008,106473,72237,34236
3100000US22900,22900,2009,111587,77496,34091
310M100US22900,22900,2010,112468,79118,33350
310M100US22900,22900,2011,111961,76073,35888
310M100US22900,22900,2012,116089,79293,36796
310M200US22900,22900,2013,107030,71417,35613
310M200US22900,22900,2014,106099,72859,33240
310M200US22900,22900,2015,107375,72474,34901
310M300US22900,22900,2016,107196,69517,37679
3100000US23020,23020,2006,76767,52475,24292
3100000US23020,23020,2007,73559,49361,24198
3100000US23020,23020,2008,73078,48487,24591
3100000US23020,23020,2009,73316,49674,23642
3100000US23060,23060,2006,159465,115234,44231
3100000US23060,23060,2007,159757,116364,43393
3100000US23060,23060,2008,160814,117972,42842
3100000US23060,23060,2009,160046,115130,44916
310M100US23060,23060,2010,160275,114162,46113
310M100US23060,23060,2011,160481,114578,45903
310M100US23060,23060,2012,162645,115637,47008
310M200US23060,23060,2013,166620,116413,50207
310M200US23060,23060,2014,163139,115324,47815
310M200US23060,23060,2015,165857,115231,50626
310M300US23060,23060,2016,167408,115101,52307
3100000US23180,23180,2006,29427,20448,8979
3100000US23180,23180,2007,29564,20746,8818
3100000US23180,23180,2008,30068,20571,9497
3100000US23180,23180,2009,28736,18834,9902
310M100US23180,23180,2010,28939,18390,10549
310M100US23180,23180,2011,28947,19732,9215
310M100US23180,23180,2012,30265,19809,10456
310M200US23180,23180,2013,29443,18332,11111
310M200US23180,23180,2014,29797,20506,9291
310M200US23180,23180,2015,29262,20083,9179
310M300US23180,23180,2016,29694,18706,10988
3100000US23420,23420,2006,277256,152363,124893
3100000US23420,23420,2007,280493,157007,123486
3100000US23420,23420,2008,278964,149799,129165
3100000US23420,23420,2009,280846,152504,128342
310M100US23420,23420,2010,284690,154283,130407
310M100US23420,23420,2011,286255,155609,130646
310M100US23420,23420,2012,292280,150354,141926
310M200US23420,23420,2013,293517,152766,140751
310M200US23420,23420,2014,297993,152699,145294
310M200US23420,23420,2015,304209,158419,145790
310M300US23420,23420,2016,303216,160427,142789
3100000US23460,23460,2006,43335,31446,11889
3100000US23460,23460,2007,43237,31327,11910
3100000US23460,23460,2008,41829,29199,12630
3100000US23460,23460,2009,41422,30856,10566
310M100US23460,23460,2010,39731,29389,10342
310M100US23460,23460,2011,40443,29577,10866
310M100US23460,23460,2012,39031,26132,12899
310M200US23460,23460,2013,40135,28911,11224
310M200US23460,23460,2014,39714,27078,12636
310M200US23460,23460,2015,39332,29301,10031
310M300US23460,23460,2016,38766,27766,11000
3100000US23540,23540,2006,101514,56139,45375
3100000US23540,23540,2007,101041,57740,43301
3100000US23540,23540,2008,103311,59172,44139
