GEOID,MSA,year,num_fam,poor_fam,poor_fam_kid18,num_fam_singlemom_kid18,poor_fam_singlemom_kid18,famhead_worked_full,fam_cash_assist,fam_social_sec
310M200US33700,33700,2013,123423,17.3,27.4,18845,49.2,56059,14991,30092
310M200US33700,33700,2014,124508,15.1,21.6,16640,46.3,54903,17353,31286
310M200US33700,33700,2015,126194,15,22.9,16989,47.5,58515,19548,32131
310M300US33700,33700,2016,131103,10.3,14.5,17801,31.6,63715,17898,32923
3100000US33740,33740,2006,44172,16.5,24.1,8729,48.6,22601,2746,10334
3100000US33740,33740,2007,39882,16.1,27.7,7062,68.40000000000001,20102,1811,9898
3100000US33740,33740,2008,42681,18.2,26.5,8333,57.1,24165,2321,10301
3100000US33740,33740,2009,45131,19.1,29.1,8969,55.6,23847,3079,11557
310M100US33740,33740,2010,42861,17,25.4,9203,49.5,24563,3910,10283
310M100US33740,33740,2011,44695,22,35,9412,58,23084,4285,10682
310M100US33740,33740,2012,43406,21.7,35.4,9293,65.90000000000001,23863,4410,11700
310M200US33740,33740,2013,44377,21,29.6,8318,67.2,23468,2871,10643
310M200US33740,33740,2014,46042,19.5,32.3,9189,60.2,24195,3119,12160
310M200US33740,33740,2015,41091,18.4,29.2,8002,55.8,19911,5845,11370
310M300US33740,33740,2016,40636,19.3,31.9,9507,56.8,19345,3479,12135
3100000US33780,33780,2006,42727,3.2,5.4,4618,16.5,22054,1840,10187
3100000US33780,33780,2007,41166,5.5,9.5,4163,34.7,19956,1582,9725
3100000US33780,33780,2008,45452,8.800000000000001,16.1,5786,45.3,24188,2220,11287
3100000US33780,33780,2009,42787,7.9,12.9,4379,37.9,19502,1809,11763
310M100US33780,33780,2010,42202,10.1,18.3,4959,45.7,19378,2991,11475
310M100US33780,33780,2011,44395,9.199999999999999,17.1,3704,47,21438,3471,12867
310M100US33780,33780,2012,38480,8.4,12.8,4363,36.1,19705,2654,11339
310M200US33780,33780,2013,38468,10.4,18.1,3819,53,16796,3120,12396
310M200US33780,33780,2014,40606,5.8,9.6,3304,24.7,21109,2536,12322
310M200US33780,33780,2015,39598,7.7,13.9,3868,37.5,20178,2992,12171
310M300US33780,33780,2016,40871,6.3,10.2,3719,30.2,21332,1928,14510
3100000US33860,33860,2006,91325,12.8,20.2,16501,47.4,49312,8386,24026
3100000US33860,33860,2007,93874,13,19.5,17119,39.5,48653,6117,25852
3100000US33860,33860,2008,90610,12.1,18.9,16169,41.8,55426,5016,23341
3100000US33860,33860,2009,91797,13.2,20.5,18919,43.6,50321,6394,27262
310M100US33860,33860,2010,96553,14.6,22.6,18377,44.8,53212,7643,25103
310M100US33860,33860,2011,93906,16,25.5,17475,49.3,50246,7585,25545
310M100US33860,33860,2012,94935,14.4,23.7,17664,43.7,52373,10104,26758
310M200US33860,33860,2013,92281,16,25.3,18770,50.3,47907,8613,26832
310M200US33860,33860,2014,94287,16,24.1,17430,52.4,49256,7837,27335
310M200US33860,33860,2015,95901,15.2,24.2,17369,49.5,51477,8897,30042
310M300US33860,33860,2016,93269,13.5,22.3,14706,46.7,49873,9309,28987
310M100US33980,33980,2010,17142,7.1,14,1889,20.9,8294,1132,5770
310M100US33980,33980,2011,17628,14.6,26.7,2436,54.9,7643,1359,6373
310M100US33980,33980,2012,19591,12.9,25.4,2514,65.8,8347,1095,7493
310M200US33980,33980,2013,19424,11.8,22.1,2070,47.3,7056,1527,7394
310M200US33980,33980,2014,18064,10.9,20.8,1806,52.2,6908,1114,6899
310M200US33980,33980,2015,18249,10.3,22,1754,54,7472,1438,7568
310M300US33980,33980,2016,17826,6.5,8.9,1969,23.4,7634,2031,7561
3100000US34060,34060,2006,26173,10,13.5,2284,31.6,13062,1359,6423
3100000US34060,34060,2007,24939,8.1,11.8,2699,30.1,11658,1391,6588
3100000US34060,34060,2008,25546,7.8,14.3,2218,27.6,14775,1198,6193
3100000US34060,34060,2009,24725,11,15.6,1831,38.3,13027,1636,7321
310M100US34060,34060,2010,27077,9.6,13.8,2504,29.2,13857,1512,7511
310M100US34060,34060,2011,26644,9.699999999999999,14.4,2324,42.1,13975,2029,7420
310M100US34060,34060,2012,25971,10.3,17.2,1882,55,13655,2265,8186
310M200US34060,34060,2013,28942,10.6,17.1,2859,38.9,14136,1698,7782
310M200US34060,34060,2014,28415,12.5,18.3,2128,50.6,13329,2350,8500
310M200US34060,34060,2015,27866,10.8,13.1,2713,30,13755,2597,7746
310M300US34060,34060,2016,28357,10.2,17.6,2532,50.3,13731,2635,7499
3100000US34100,34100,2006,36365,15.1,26.1,4185,62.9,16160,2014,11138
3100000US34100,34100,2007,36082,13,20.9,3516,38,18047,2473,10352
3100000US34100,34100,2008,36567,15.2,24.3,4872,52.5,17700,2109,11804
3100000US34100,34100,2009,36940,12.6,20.2,4226,48,18339,2340,10628
310M100US34100,34100,2010,36104,13.7,25.6,3528,45.3,16599,2479,12493
310M100US34100,34100,2011,37479,16.5,26.5,3957,58.2,17251,2593,12777
310M100US34100,34100,2012,37508,17.5,27.5,5708,53.9,16693,3324,13828
310M200US34100,34100,2013,29763,13.2,23,3097,47,14299,2542,10788
310M200US34100,34100,2014,31874,17.1,29,3928,43.9,13784,2614,12844
310M200US34100,34100,2015,31002,13.1,22.3,3090,36.5,14573,3063,12397
310M300US34100,34100,2016,29718,13.7,22.1,2860,45,12565,3250,11840
3100000US34180,34180,2006,20612,16,24.4,2834,54.7,8977,2357,4613
3100000US34180,34180,2007,20094,12.7,19.8,1948,74.3,9000,1359,4719
3100000US34180,34180,2008,20187,13.8,22.8,2861,43.2,11630,1050,4912
3100000US34180,34180,2009,19953,11.5,17.8,2254,36.7,11781,1164,4504
310M100US34180,34180,2010,22073,19.4,30.5,3099,56.1,10120,1980,5402
310M100US34180,34180,2011,23045,14.3,20.5,3042,36.6,11393,1395,4417
310M100US34180,34180,2012,23028,15.1,24.3,2786,65.90000000000001,11551,1533,5347
310M200US34180,34180,2013,21951,15.5,21.9,2232,58.2,10820,1537,5642
310M200US34180,34180,2014,20849,9.699999999999999,13.9,1876,31.8,10156,1645,4664
310M200US34180,34180,2015,22748,10.6,16.8,2183,56.4,10745,1449,5917
310M300US34180,34180,2016,20588,11.9,20.6,3283,35.8,9736,1289,6387
3100000US34340,34340,2006,18442,12.9,21.5,1569,12.7,9331,900,5744
3100000US34340,34340,2007,20462,14,28.8,1836,73,9347,1142,5918
3100000US34340,34340,2008,20410,11.8,14.7,2387,37.8,10629,524,6168
3100000US34340,34340,2009,19306,14.2,17.7,1557,48.9,8621,628,6078
310M100US34340,34340,2010,20494,15.5,30.2,2489,50.9,9240,739,7652
310M100US34340,34340,2011,20696,16.3,27.6,2716,46.4,10138,1437,6972
310M100US34340,34340,2012,20639,13.5,18.9,1709,32.7,9351,1502,6516
310M200US34340,34340,2013,20175,17,32,2188,48,8435,1116,6886
310M200US34340,34340,2014,19246,13.3,17.8,1462,35.2,8700,1267,7197
310M200US34340,34340,2015,18628,11.9,20.8,1523,55.6,8613,948,7077
310M300US34340,34340,2016,19936,12,17.8,1387,45.6,9508,1222,7207
3100000US34380,34380,2006,14021,8.800000000000001,14.9,1692,35.9,6742,899,3882
3100000US34380,34380,2007,13639,12,18.5,1559,26.8,5391,809,3408
3100000US34380,34380,2008,14061,14.2,21.3,1658,51.2,6912,508,3525
3100000US34380,34380,2009,14052,11.1,18,1638,36.9,6058,966,3943
310M100US34380,34380,2010,13684,16.7,19.4,1408,51.8,5660,1230,3627
310M100US34380,34380,2011,12855,13.6,20.9,2178,38.3,5564,1040,3593
310M100US34380,34380,2012,13591,13.7,26.1,1898,60.1,5968,1312,3954
310M200US34380,34380,2013,14001,15.9,27.5,1735,45.1,6550,837,3688
310M200US34380,34380,2014,14103,14.3,22.6,1932,62,6849,1133,4095
310M200US34380,34380,2015,13729,11.2,20.7,1966,39.3,6913,823,3974
310M300US34380,34380,2016,13183,11.3,23.2,1771,53.1,5990,912,4096
3100000US34580,34580,2006,28795,8.6,14,4332,35.1,12241,1047,6699
3100000US34580,34580,2007,30755,8.199999999999999,14.3,3595,37.6,14114,1441,8698
3100000US34580,34580,2008,29822,6.7,12,2690,36.1,14821,1375,8529
3100000US34580,34580,2009,30255,5.9,9.4,2374,31.6,14722,1695,8226
310M100US34580,34580,2010,31016,7.7,13.2,3675,29,14352,2087,8059
310M100US34580,34580,2011,31080,11.1,19.6,4177,42.9,13928,2111,8999
310M100US34580,34580,2012,30473,10,18.1,3382,40.2,14598,2222,9768
310M200US34580,34580,2013,30638,10.7,15.1,3693,23,12692,2028,9336
310M200US34580,34580,2014,29859,9.300000000000001,18.1,2741,37.5,12905,2125,10168
310M200US34580,34580,2015,33338,11.2,20.3,2915,53.6,14716,1786,12696
310M300US34580,34580,2016,30432,5.2,7.2,2798,17.2,13612,1974,10661
3100000US34620,34620,2006,27961,12.9,22.2,3471,52.6,13057,1513,8313
3100000US34620,34620,2007,30502,14.3,22.6,3686,66.09999999999999,13148,2816,9172
3100000US34620,34620,2008,27037,8.1,13.2,2784,29.6,12632,1460,8231
3100000US34620,34620,2009,27573,13.4,23.2,3884,52,10813,1518,9304
310M100US34620,34620,2010,28360,12.9,20.9,3372,43.1,12583,2275,9754
310M100US34620,34620,2011,27381,12.9,23.3,4004,47.6,11528,2035,8081
310M100US34620,34620,2012,28172,14.2,23.8,4002,43.7,12010,2473,9851
310M200US34620,34620,2013,27202,11.7,22.3,3690,50.5,12235,1889,9803
310M200US34620,34620,2014,26768,12.7,24.7,3247,62.1,12867,1658,9946
310M200US34620,34620,2015,28380,14.9,26.9,4662,59.2,12078,2072,9809
310M300US34620,34620,2016,26626,13.8,23.6,3854,55.7,11075,2186,8048
3100000US34740,34740,2006,44399,11.8,19,6621,46.2,20311,4291,11814
3100000US34740,34740,2007,43113,11.1,16.8,6292,35.3,20328,3185,12017
3100000US34740,34740,2008,45751,13.5,22.1,6864,55.5,22556,4909,12535
3100000US34740,34740,2009,46846,14.7,24.2,6696,49.3,18683,4158,14898
310M100US34740,34740,2010,46654,17.7,29.6,8267,53.5,18478,4728,15053
310M100US34740,34740,2011,41331,15.4,24.4,6211,51,18938,4563,11798
310M100US34740,34740,2012,44032,18.1,33.1,7661,60.8,20846,5042,12605
310M200US34740,34740,2013,44306,15.6,26.3,6787,58.4,19085,5908,14396
310M200US34740,34740,2014,43148,13.2,21.6,5783,43.2,18790,5078,15052
310M200US34740,34740,2015,43753,12.8,21.6,6294,52.7,20150,4526,15148
310M300US34740,34740,2016,42415,14.5,27.6,6658,56.6,19851,3555,14923
3100000US34780,34780,2006,17272,15.8,23.5,2625,48.8,8902,2000,5258
3100000US34780,34780,2007,16957,11.2,18.5,2336,51.3,8147,1711,5404
3100000US34780,34780,2008,18981,13.3,21.6,2092,54.7,9510,1198,5777
3100000US34780,34780,2009,17135,18.9,31.2,2970,60,8558,1416,4587
310M100US34780,34780,2010,17342,17.3,28.7,3015,48.4,8621,655,5302
310M100US34780,34780,2011,18244,21.9,33.9,3326,55.6,8553,1774,5732
310M100US34780,34780,2012,17357,16.4,22.8,2427,46,8848,1376,5101
310M200US34780,34780,2013,18115,15.2,25.3,2636,51.8,9150,2006,4852
310M200US34780,34780,2014,17349,16.7,25.7,3005,42.9,8551,1598,5238
310M200US34780,34780,2015,16416,17.1,23.3,2353,51.2,7708,1785,5238
310M300US34780,34780,2016,17898,17.1,29.1,2961,62,8602,2245,5570
3100000US34820,34820,2006,68869,13,23.4,10196,41.5,30908,2740,21855
3100000US34820,34820,2007,71847,10.5,19.6,10338,44.6,32299,2413,21863
3100000US34820,34820,2008,71142,9.800000000000001,17.1,9411,35.1,33215,2738,24576
3100000US34820,34820,2009,75254,10,20.8,9523,49,32569,3855,25604
310M100US34820,34820,2010,72477,14.8,27.4,9274,46.8,28605,4222,26722
310M100US34820,34820,2011,69389,14.5,28.7,7445,56.3,27629,2679,25389
310M100US34820,34820,2012,74535,14.4,28.4,10690,53.3,29018,5205,28007
310M200US34820,34820,2013,110248,13.3,26.1,12724,52.1,41967,7762,45185
310M200US34820,34820,2014,111474,12.9,26.4,13886,47.3,44215,8372,45563
310M200US34820,34820,2015,115780,11.7,24.1,10718,53.9,45024,8511,50007
310M300US34820,34820,2016,116020,10.5,22.3,11538,50.1,44222,6443,52478
310M100US34860,34860,2011,14654,18,33.2,2961,41,7542,763,4223
310M100US34860,34860,2012,14709,21.7,29,2566,52.2,7390,1435,3213
310M200US34860,34860,2013,14420,21,30,1643,60.2,6295,992,3098
310M200US34860,34860,2014,15846,14.4,22.4,2122,38.9,8007,1100,4371
310M200US34860,34860,2015,14834,19.7,25.5,1977,44.5,7668,950,3661
310M300US34860,34860,2016,14520,19,31.4,2812,49.8,8143,1237,3770
3100000US34900,34900,2006,31913,6,8.199999999999999,3078,28.8,16245,1193,6609
3100000US34900,34900,2007,30794,5.9,10.9,1727,28.7,14700,1136,7566
3100000US34900,34900,2008,30737,5.8,9.199999999999999,2523,27.5,16169,1867,8707
3100000US34900,34900,2009,33256,3.8,6.8,2431,18,18561,950,8414
310M100US34900,34900,2010,32567,9.699999999999999,14.7,3199,33.1,16240,2499,8363
310M100US34900,34900,2011,34853,9.199999999999999,15.8,3490,30.8,16127,2316,9717
310M100US34900,34900,2012,32582,6.3,10,3340,20.3,17202,1729,8538
310M200US34900,34900,2013,32428,6.4,7.5,3055,20.8,15662,1830,8348
310M200US34900,34900,2014,35517,5.7,8.5,3446,23.4,17007,1715,10341
310M200US34900,34900,2015,33093,7.3,9.4,2994,17.1,16154,2353,9570
310M300US34900,34900,2016,32419,4,5,3357,16.1,15987,2155,9482
3100000US34940,34940,2006,79561,6.3,13.4,5203,31.7,33037,1742,32859
3100000US34940,34940,2007,82901,7.2,13.4,6298,27.9,33446,2106,32389
3100000US34940,34940,2008,78857,6.6,13.5,5404,34.5,30174,1966,35081
3100000US34940,34940,2009,77637,7,14.9,6033,26.7,29292,2287,32618
310M100US34940,34940,2010,80262,10.4,21.8,6799,45,28295,3918,36007
310M100US34940,34940,2011,81401,10.7,25.3,5946,46.1,28728,2306,37087
310M100US34940,34940,2012,81111,7.9,15.9,7203,28.8,31328,2743,37874
310M200US34940,34940,2013,85790,8.800000000000001,16.8,8036,19.3,31438,3504,39468
310M200US34940,34940,2014,91539,8.9,20.5,7192,37.7,33948,2540,42198
310M200US34940,34940,2015,95011,9.300000000000001,19.9,7777,26.8,34740,2655,44158
310M300US34940,34940,2016,91425,6.3,12.7,7917,22.6,33530,3040,42046
3100000US34980,34980,2006,374856,9.5,14.6,50237,39.4,214613,20970,78256
3100000US34980,34980,2007,384672,8.4,13.1,50593,33.4,218945,20499,82172
3100000US34980,34980,2008,393722,8.6,13,48031,34.4,237156,15916,86004
3100000US34980,34980,2009,396951,9.5,14.9,53055,34.1,220120,20755,91193
310M100US34980,34980,2010,400689,11.4,17.9,56582,38.8,217234,26269,94611
310M100US34980,34980,2011,399729,10.6,17.5,50220,40.6,220091,27985,93463
310M100US34980,34980,2012,403173,10.8,17,50581,39,230340,32675,98848
310M200US34980,34980,2013,430102,9.800000000000001,16.3,53873,37.4,237160,33314,108405
310M200US34980,34980,2014,446768,11.1,17.6,62850,41.1,250863,37545,110904
310M200US34980,34980,2015,454873,9.1,14.7,52721,33.7,258168,30155,113196
310M300US34980,34980,2016,466271,7.9,13.2,56101,32,264732,30670,119655
3100000US35100,35100,2006,35173,10,15.5,5250,39.2,17275,2447,11842
3100000US35100,35100,2007,35363,10.5,18.2,4987,47,15934,2711,10904
3100000US35100,35100,2008,34417,11.2,18.5,5228,33.1,16032,1998,10206
3100000US35100,35100,2009,33990,12.2,23.5,4532,44.3,15591,2022,11512
310M100US35100,35100,2010,34670,11,19.6,4872,50.6,15942,1474,10946
310M100US35100,35100,2011,34954,11.7,20.9,4169,59.8,17124,2647,11976
310M100US35100,35100,2012,34595,11.5,21.7,4045,55.2,16552,1751,12104
310M200US35100,35100,2013,34864,10.8,19.6,4179,48,16633,3110,11468
310M200US35100,35100,2014,31995,10.6,22.6,3389,47.6,14481,2436,11867
310M200US35100,35100,2015,33919,8.300000000000001,16.2,3271,16.4,16504,2364,11142
310M300US35100,35100,2016,33036,12,18.2,3673,46,16241,2778,11338
3100000US35260,35260,2006,24576,10.5,17.4,2136,47.1,11662,2182,8186
3100000US35260,35260,2007,24543,11.1,18.9,3356,51.9,10781,2166,7678
3100000US35260,35260,2008,23651,10.6,19,3326,47.1,12370,1811,7073
3100000US35260,35260,2009,25405,8.300000000000001,14.3,2750,35.8,12119,2607,8451
310M100US35260,35260,2010,25170,12.2,25,2861,47.6,10573,2739,8399
310M100US35260,35260,2011,23946,12.1,22.6,2462,51.3,10982,2521,7744
310M100US35260,35260,2012,24583,11.5,21.8,3337,51.7,11670,2443,8530
310M200US35260,35260,2013,23606,8.699999999999999,17.3,3078,40.3,10839,2221,8805
310M200US35260,35260,2014,24186,8.800000000000001,15.4,2268,42.5,11295,2199,8928
310M200US35260,35260,2015,24140,13.7,26.2,3145,54.9,9927,3054,9107
310M300US35260,35260,2016,23510,9.300000000000001,15,2683,41.3,11065,2079,9225
3100000US35300,35300,2006,213150,8,13.1,30920,35.1,110062,12099,52536
3100000US35300,35300,2007,211715,6.9,11.1,31404,31,113421,10705,52636
3100000US35300,35300,2008,208827,8.300000000000001,13.6,30573,36.4,116660,12104,51364
3100000US35300,35300,2009,212161,9.1,13.7,30853,35,112497,11869,53206
310M100US35300,35300,2010,210036,8.5,13.4,30892,32.4,108959,14992,53180
310M100US35300,35300,2011,215045,10.7,17.5,35561,38.8,111143,16196,56502
310M100US35300,35300,2012,213856,10.8,18,31102,40.1,111698,16917,53285
310M200US35300,35300,2013,204533,8.9,15.7,29409,36.8,106181,15127,54432
310M200US35300,35300,2014,197715,8.9,15.5,24027,36.5,101548,13624,53515
310M200US35300,35300,2015,197407,9.800000000000001,17.6,26510,38.6,105377,16472,55149
310M300US35300,35300,2016,201826,7.7,13,29629,28.8,104975,17684,60413
3100000US35340,35340,2006,18977,19.2,31.2,3526,62.8,8668,638,5469
3100000US35340,35340,2007,19639,17.8,23.1,3703,50.7,8148,1023,5926
3100000US35340,35340,2008,19750,14.8,20.4,3653,51.9,9838,1291,5845
3100000US35340,35340,2009,18370,15.1,18.9,2939,49.5,9823,1068,5080
310M100US35340,35340,2010,19013,22.1,33.7,4291,66.8,8943,2620,4962
310M100US35340,35340,2011,19241,17,21.7,3660,43.9,9457,2046,5096
310M100US35340,35340,2012,19250,18.7,25,3288,65.8,9593,1655,4441
3100000US35380,35380,2006,240152,10,15.7,29549,42.5,105827,22189,66522
3100000US35380,35380,2007,245792,10.5,15.5,36465,35.5,124507,14170,65411
3100000US35380,35380,2008,246344,10,15.5,36844,36.6,139455,15669,63273
3100000US35380,35380,2009,284139,11.6,17,48857,37.3,152914,15266,73584
310M100US35380,35380,2010,290523,14.1,22.3,54330,45.2,153748,25827,75109
310M100US35380,35380,2011,287187,15.2,24.2,52860,48.1,148076,25581,79539
310M100US35380,35380,2012,285068,14.6,22.7,49339,46,156407,23844,71484
310M200US35380,35380,2013,297917,15.2,23.8,55095,48.4,154737,23267,80496
310M200US35380,35380,2014,291764,13.5,21.4,47628,44.6,150181,22635,81044
310M200US35380,35380,2015,294429,13.7,21.9,47583,46.7,156162,21354,84318
310M300US35380,35380,2016,294916,12.6,18.1,46606,38.9,153550,21203,86341
3100000US35420,35420,2006,24072,10.1,15,2398,41,11290,1434,7197
3100000US35420,35420,2007,24821,11,18,1973,41,11896,1598,6597
3100000US35420,35420,2008,23810,8.9,14.3,2369,38.1,12345,727,5873
3100000US35420,35420,2009,23520,11.9,19.3,2229,44.6,11099,865,6174
310M100US35420,35420,2010,24122,8.699999999999999,19.6,2102,45.5,12007,1564,7091
310M100US35420,35420,2011,25849,12.2,21.3,2996,56.9,12693,1467,7102
310M100US35420,35420,2012,25525,9.6,18.3,2895,36.7,12418,1784,7773
310M200US35420,35420,2013,24069,10.4,20.7,2381,56.2,11336,1883,7953
310M200US35420,35420,2014,25175,10.7,16.6,2952,42.6,13672,1945,6678
310M200US35420,35420,2015,25504,10.2,16.2,2409,32,12321,1580,8774
310M300US35420,35420,2016,23055,8.4,13.7,2284,26,12563,1465,7415
3100000US35620,35620,2006,4453937,9.9,14.4,621326,34,2328031,298792,1022632
3100000US35620,35620,2007,4463932,9.4,13.6,606331,32.3,2337618,293630,1032022
3100000US35620,35620,2008,4457389,9.4,13.9,621468,32.4,2516842,274993,1037607
3100000US35620,35620,2009,4478120,10,14.6,613754,33.3,2446818,290152,1063054
310M100US35620,35620,2010,4522259,10.8,16.3,622121,36.2,2390217,364502,1075229
310M100US35620,35620,2011,4511083,11.4,16.5,633807,35.5,2401736,361416,1092959
310M100US35620,35620,2012,4521152,11.8,17.5,623920,37.3,2417794,371896,1100052
310M200US35620,35620,2013,4679807,11.3,16.8,619656,36,2475238,381516,1157506
310M200US35620,35620,2014,4722785,11.4,16.7,613094,35.8,2499304,382423,1176207
310M200US35620,35620,2015,4689422,11,16.5,592653,35.9,2529792,364416,1194654
310M300US35620,35620,2016,4674386,10.2,15.1,561643,34,2526265,362770,1225653
3100000US35660,35660,2006,41953,12.4,19.2,6472,47.3,21559,2902,10808
3100000US35660,35660,2007,42662,10.3,16.8,4890,45.6,20007,2183,11744
3100000US35660,35660,2008,41815,12.6,23.4,5956,55.7,21260,2895,11527
3100000US35660,35660,2009,39937,12.3,21.4,5096,49.1,18311,2665,12341
310M100US35660,35660,2010,39661,12.1,23.5,5622,51.3,18378,3589,12486
310M100US35660,35660,2011,38451,12.1,20.6,4982,51.3,17544,3770,13151
310M100US35660,35660,2012,40259,14.9,26.3,5120,52.3,20014,3517,13083
310M200US35660,35660,2013,38717,10.3,19.6,4989,41,20353,2852,12872
310M200US35660,35660,2014,42063,13.2,21.8,4880,45.5,20203,3101,13127
310M200US35660,35660,2015,39893,12.9,22.8,6555,47,18303,3047,12480
310M300US35660,35660,2016,39975,11.4,20.8,4620,45.5,18624,2890,14098
310M100US35840,35840,2010,179987,9.300000000000001,18.4,17822,33.7,65050,8526,77878
310M100US35840,35840,2011,192735,9,17.9,18023,35.1,73849,9066,86596
310M100US35840,35840,2012,184674,9.5,17.9,16774,38.7,72070,9946,81365
310M200US35840,35840,2013,185684,8.800000000000001,17.6,18118,33.1,65390,11195,87874
310M200US35840,35840,2014,199598,7.7,15.1,17742,32.6,78062,11155,91002
310M200US35840,35840,2015,199518,7.2,14.7,19110,27.1,75467,10342,92752
310M300US35840,35840,2016,202868,7.1,14,18754,26.4,76897,9642,96333
3100000US35900,35900,2006,18759,12.2,21.4,1603,66,8467,1133,5608
3100000US35900,35900,2007,19155,10.8,22.3,1307,67.59999999999999,9656,920,6446
3100000US35900,35900,2008,19195,20.3,29.7,1323,76.3,8388,615,6380
3100000US35900,35900,2009,18882,15.4,30.9,1985,76,7785,1124,6224
310M100US35900,35900,2010,18902,15.9,24.7,974,57.5,7392,1026,6880
310M100US35900,35900,2011,20359,23.6,37.5,2489,76,7806,2513,7501
310M100US35900,35900,2012,19469,13.4,23.7,2018,47.4,8658,1576,6823
310M200US35900,35900,2013,19535,20.4,31.6,2247,47,6950,1854,8332
310M200US35900,35900,2014,18314,22.5,32.6,1610,66.5,8350,1506,6480
310M200US35900,35900,2015,18161,13.9,18.9,1386,39.4,9067,1208,5750
310M300US35900,35900,2016,19566,13.9,24.4,2091,48.2,9000,1623,7427
3100000US35980,35980,2006,68163,3.6,5.3,7170,18.7,35407,2715,16218
3100000US35980,35980,2007,68186,5.4,9.800000000000001,7555,35.2,35064,3739,17200
3100000US35980,35980,2008,69039,4.9,7.4,9308,22,37985,1951,17060
3100000US35980,35980,2009,72756,5.7,10.5,9654,31.8,40397,2815,18472
310M100US35980,35980,2010,66089,5.3,7.6,8161,15.3,37348,3785,17140
310M100US35980,35980,2011,70374,5.9,9.300000000000001,7961,20.2,36480,3829,18191
310M100US35980,35980,2012,70644,6.8,11.8,8229,25.2,37688,4945,19833
310M200US35980,35980,2013,71028,6.7,11.8,10523,26.2,36745,3954,18748
310M200US35980,35980,2014,67503,8.800000000000001,16.1,9197,35,35556,5130,19003
310M200US35980,35980,2015,66971,8.699999999999999,16.5,9615,42.9,33568,4840,18824
310M300US35980,35980,2016,67352,6,10.6,6613,27.7,37663,4424,19909
3100000US36020,36020,2006,20885,6.3,8.5,1994,28.4,8326,,
3100000US36020,36020,2007,22891,6.6,13.4,2405,36.6,9955,964,7264
3100000US36020,36020,2008,23348,5.8,13.5,1783,51.5,10438,1428,8399
3100000US36020,36020,2009,21515,4.2,7.9,1448,22.8,8831,1200,7915
310M100US36020,36020,2010,21605,6.8,13,1214,57.6,9402,873,7311
310M100US36020,36020,2011,22848,7,13.9,1367,63.2,9883,1294,8010
310M100US36020,36020,2012,23287,5.5,10.5,1823,24,10131,1512,7803
310M200US36020,36020,2013,21722,6.2,12.9,1708,34.9,9706,1213,8348
310M200US36020,36020,2014,22395,7,14.6,1648,50.1,9411,1858,9465
310M200US36020,36020,2015,20923,4.3,8.199999999999999,1266,46.6,8979,1395,7348
310M300US36020,36020,2016,23734,7.9,15.8,1765,52,10245,1193,8847
3100000US36100,36100,2006,86075,8.199999999999999,13.2,7292,30.8,37366,3537,36579
3100000US36100,36100,2007,88570,9.699999999999999,19,10607,42,33600,4577,36939
3100000US36100,36100,2008,92291,13.3,26.7,10807,59.3,35686,4296,38433
3100000US36100,36100,2009,91749,11,20.5,9103,45.5,34322,4817,39520
310M100US36100,36100,2010,88508,14.3,26.5,10137,43.7,30569,5124,41178
310M100US36100,36100,2011,88024,11.9,24.9,10363,41.9,29011,5064,45478
310M100US36100,36100,2012,87247,12.7,26.1,8642,51.4,31644,6599,40375
310M200US36100,36100,2013,88800,14.8,26.5,9578,42.1,30791,6158,41435
310M200US36100,36100,2014,83376,12.5,25,8888,36,29405,5743,42995
310M200US36100,36100,2015,77721,13.3,28.8,8058,55.5,21407,6861,40374
310M300US36100,36100,2016,88342,11.6,25.9,10921,38.7,31055,6273,43861
3100000US36140,36140,2006,27865,5.4,10,3341,15.6,10866,2292,9345
3100000US36140,36140,2007,31404,6.7,11.5,3969,40.8,13078,2094,10073
3100000US36140,36140,2008,33503,4,5.4,3136,22.5,16794,639,10019
3100000US36140,36140,2009,30130,8,14.3,4747,35.5,12293,1365,9134
310M100US36140,36140,2010,29331,7.9,14.8,2244,24,12073,822,10757
310M100US36140,36140,2011,26107,6.6,12.9,2446,35.2,11624,1446,8590
310M100US36140,36140,2012,25519,6,12.8,2254,32.7,10528,2103,10120
310M200US36140,36140,2013,24467,6.4,10.2,1239,27,9555,1361,10280
310M200US36140,36140,2014,26007,9.800000000000001,17.7,2727,35.5,10872,1802,9755
310M200US36140,36140,2015,25374,5.2,10.5,2011,12.7,11739,1537,10439
310M300US36140,36140,2016,25231,9.699999999999999,17.2,2416,44.5,10407,1664,10527
3100000US36220,36220,2006,32808,14.7,22.1,5718,42.8,17291,2028,6910
3100000US36220,36220,2007,32706,13.1,15.8,4595,47.1,16501,1937,7033
3100000US36220,36220,2008,33185,11.3,15.6,6340,36.3,20080,1561,5914
3100000US36220,36220,2009,32949,14.3,20.7,5684,47,19120,2840,7063
310M100US36220,36220,2010,32043,17.7,28.4,5893,51.6,15503,4385,6965
310M100US36220,36220,2011,35420,12,15.2,5341,42,19239,1885,7904
310M100US36220,36220,2012,33770,9.6,14.8,5339,30.5,19452,1775,7067
310M200US36220,36220,2013,38090,10.9,17,7674,38.6,20326,3406,6668
310M200US36220,36220,2014,35735,8,11.4,4694,37,19736,3412,6804
310M200US36220,36220,2015,36869,10.8,14.2,5348,40,19052,2658,8040
310M300US36220,36220,2016,33158,9.699999999999999,13.5,5221,27.1,18605,2262,7236
